n	n:500	L50	min	N75	N50	N25	E-size	max	sum	name
451	121	16	532	134011	250691	377011	272494	664144	12.01e6	Genomes/GCA_003706895.1_ASM370689v1_genomic.fna
339	171	19	502	113108	205038	378212	233451	520387	11.59e6	Genomes/GCA_003706915.2_ASM370691v2_genomic.fna
560	340	37	503	49332	117138	179038	126542	317060	12.89e6	Genomes/GCA_003706925.2_ASM370692v2_genomic.fna
702	167	8	500	397481	611147	893695	622423	1351247	12.02e6	Genomes/GCA_003706955.2_ASM370695v2_genomic.fna
158	104	11	501	186516	320613	571232	418969	1146432	11.09e6	Genomes/GCA_003706995.2_ASM370699v2_genomic.fna
335	129	17	500	177460	306990	386955	293781	612986	12.4e6	Genomes/GCA_003707015.2_ASM370701v2_genomic.fna
131	80	8	519	195034	401942	891353	535251	1124597	11.28e6	Genomes/GCA_003707025.1_ASM370702v1_genomic.fna
311	52	4	513	567177	1082171	1838899	1139744	1863787	11.44e6	Genomes/GCA_003707065.2_ASM370706v2_genomic.fna
1044	382	10	500	144157	303499	577942	350119	791684	9437423	Genomes/GCA_003707115.1_ASM370711v1_genomic.fna
410	285	46	606	44352	82758	130195	95543	263280	12.08e6	Genomes/GCA_003707135.1_ASM370713v1_genomic.fna
664	355	34	502	68243	114155	191144	147206	473280	13.14e6	Genomes/GCA_003707165.1_ASM370716v1_genomic.fna
1461	324	19	500	98365	207511	329555	230095	583013	11.98e6	Genomes/GCA_003707195.1_ASM370719v1_genomic.fna
1236	399	20	501	104565	216721	296065	219528	541563	12.31e6	Genomes/GCA_003707205.2_ASM370720v2_genomic.fna
630	213	12	500	110148	278406	444438	370447	1306945	11.31e6	Genomes/GCA_003707215.1_ASM370721v1_genomic.fna
276	183	10	500	144753	292512	572726	439462	1340882	10.22e6	Genomes/GCA_003707255.1_ASM370725v1_genomic.fna
276	122	16	505	134807	241483	350469	249599	501156	10.81e6	Genomes/GCA_003707265.1_ASM370726v1_genomic.fna
1789	540	23	500	79898	194901	260814	201855	545607	12.51e6	Genomes/GCA_003707275.2_ASM370727v2_genomic.fna
312	123	7	515	286583	531624	855386	523407	1000948	9821462	Genomes/GCA_003707305.1_ASM370730v1_genomic.fna
140	73	8	509	269428	337546	777224	462655	1002083	9258074	Genomes/GCA_003707315.2_ASM370731v2_genomic.fna
1055	274	16	502	131831	199788	355367	253375	632094	11.04e6	Genomes/GCA_003707355.1_ASM370735v1_genomic.fna
231	150	7	503	222653	745218	894456	600593	1154972	11.76e6	Genomes/GCA_003707375.2_ASM370737v2_genomic.fna
111	111	14	530	151251	310970	531199	370531	901348	13.29e6	Genomes/GCA_003707405.2_ASM370740v2_genomic.fna
148	78	9	515	493248	597890	844464	650415	1198608	13.95e6	Genomes/GCA_003707425.2_ASM370742v2_genomic.fna
832	568	23	500	101593	218239	400105	297896	997750	18.15e6	Genomes/GCA_003707435.1_ASM370743v1_genomic.fna
725	212	30	507	102244	161660	281742	228680	873069	16.12e6	Genomes/GCA_003707475.1_ASM370747v1_genomic.fna
216	184	32	554	97865	172408	230375	170420	387624	14.64e6	Genomes/GCA_003707485.2_ASM370748v2_genomic.fna
6879	6096	1384	500	1997	3414	5433	4191	23964	15.19e6	Genomes/GCA_003707525.2_ASM370752v2_genomic.fna
118	50	4	520	759464	1392634	1995911	1419450	2488267	13.62e6	Genomes/GCA_003707545.2_ASM370754v2_genomic.fna
137	93	8	510	314412	516559	706353	510780	907998	10.04e6	Genomes/GCA_003707555.1_ASM370755v1_genomic.fna
976	710	51	500	48852	106695	217989	132026	424910	19.19e6	Genomes/GCA_003707585.2_ASM370758v2_genomic.fna
418	185	21	501	86683	157422	239595	183585	465818	10.53e6	Genomes/GCA_003707595.1_ASM370759v1_genomic.fna
926	324	9	501	355772	482824	728742	536271	1092456	12.05e6	Genomes/GCA_003707605.1_ASM370760v1_genomic.fna
370	262	22	502	95158	195135	318866	227776	559938	14.11e6	Genomes/GCA_003707645.1_ASM370764v1_genomic.fna
97	69	8	540	290969	558977	762589	616345	1522197	11.56e6	Genomes/GCA_003707665.1_ASM370766v1_genomic.fna
385	174	12	501	206574	547646	763819	506086	1123418	17.61e6	Genomes/GCA_003707675.2_ASM370767v2_genomic.fna
589	316	28	502	91527	170151	237806	187572	513512	14.23e6	Genomes/GCA_003707685.1_ASM370768v1_genomic.fna
187	104	7	501	230176	580498	759319	597267	1362242	10.96e6	Genomes/GCA_003707735.1_ASM370773v1_genomic.fna
361	200	17	500	79283	153383	327983	247863	765297	10.49e6	Genomes/GCA_003707745.1_ASM370774v1_genomic.fna
69	69	5	513	451826	957797	981849	887598	1660530	10.86e6	Genomes/GCA_003707785.3_ASM370778v3_genomic.fna
190	128	20	521	104354	195674	290891	214942	618723	11.42e6	Genomes/GCA_003707795.1_ASM370779v1_genomic.fna
127	66	5	508	301410	1065920	1365740	874067	1709425	13.71e6	Genomes/GCA_003707825.2_ASM370782v2_genomic.fna
182	92	8	504	432698	601980	917687	681888	1097105	13.49e6	Genomes/GCA_003707835.2_ASM370783v2_genomic.fna
469	217	17	504	139591	264426	339078	277011	791377	12.55e6	Genomes/GCA_003707865.1_ASM370786v1_genomic.fna
304	61	7	513	328794	647430	843014	581973	967842	10.94e6	Genomes/GCA_003707885.1_ASM370788v1_genomic.fna
199	199	20	507	146430	239702	402452	271949	561584	14.37e6	Genomes/GCA_003707895.3_ASM370789v3_genomic.fna
502	172	5	504	628899	961661	1600885	1004633	1859704	13.09e6	Genomes/GCA_003707925.2_ASM370792v2_genomic.fna
158	56	8	508	402889	668598	827553	634493	1065328	12.19e6	Genomes/GCA_003707935.2_ASM370793v2_genomic.fna
342	176	12	501	121081	279838	628375	371558	1019964	11.65e6	Genomes/GCA_003707945.2_ASM370794v2_genomic.fna
1168	367	14	500	116069	216528	618582	340643	1016687	12.1e6	Genomes/GCA_003707985.2_ASM370798v2_genomic.fna
859	510	22	504	88224	177725	304672	198170	451508	12.91e6	Genomes/GCA_003707995.1_ASM370799v1_genomic.fna
151	54	5	505	317542	764704	908381	637117	1102252	9217431	Genomes/GCA_003708055.2_ASM370805v2_genomic.fna
1669	559	32	503	66752	120377	192822	134564	375011	11.58e6	Genomes/GCA_003708085.1_ASM370808v1_genomic.fna
291	52	6	512	765085	1060276	1219547	985821	1691314	14.98e6	Genomes/GCA_003708105.2_ASM370810v2_genomic.fna
543	153	9	510	129868	313077	795162	459442	1126415	11.41e6	Genomes/GCA_003708145.2_ASM370814v2_genomic.fna
118	96	11	520	182254	302404	741425	435137	1041238	12.36e6	Genomes/GCA_003708155.1_ASM370815v1_genomic.fna
244	61	8	517	385530	685568	891337	662533	1078932	12.38e6	Genomes/GCA_003708185.2_ASM370818v2_genomic.fna
191	105	10	501	312534	547273	767683	530787	933120	13.29e6	Genomes/GCA_003708205.1_ASM370820v1_genomic.fna
627	322	23	502	76053	175447	273348	190601	509986	12.29e6	Genomes/GCA_003708225.2_ASM370822v2_genomic.fna
464	184	20	510	115749	249233	353247	244565	543858	13.87e6	Genomes/GCA_003708285.1_ASM370828v1_genomic.fna
106	78	5	540	472042	935990	1528395	923583	1846036	12.15e6	Genomes/GCA_003708295.2_ASM370829v2_genomic.fna
215	122	10	507	208760	374553	734279	450782	950134	12.26e6	Genomes/GCA_003708315.2_ASM370831v2_genomic.fna
917	243	13	500	98535	217033	330777	251668	654446	8872813	Genomes/GCA_003708335.1_ASM370833v1_genomic.fna
1669	382	28	501	61076	117157	189733	137178	419987	10.51e6	Genomes/GCA_003708355.2_ASM370835v2_genomic.fna
85	52	6	535	452223	878490	1145858	787118	1371533	13.06e6	Genomes/GCA_003708405.1_ASM370840v1_genomic.fna
449	341	20	505	97499	195806	310758	243805	865943	12.21e6	Genomes/GCA_003708425.2_ASM370842v2_genomic.fna
914	518	27	500	68026	136221	254994	177408	598420	12.47e6	Genomes/GCA_003708445.2_ASM370844v2_genomic.fna
1062	680	40	500	43320	91405	160015	106523	288718	12.09e6	Genomes/GCA_003708455.1_ASM370845v1_genomic.fna
353	281	17	519	127663	237167	322933	234153	475464	10.95e6	Genomes/GCA_003708465.1_ASM370846v1_genomic.fna
532	454	35	511	50815	114852	169494	127612	457031	12.03e6	Genomes/GCA_003708495.1_ASM370849v1_genomic.fna
585	382	24	504	76618	159570	262560	189645	578653	12.26e6	Genomes/GCA_003708525.2_ASM370852v2_genomic.fna
614	412	20	501	88681	173093	294517	210936	611906	11.28e6	Genomes/GCA_003708535.2_ASM370853v2_genomic.fna
961	564	26	504	63187	150621	260798	204568	642067	14.05e6	Genomes/GCA_003708545.1_ASM370854v1_genomic.fna
161	69	5	504	472640	855293	1047957	904636	1979104	11.43e6	Genomes/GCA_003708585.1_ASM370858v1_genomic.fna
271	71	4	500	1095915	1354523	1781626	1342540	1879612	11.03e6	Genomes/GCA_003708605.2_ASM370860v2_genomic.fna
1082	575	58	502	70236	141295	223805	164169	613221	25.77e6	Genomes/GCA_003708635.2_ASM370863v2_genomic.fna
303	146	21	505	129090	253819	336646	294361	1109063	15.15e6	Genomes/GCA_003708655.1_ASM370865v1_genomic.fna
99	52	5	549	664920	905678	1396679	952699	1639312	10.78e6	Genomes/GCA_003708705.1_ASM370870v1_genomic.fna
35	35	5	504	357717	881935	1010902	808242	1621380	10.23e6	Genomes/GCA_003708715.3_ASM370871v3_genomic.fna
229	63	9	526	253190	463673	548244	476109	1005075	10.4e6	Genomes/GCA_003708745.2_ASM370874v2_genomic.fna
882	304	30	500	81200	132872	248658	182504	558496	14.77e6	Genomes/GCA_003708755.1_ASM370875v1_genomic.fna
1206	381	25	500	69230	121264	210128	138610	338923	9777415	Genomes/GCA_003708765.1_ASM370876v1_genomic.fna
241	95	8	535	414941	523989	897502	603951	1160020	11.55e6	Genomes/GCA_003708795.2_ASM370879v2_genomic.fna
2012	1151	32	500	53121	111093	239509	153458	595218	12.89e6	Genomes/GCA_003708825.2_ASM370882v2_genomic.fna
1503	887	34	500	55365	109079	184559	141119	477852	12.96e6	Genomes/GCA_003708835.2_ASM370883v2_genomic.fna
402	218	23	500	83189	136819	237490	163804	424923	9891800	Genomes/GCA_003708845.2_ASM370884v2_genomic.fna
361	263	21	511	85149	190094	405330	236101	512445	13.58e6	Genomes/GCA_003708865.1_ASM370886v1_genomic.fna
664	483	34	500	51503	107908	172573	132954	416224	11.81e6	Genomes/GCA_003708905.2_ASM370890v2_genomic.fna
588	408	21	506	105872	205126	274438	210450	686182	11.72e6	Genomes/GCA_003708925.2_ASM370892v2_genomic.fna
323	149	11	500	243142	354435	614051	505253	1520847	12.88e6	Genomes/GCA_003708935.1_ASM370893v1_genomic.fna
84	84	5	509	297985	819411	1437268	837910	1733717	11.45e6	Genomes/GCA_003708965.2_ASM370896v2_genomic.fna
28	28	4	508	815919	1394992	1665717	1250662	1922578	11.31e6	Genomes/GCA_003708985.3_ASM370898v3_genomic.fna
306	227	15	500	167461	268365	396474	300037	742912	11.68e6	Genomes/GCA_003709205.2_ASM370920v2_genomic.fna
125	70	7	501	360501	610485	707165	680723	1816550	11.7e6	Genomes/GCA_003709225.2_ASM370922v2_genomic.fna
647	312	13	502	124912	329070	532713	391708	1299020	13.33e6	Genomes/GCA_003709245.2_ASM370924v2_genomic.fna
898	530	17	501	132751	249279	416219	270779	592885	12.81e6	Genomes/GCA_003709265.1_ASM370926v1_genomic.fna
325	325	50	511	129023	228787	396794	283879	909726	38.26e6	Genomes/GCA_003709435.1_ASM370943v1_genomic.fna
29	29	4	1055	1965263	3496191	6512386	3985985	7479268	43.14e6	Genomes/GCA_003711515.1_Sodal1_genomic.fna
462	310	20	500	121995	213706	325301	245758	604856	12.87e6	Genomes/GCA_003717155.1_ASM371715v1_genomic.fna
460	348	29	500	77952	132695	264287	174583	460743	14.05e6	Genomes/GCA_003717165.1_ASM371716v1_genomic.fna
181	136	14	500	202436	327603	481234	369014	986179	13.08e6	Genomes/GCA_003717175.1_ASM371717v1_genomic.fna
295	214	15	500	126963	228139	435029	281609	685703	11.5e6	Genomes/GCA_003717255.1_ASM371725v1_genomic.fna
329	245	16	500	161117	294752	367472	269072	498736	11.97e6	Genomes/GCA_003717275.1_ASM371727v1_genomic.fna
706	706	60	1001	125844	268143	510215	379917	1450368	58.89e6	Genomes/GCA_003788565.2_Ascim1_genomic.fna
1176	1176	61	1008	365184	632158	1056179	740195	2179421	123e6	Genomes/GCA_003788595.2_Chove1_genomic.fna
516	516	23	1001	288652	784881	1277753	920354	2574092	59.61e6	Genomes/GCA_003788615.2_Terbo2_genomic.fna
540	540	29	1005	348030	592658	828944	603690	1421635	47.2e6	Genomes/GCA_003790465.1_Morco1_genomic.fna
267	267	21	528	264551	455398	992788	706461	2326166	36.13e6	Genomes/GCA_003795275.1_ASM379527v1_genomic.fna
353	353	27	540	230100	411928	737336	573916	1802204	37.53e6	Genomes/GCA_003795295.1_ASM379529v1_genomic.fna
287	287	16	509	281249	592430	1197198	949682	2971683	38.21e6	Genomes/GCA_003795315.1_ASM379531v1_genomic.fna
207	207	11	1029	360551	841653	2170939	1263232	3532736	39.18e6	Genomes/GCA_003813185.1_Lenti7_1_genomic.fna
8	8	3	52960	3417637	6201951	7605136	5781567	7872678	35.02e6	Genomes/GCA_003814445.1_ASM381444v1_genomic.fna
15410	15410	560	500	26464	67110	123631	85847	435913	133.9e6	Genomes/GCA_003833135.1_ASM383313v1_genomic.fna
33	33	4	863	3531127	4298649	5166894	4206335	6450824	38.6e6	Genomes/GCA_003850985.1_Aawm_assembly01_genomic.fna
32	32	5	23725	1807581	3179637	3996915	2804085	4666114	39.02e6	Genomes/GCA_003851025.1_SCP_1.1_genomic.fna
8	8	4	876631	1953585	2047225	2353989	2171631	3163475	15.55e6	Genomes/GCA_003856775.1_ASM385677v1_genomic.fna
1554	1538	24	500	206899	341663	527155	432050	1222095	27.35e6	Genomes/GCA_003868215.1_ASM386821v1_genomic.fna
46	46	10	12355	769274	1066819	1507843	1225760	2705151	29.89e6	Genomes/GCA_003942215.1_ASM394221v1_genomic.fna
15	15	3	40080	4569140	5285281	5382894	4891075	5652483	31.72e6	Genomes/GCA_003945565.1_ASM394556v1_genomic.fna
1366	1365	120	1005	60599	121643	209667	148290	497236	49.04e6	Genomes/GCA_003947045.1_NRRL20438v1_genomic.fna
45525	45525	9646	1001	3018	5625	9352	7092	52467	179.7e6	Genomes/GCA_003951145.1_OSU_Jimlac_1.0_genomic.fna
13	13	5	28896	2586415	2946109	3508431	2982702	3970367	34.42e6	Genomes/GCA_003955835.1_ASM395583v1_genomic.fna
13271	4912	322	500	26797	55421	94628	66194	363299	58.98e6	Genomes/GCA_003957845.1_ASM395784v1_genomic.fna
14713	14712	1101	500	8762	22256	50871	39014	295031	103.5e6	Genomes/GCA_003987895.1_ASM398789v1_genomic.fna
12462	12462	879	500	6516	16652	51902	47002	443957	75.07e6	Genomes/GCA_003987915.1_ASM398791v1_genomic.fna
70	61	12	587	555868	929377	1496977	1065059	2245873	34.01e6	Genomes/GCA_003988795.1_ASM398879v1_genomic.fna
6881	4434	35	500	99531	325484	713381	447608	1733021	43.48e6	Genomes/GCA_003988815.1_ASM398881v1_genomic.fna
1498	991	55	500	109933	210599	343602	289442	1164971	40.28e6	Genomes/GCA_003988855.1_ASM398885v1_genomic.fna
19999	18294	1026	500	3428	10575	65074	84440	830121	73.64e6	Genomes/GCA_003988875.1_ASM398887v1_genomic.fna
3867	2802	251	500	34507	69680	115139	82032	335851	56.09e6	Genomes/GCA_003988905.1_ASM398890v1_genomic.fna
24080	8798	213	500	19663	57998	113599	74179	277300	44.6e6	Genomes/GCA_003988945.1_ASM398894v1_genomic.fna
2641	1885	41	500	114935	268318	501243	346388	1099066	39.31e6	Genomes/GCA_003988965.1_ASM398896v1_genomic.fna
33875	33875	6348	1001	6229	11439	19141	14086	91366	239.6e6	Genomes/GCA_003990745.1_Jimfl_GMNB39_1_genomic.fna
19	19	3	8159	2614871	4532998	5847743	4743433	7588950	30.83e6	Genomes/GCA_003990805.1_ASM399080v1_genomic.fna
15	15	5	150773	1741554	2821609	3365326	2658443	4278167	33.2e6	Genomes/GCA_003999685.1_ASM399968v1_genomic.fna
14	14	3	28584	5315874	6168687	6629505	6166265	8347096	36.65e6	Genomes/GCA_004000055.1_DF_1.0_genomic.fna
2643	1837	94	500	41126	103119	170809	118960	398757	31.89e6	Genomes/GCA_004009835.2_ASM400983v2_genomic.fna
1213	1213	51	1006	83593	225896	429988	298732	1065836	41.32e6	Genomes/GCA_004009845.1_ASM400984v1_genomic.fna
28	28	9	20501	1429115	1825080	2277391	2096599	4041206	41.98e6	Genomes/GCA_004011705.1_Alentis_Al4_genomic.fna
182	182	16	4986	275547	571132	972182	736036	2429293	28.76e6	Genomes/GCA_004012055.1_ASM401205v1_genomic.fna
1053	1053	172	824	41207	82666	134694	103932	494160	47.02e6	Genomes/GCA_004014815.1_ASM401481v1_genomic.fna
7	7	3	173850	2617008	3137114	3236455	2917933	3543799	16.95e6	Genomes/GCA_004014935.1_ASM401493v1_genomic.fna
1698	1698	189	1001	20564	41916	88754	226248	1849476	35.88e6	Genomes/GCA_004016085.1_ASM401608v1_genomic.fna
1630	1630	229	1001	20456	39984	68531	50607	206723	30.6e6	Genomes/GCA_004016175.1_ASM401617v1_genomic.fna
9165	1853	122	500	29844	58633	99315	71241	225583	23.95e6	Genomes/GCA_004016185.1_ASM401618v1_genomic.fna
420	420	37	997	162311	352475	633810	427508	1153694	44.17e6	Genomes/GCA_004016265.1_ASM401626v1_genomic.fna
756	756	61	846	110785	233656	443170	284813	915325	47.87e6	Genomes/GCA_004016305.1_ASM401630v1_genomic.fna
1613	1613	219	1008	20283	39989	69634	49635	164904	30.06e6	Genomes/GCA_004016465.1_ASM401646v1_genomic.fna
1420	1420	191	1000	23456	46550	80238	61341	232029	30.69e6	Genomes/GCA_004016475.1_ASM401647v1_genomic.fna
869	869	118	519	33174	67594	117091	82485	330659	26.41e6	Genomes/GCA_004028395.1_GGAL_genomic.fna
515	515	58	1005	27905	53277	101735	74114	268111	11.17e6	Genomes/GCA_004114255.1_ASM411425v1_genomic.fna
1819	1819	211	1000	8653	21554	38935	30195	147303	16.83e6	Genomes/GCA_004114315.1_ASM411431v1_genomic.fna
2431	2431	251	920	8420	23663	42952	29402	161997	20.99e6	Genomes/GCA_004114325.1_ASM411432v1_genomic.fna
18	18	2	1310	8223937	11.77e6	13.81e6	9871258	13.81e6	48.13e6	Genomes/GCA_004123355.1_ASM412335v1_genomic.fna
145	79	11	525	154648	326934	445871	320684	674267	9886225	Genomes/GCA_004124915.1_ASM412491v1_genomic.fna
1256	369	14	500	77915	252705	373809	319229	1101808	11.25e6	Genomes/GCA_004124975.1_ASM412497v1_genomic.fna
1101	220	11	501	117329	300823	428234	271057	495095	9030407	Genomes/GCA_004124985.1_ASM412498v1_genomic.fna
1243	208	9	500	153802	392169	594244	352495	756179	9425170	Genomes/GCA_004125055.1_ASM412505v1_genomic.fna
3225	3074	622	501	2273	4044	6857	6995	88287	8724744	Genomes/GCA_004125075.1_ASM412507v1_genomic.fna
552	199	21	506	78038	163330	265316	176198	380465	9927237	Genomes/GCA_004125095.1_ASM412509v1_genomic.fna
1101	201	14	502	120401	244084	384619	277701	642861	10.12e6	Genomes/GCA_004125105.1_ASM412510v1_genomic.fna
2114	604	5	501	267428	616359	935315	675406	1548448	8392687	Genomes/GCA_004125145.1_ASM412514v1_genomic.fna
883	786	128	500	12318	23846	40046	30120	108318	10.06e6	Genomes/GCA_004125165.1_ASM412516v1_genomic.fna
254	151	11	500	129987	230043	469340	389182	1273854	10.29e6	Genomes/GCA_004125185.1_ASM412518v1_genomic.fna
1312	1162	175	501	6902	14333	25904	26657	206546	9305978	Genomes/GCA_004125235.1_ASM412523v1_genomic.fna
2303	2303	297	980	25970	57363	107608	77682	354444	60.56e6	Genomes/GCA_004126415.1_ASM412641v1_genomic.fna
2428	2428	160	1001	20709	64539	163991	117233	619902	47.64e6	Genomes/GCA_004142005.1_ASM414200v1_genomic.fna
21399	4903	321	500	12461	37478	76056	50834	194848	45.9e6	Genomes/GCA_004151165.1_ASM415116v1_genomic.fna
1593	846	90	504	56047	108980	183487	141057	635850	33.55e6	Genomes/GCA_004151525.1_ASM415152v1_genomic.fna
325	325	14	503	343558	862606	1349150	877225	2068456	33.94e6	Genomes/GCA_004154835.1_ASM415483v1_genomic.fna
1612	1612	253	505	55302	104428	174781	128245	506912	87.24e6	Genomes/GCA_004154915.1_ASM415491v1_genomic.fna
753	753	113	508	138816	256754	400787	293637	1022097	89.61e6	Genomes/GCA_004154925.1_ASM415492v1_genomic.fna
165	164	9	859	548284	987502	1965318	1438522	3820151	32.74e6	Genomes/GCA_004155245.1_ASM415524v1_genomic.fna
27	27	6	19592	1696734	2110033	2925786	2648427	6257968	34.35e6	Genomes/GCA_004156025.2_ASM415602v2_genomic.fna
22	22	6	109256	2402550	2583941	3000390	2600786	3902980	35.7e6	Genomes/GCA_004156035.1_ASM415603v1_genomic.fna
228	228	39	1121	99006	181365	302532	222887	704528	22.58e6	Genomes/GCA_004216415.1_S18-22_genomic.fna
7	7	3	687369	1923762	2688662	3261128	2665940	3664182	15.8e6	Genomes/GCA_004217705.1_ASM421770v1_genomic.fna
88	88	12	1697	653876	1272972	2273970	1499485	3318280	49.25e6	Genomes/GCA_004296355.1_ASM429635v1_genomic.fna
21	21	5	42702	1181834	2117970	2929612	2178959	3748365	28.49e6	Genomes/GCA_004299765.1_ASM429976v1_genomic.fna
12	12	4	320965	3127208	4908823	5423440	4271234	5892303	40.12e6	Genomes/GCA_004299825.1_ASM429982v1_genomic.fna
18	18	4	20835	4876079	4973539	6614298	5241258	7537169	39.09e6	Genomes/GCA_004303015.1_ASM430301v1_genomic.fna
1132	1132	128	501	75397	138097	215928	155820	481295	55.11e6	Genomes/GCA_004329255.1_XCEL_Fxyl_2.0_genomic.fna
770	770	161	1209	37227	62812	114309	86758	463950	35.26e6	Genomes/GCA_004332605.1_INBI_StOhra_v1.0_genomic.fna
5071	4151	529	500	11482	24070	44322	30550	129750	44.52e6	Genomes/GCA_004335055.1_Bfabae_DLY-16-612_genomic.fna
10410	5510	519	500	10125	24133	49932	34330	147737	48.46e6	Genomes/GCA_004335155.1_ASM433515v1_genomic.fna
6108	2550	213	500	26349	58222	108709	76689	315077	44.97e6	Genomes/GCA_004335205.1_ASM433520v1_genomic.fna
512	359	49	540	120700	198690	355297	243360	709962	33.19e6	Genomes/GCA_004335245.1_ASM433524v1_genomic.fna
18293	6484	284	500	12312	37819	73743	51700	322323	40.48e6	Genomes/GCA_004335285.1_ASM433528v1_genomic.fna
485	206	12	500	470252	753147	1066279	773347	1554388	24.24e6	Genomes/GCA_900000165.1_Ceraceosorus_bombacis_genomic.fna
572	571	17	500	162491	425876	585060	466103	1454508	21.36e6	Genomes/GCA_900006255.1_Xbisp_v1.0_genomic.fna
6	6	2	9434	9100944	9139924	11.99e6	9821317	11.99e6	38.66e6	Genomes/GCA_900007375.1_ASM90000737v1_genomic.fna
156	156	7	10264	1176964	1869174	3619145	2216602	4649774	39.9e6	Genomes/GCA_900015485.1_MvSp-1252-A2-R1_genomic.fna
31369	13258	3522	500	1093	1733	2641	2085	14324	18.8e6	Genomes/GCA_900018355.1_Em_KVL-14-118_genomic.fna
254	254	7	930	1656500	2522736	3550905	2533170	4738973	45.71e6	Genomes/GCA_900044065.1_Genome_assembly_version_1_genomic.fna
32	32	5	2215	2272823	3304666	4438138	3455226	6332108	44.9e6	Genomes/GCA_900067095.1_F._proliferatum_ET1_version_1_genomic.fna
205	205	16	2010	586648	1453019	2139688	1547877	3807653	66.85e6	Genomes/GCA_900073065.1_PAC_version_1_genomic.fna
8	8	3	796890	1170168	2013113	2048607	1597621	2053129	11.25e6	Genomes/GCA_900074715.1_LAME0_genomic.fna
8	8	4	834558	1184752	1410269	1581959	1401883	1826382	10.69e6	Genomes/GCA_900074725.1_LADA0_genomic.fna
8	8	4	806011	1032804	1414338	1548735	1351073	1777640	10.11e6	Genomes/GCA_900074745.1_LAMI0_genomic.fna
8	8	3	739721	1100900	1761034	1781903	1602601	2346796	11.3e6	Genomes/GCA_900074755.1_LANO0_genomic.fna
8	8	4	762034	1179655	1344094	1563158	1337257	1626471	10.24e6	Genomes/GCA_900074765.1_LAFE0_genomic.fna
6	6	2	772502	7631888	8829351	11.46e6	8579662	11.46e6	39.01e6	Genomes/GCA_900074845.1_FcUK99v1.2_genomic.fna
164	164	22	1243	494850	800106	1162902	994260	3302827	55.22e6	Genomes/GCA_900074885.1_version_1_genomic.fna
2130	2130	116	1571	37592	113276	215991	151579	689176	48.31e6	Genomes/GCA_900074895.1_version_1_genomic.fna
508	508	53	1028	172322	302638	491597	364010	1159555	51.64e6	Genomes/GCA_900074905.1_version_1_genomic.fna
78	78	8	1303	777325	1442940	1998845	1715898	4643356	31.43e6	Genomes/GCA_900074925.1_version_1_genomic.fna
5338	1345	39	500	159809	301389	600387	446850	1684497	44.9e6	Genomes/GCA_900079185.1_AG_v1_genomic.fna
12	12	5	692902	3268363	4234096	5037863	4239227	6560919	43.81e6	Genomes/GCA_900079805.1_Fusarium_fujikuroi_IMI58289_V2_genomic.fna
24	24	7	177540	656372	877262	1921480	1174015	2105630	20.63e6	Genomes/GCA_900080155.1_UBRO_v3_genomic.fna
110	109	8	813	1230913	1950168	2801218	2000084	4032525	42.57e6	Genomes/GCA_900092665.1_ERS1230299_genomic.fna
24	24	6	16897	1203898	1644950	1963039	1743484	2982376	23.46e6	Genomes/GCA_900096595.1_Microbotrium_Intermedium_Assembly_genomic.fna
72	72	9	9639	727289	1443984	1667434	1338033	2733711	28.65e6	Genomes/GCA_900102585.1_MvSof1_genomic.fna
8	8	3	21871	1965937	2067625	2369172	2149290	2918682	13.16e6	Genomes/GCA_900106115.1_CBS_141442_assembly_genomic.fna
73	73	7	1038	889310	1295666	2327907	1436963	2551075	26.04e6	Genomes/GCA_900108815.1_ASM90010881v1_genomic.fna
208	208	32	1023	45461	91276	156425	101028	246992	9035520	Genomes/GCA_900119595.1_version_1_genomic.fna
143	143	12	8879	422807	936137	1402465	1004425	2425171	33.59e6	Genomes/GCA_900120095.1_MsdSdi1_genomic.fna
817	797	116	523	34336	67233	108672	78237	235617	24.96e6	Genomes/GCA_900128795.2_FCH_10_5_genomic.fna
622	622	45	772	80746	190582	380607	309040	1580542	33.28e6	Genomes/GCA_900156845.1_ASM90015684v1_genomic.fna
182	182	8	941	1105114	2288895	6096882	3298568	6523365	75.52e6	Genomes/GCA_900157415.1_version_2_genomic.fna
106	106	9	4960	700062	2283935	4561068	2484434	6405655	60.11e6	Genomes/GCA_900157425.1_version_2_genomic.fna
23	23	7	271256	563429	772883	1511128	1091882	2419878	18.24e6	Genomes/GCA_900162835.1_version_2_genomic.fna
11645	11645	1554	590	3525	7917	19186	19972	218277	56.03e6	Genomes/GCA_900168675.1_ASM90016867v1_genomic.fna
781	781	92	762	79617	154120	241538	173529	493572	44.55e6	Genomes/GCA_900169235.1_Lecanicillium_fungicola_genomic.fna
3891	3082	95	500	29346	103753	213679	150631	771517	38.02e6	Genomes/GCA_900169345.1_Lasallia_pustulata_v1_genomic.fna
705	618	77	505	54148	102680	159780	126223	534899	25.59e6	Genomes/GCA_900175165.2_FCH_5_7_genomic.fna
17	17	4	16377	833940	1359618	1420306	1420186	2943196	12.81e6	Genomes/GCA_900180425.1_ASM90018042v1_genomic.fna
46	46	4	1022	812601	1189104	1533627	1138271	1599351	10.4e6	Genomes/GCA_900186055.1_TOMI_genomic.fna
193	119	7	518	286148	487949	889168	563172	1179685	11.22e6	Genomes/GCA_900186205.1_CANPSY1_genomic.fna
