name	domain_evalue	domain_score	meets_ga
GCA_001692915|CDS_13303|25|113	3.6e-07	38.0	True
GCA_001692915|CDS_13303|121|144	25	12.6	False
GCA_003988795|CDS_2569|26|111	1.6e-08	42.4	True
GCA_003988795|CDS_2569|117|138	72	11.1	False
GCA_003313425|CDS_2489|25|146	3.1e-08	41.4	True
GCA_003313425|CDS_11805|27|148	2.6e-10	48.2	True
GCA_001895945|CDS_13733|23|133	2.7e-08	41.6	True
GCA_001895945|CDS_13733|141|161	76	11.0	False
GCA_002760635|CDS_4218|24|117	8.1e-09	43.3	True
GCA_002760635|CDS_4218|130|145	1.2e+02	10.3	False
GCA_001563115|CDS_644|22|115	3.8e-08	41.1	True
GCA_001563115|CDS_644|122|140	34	12.1	False
GCA_003016335|CDS_7189|25|114	3.3e-07	38.1	True
GCA_003016335|CDS_7189|117|138	4.7	14.9	False
GCA_900290415|CDS_9198|24|110	5.1e-08	40.7	True
GCA_900290415|CDS_9198|121|139	83	10.9	False
GCA_000827335|CDS_17091|2|103	1e-09	46.2	True
GCA_000827335|CDS_17091|120|130	3.6e+02	8.8	False
GCA_000836435|CDS_10514|21|108	8.5e-08	40.0	True
GCA_000836435|CDS_10514|114|135	8.9	14.0	False
GCA_000766925|CDS_1083|21|121	8.6e-09	43.3	True
GCA_000766925|CDS_1083|123|139	74	11.0	False
GCA_001563115|CDS_10202|511|595	1.1e-08	42.9	True
GCA_001563115|CDS_10202|609|625	71	11.1	False
GCA_002105025|CDS_6685|25|119	4.8e-09	44.1	True
GCA_002105025|CDS_6685|126|142	6e+02	8.1	False
GCA_000516985|CDS_11653|26|120	2.6e-08	41.7	True
GCA_000516985|CDS_11653|121|146	9	14.0	False
GCA_003118255|CDS_4755|23|107	8.5e-09	43.3	True
GCA_003118255|CDS_4755|116|133	73	11.0	False
GCA_001557505|CDS_11768|26|120	4.5e-08	40.9	True
GCA_001557505|CDS_11768|124|147	1.7e+02	9.8	False
GCA_001600455|CDS_12313|22|112	2.1e-08	42.0	True
GCA_001600455|CDS_12313|116|141	21	12.8	False
GCA_003313425|CDS_2077|25|147	1.2e-08	42.8	True
GCA_001692735|CDS_13651|27|148	1.2e-09	46.0	True
GCA_001895945|CDS_3517|25|130	2.3e-09	45.1	True
GCA_001895945|CDS_3517|127|145	7.1e+02	7.8	False
GCA_003795315|CDS_5142|22|110	1.3e-07	39.5	True
GCA_003795315|CDS_5142|120|139	36	12.0	False
GCA_002081935|CDS_5327|22|107	2.1e-07	38.7	True
GCA_002081935|CDS_5327|119|139	42	11.8	False
GCA_900536445|CDS_12609|26|115	2.2e-07	38.7	True
GCA_900536445|CDS_12609|118|145	23	12.7	False
GCA_001662655|CDS_2937|25|108	8.1e-07	36.8	True
GCA_001662655|CDS_2937|118|143	1.2	16.8	False
GCA_003988945|CDS_8109|22|111	2e-07	38.8	True
GCA_003988945|CDS_8109|111|136	1.7	16.3	False
GCA_000271625|CDS_10460|72|169	5.4e-08	40.7	True
GCA_000271625|CDS_10460|167|188	18	13.0	False
GCA_900073065|CDS_5832|21|105	6.4e-08	40.4	True
GCA_900073065|CDS_5832|112|130	54	11.5	False
GCA_002760635|CDS_4130|24|116	1e-07	39.7	True
GCA_002760635|CDS_4130|123|146	17	13.1	False
GCA_001642045|CDS_6114|21|107	1.7e-09	45.5	True
GCA_001642045|CDS_6114|111|124	2e+02	9.6	False
GCA_900290415|CDS_6664|25|114	4.9e-07	37.5	True
GCA_900290415|CDS_6664|115|137	18	13.1	False
GCA_002760635|CDS_8712|207|274	1.2e-08	42.8	True
GCA_002760635|CDS_8712|281|297	2.9e+02	9.1	False
GCA_000827335|CDS_14226|70|162	2e-07	38.8	True
GCA_000827335|CDS_14226|162|178	29	12.3	False
GCA_000827425|CDS_15750|70|161	2.1e-07	38.8	True
GCA_000827425|CDS_15750|162|178	50	11.6	False
GCA_001692735|CDS_4972|19|138	1.7e-08	42.3	True
GCA_900536445|CDS_11085|22|106	3.5e-08	41.3	True
GCA_900536445|CDS_11085|123|140	1.5e+02	10.0	False
GCA_000349385|CDS_9956|416|504	2.6e-08	41.7	True
GCA_000349385|CDS_9956|510|531	36	12.1	False
GCA_900536445|CDS_10875|25|119	1e-08	43.0	True
GCA_900536445|CDS_10875|122|147	22	12.7	False
GCA_003313425|CDS_12634|19|116	8.2e-10	46.6	True
GCA_003313425|CDS_12634|118|140	2.4e+02	9.4	False
GCA_001563115|CDS_6241|22|113	1.7e-08	42.3	True
GCA_001563115|CDS_6241|125|143	1.5e+02	10.1	False
GCA_000836295|CDS_8697|25|112	3.1e-08	41.4	True
GCA_000836295|CDS_8697|122|145	38	12.0	False
GCA_003313425|CDS_12335|25|120	2.8e-09	44.8	True
GCA_003313425|CDS_12335|121|146	88	10.8	False
GCA_001513895|CDS_1173|22|115	9.2e-09	43.2	True
GCA_001513895|CDS_1173|120|136	70	11.1	False
GCA_900618795|CDS_9120|22|108	3.3e-08	41.4	True
GCA_900618795|CDS_9120|113|138	1	17.1	False
GCA_000827335|CDS_22382|38|138	2.9e-09	44.8	True
GCA_000827335|CDS_22382|156|166	1.2e+03	7.1	False
GCA_000732205|CDS_6240|24|113	1.6e-07	39.1	True
GCA_000732205|CDS_6240|123|138	29	12.3	False
GCA_003016335|CDS_12090|25|114	3.8e-08	41.2	True
GCA_003016335|CDS_12090|117|139	75	11.0	False
GCA_002760635|CDS_11916|105|204	1.3e-08	42.6	True
GCA_002760635|CDS_11916|210|227	2e+02	9.6	False
GCA_001563115|CDS_3814|316|458	8e-11	49.8	True
GCA_001683735|CDS_10553|23|108	5.3e-08	40.7	True
GCA_001683735|CDS_10553|119|134	18	13.0	False
GCA_002760635|CDS_11099|219|277	2.7e-08	41.7	True
GCA_002760635|CDS_11099|289|305	1.1e+02	10.5	False
GCA_025765615|CDS_2065|1195|1278	7.7e-07	36.9	True
GCA_025765615|CDS_2065|1381|1415	86	10.8	False
GCA_002162545|CDS_7214|22|106	3.5e-08	41.3	True
GCA_002162545|CDS_7214|118|134	33	12.2	False
GCA_004155245|CDS_5545|28|120	4.2e-10	47.5	True
GCA_003049485|CDS_5861|22|197	1.9e-10	48.6	True
GCA_000827335|CDS_17511|37|124	5.8e-08	40.6	True
GCA_000827335|CDS_17511|131|145	1.1e+02	10.5	False
GCA_003868215|CDS_5999|23|120	7.7e-08	40.2	True
GCA_003868215|CDS_5999|130|147	2e+02	9.7	False
GCA_000516985|CDS_11265|24|171	8.8e-11	49.7	True
GCA_002760635|CDS_12164|24|116	8.5e-09	43.3	True
GCA_002760635|CDS_12164|125|144	1.1e+02	10.5	False
GCA_900290415|CDS_6179|22|110	4.7e-10	47.4	True
GCA_900290415|CDS_6179|121|132	2e+03	6.4	False
GCA_003016335|CDS_16670|26|112	4.9e-09	44.1	True
GCA_003016335|CDS_16670|123|145	2.1e+02	9.5	False
GCA_001557505|CDS_5958|34|215	3.8e-10	47.6	True
GCA_003012165|CDS_9458|24|114	1.9e-07	38.9	True
GCA_003012165|CDS_9458|115|136	41	11.9	False
GCA_000963775|CDS_2214|272|385	8.2e-11	49.8	True
GCA_002865625|CDS_6044|26|123	9.6e-11	49.6	True
GCA_002865625|CDS_6144|22|112	6e-08	40.5	True
GCA_002865625|CDS_6144|122|144	48	11.7	False
GCA_001692915|CDS_6847|23|114	7.9e-08	40.1	True
GCA_001692915|CDS_6847|116|132	6.3	14.5	False
GCA_000354255|CDS_8231|25|111	2.3e-06	35.4	True
GCA_000354255|CDS_8231|114|133	10	13.8	False
GCA_001599595|CDS_8482|22|112	1.2e-08	42.8	True
GCA_001599595|CDS_8482|113|132	92	10.7	False
GCA_000963775|CDS_9571|21|106	2e-07	38.8	True
GCA_000963775|CDS_9571|115|136	13	13.5	False
GCA_002865625|CDS_2982|22|151	3.4e-10	47.8	True
GCA_002307695|CDS_9447|280|374	5.9e-09	43.8	True
GCA_002307695|CDS_9447|383|396	3.4e+03	5.6	False
GCA_000827425|CDS_4492|1|108	7.9e-08	40.1	True
GCA_001642045|CDS_7632|25|145	2.4e-07	38.6	True
GCA_001692735|CDS_1572|25|111	1.1e-06	36.5	True
GCA_001692735|CDS_1572|117|139	15	13.3	False
GCA_001557505|CDS_8093|20|107	3.5e-08	41.3	True
GCA_001557505|CDS_8093|124|140	21	12.8	False
GCA_001604925|CDS_7260|84|198	3.1e-05	31.7	True
GCA_001604925|CDS_7260|255|299	2.2	16.0	False
GCA_001563115|CDS_8501|22|136	6.6e-08	40.4	True
GCA_001563115|CDS_8501|142|162	30	12.3	False
GCA_001692915|CDS_11178|22|108	3.6e-08	41.2	True
GCA_001692915|CDS_11178|121|138	14	13.4	False
GCA_003988795|CDS_8485|25|114	5.9e-07	37.3	True
GCA_003988795|CDS_8485|121|138	37	12.0	False
GCA_001895945|CDS_12028|23|139	5.5e-09	43.9	True
GCA_001895945|CDS_12028|137|153	1.4e+02	10.1	False
GCA_002307695|CDS_17279|153|240	2.7e-10	48.1	True
GCA_001557505|CDS_12076|159|316	1.3e-10	49.2	True
GCA_001563115|CDS_10657|220|379	1e-10	49.5	True
GCA_000732205|CDS_1944|21|109	1.5e-07	39.2	True
GCA_000732205|CDS_1944|122|139	65	11.2	False
GCA_001895945|CDS_1029|25|131	9.3e-07	36.7	True
GCA_001895945|CDS_1029|139|159	22	12.7	False
GCA_000963775|CDS_15768|26|116	4.8e-08	40.8	True
GCA_000963775|CDS_15768|121|146	10	13.8	False
GCA_001895945|CDS_13434|22|119	1.7e-08	42.3	True
GCA_001895945|CDS_13434|125|143	4.1e+02	8.6	False
GCA_000827335|CDS_21269|39|141	2.1e-09	45.3	True
GCA_000827335|CDS_21269|148|164	3.3e+02	8.9	False
GCA_002865625|CDS_16509|25|115	1e-05	33.3	True
GCA_002865625|CDS_16509|118|136	2.7	15.7	False
GCA_002760635|CDS_11087|582|675	3.4e-08	41.3	True
GCA_002760635|CDS_11087|684|705	2.2e+02	9.5	False
GCA_001895945|CDS_2474|23|112	6.4e-07	37.2	True
GCA_001895945|CDS_2474|122|145	48	11.6	False
GCA_900073065|CDS_19584|22|107	9.6e-08	39.9	True
GCA_900073065|CDS_19584|115|139	26	12.5	False
GCA_000271625|CDS_6811|32|117	4.9e-07	37.6	True
GCA_000271625|CDS_6811|117|136	51	11.6	False
GCA_001599595|CDS_4603|28|119	3.2e-08	41.4	True
GCA_001599595|CDS_4603|130|148	1.1e+02	10.5	False
GCA_003313735|CDS_10154|155|242	8.7e-09	43.2	True
GCA_003313735|CDS_10154|243|254	3.4e+02	8.9	False
GCA_000464535|CDS_4609|55|104	0.00062	27.5	True
GCA_000464535|CDS_4609|105|180	0.053	21.2	False
GCA_001692915|CDS_11199|25|113	9.3e-09	43.1	True
GCA_001692915|CDS_11199|118|139	65	11.2	False
GCA_000836295|CDS_8737|24|115	5.8e-08	40.6	True
GCA_000836295|CDS_8737|124|146	18	13.0	False
GCA_002105025|CDS_12050|46|211	1e-10	49.5	True
GCA_001599595|CDS_4108|25|153	5.6e-10	47.1	True
GCA_001557505|CDS_6546|22|105	2.2e-08	41.9	True
GCA_001557505|CDS_6546|112|131	2.9e+02	9.1	False
GCA_000516985|CDS_9219|8|95	1.4e-08	42.6	True
GCA_000516985|CDS_9219|101|123	27	12.4	False
GCA_000812075|CDS_2806|22|106	8e-09	43.4	True
GCA_000812075|CDS_2806|110|127	1.1e+02	10.5	False
GCA_000836435|CDS_6580|22|105	1.5e-08	42.4	True
GCA_000836435|CDS_6580|120|134	1.9e+02	9.7	False
GCA_000827335|CDS_13047|42|141	2.1e-08	42.0	True
GCA_000827335|CDS_13047|148|167	1.5e+02	10.0	False
GCA_001642045|CDS_5503|21|125	2.5e-07	38.5	True
GCA_001642045|CDS_5503|127|143	39	11.9	False
GCA_002760635|CDS_1267|24|116	2.8e-08	41.6	True
GCA_002760635|CDS_1267|128|152	17	13.1	False
GCA_900073065|CDS_18063|26|115	1.6e-08	42.3	True
GCA_900073065|CDS_18063|125|145	88	10.8	False
GCA_002105025|CDS_15512|3|53	6.6e-11	50.1	True
GCA_027596945|CDS_7748|40|180	1.3e-10	49.2	True
GCA_003049485|CDS_6846|21|113	3.3e-07	38.1	True
GCA_003049485|CDS_6846|123|143	16	13.1	False
GCA_000827425|CDS_189|20|113	9.4e-08	39.9	True
GCA_000827425|CDS_189|114|128	86	10.8	False
GCA_027600645|CDS_3255|32|131	8.1e-11	49.8	True
GCA_001563115|CDS_3203|22|104	4.1e-08	41.1	True
GCA_001563115|CDS_3203|117|134	80	10.9	False
GCA_000271625|CDS_9379|17|112	5.3e-08	40.7	True
GCA_000271625|CDS_9379|108|128	41	11.9	False
GCA_000827335|CDS_7589|7|108	3.8e-09	44.4	True
GCA_000827335|CDS_7589|127|137	2.7e+02	9.2	False
GCA_000963775|CDS_15379|23|110	1.8e-07	39.0	True
GCA_000963775|CDS_15379|108|127	19	13.0	False
GCA_002105025|CDS_424|29|153	3.2e-08	41.4	True
GCA_900073065|CDS_16013|25|116	6.5e-08	40.4	True
GCA_900073065|CDS_16013|117|141	7.2	14.3	False
GCA_000766925|CDS_1065|58|147	7.1e-09	43.5	True
GCA_003988815|CDS_10056|21|113	4.8e-08	40.8	True
GCA_003988815|CDS_10056|121|135	5.3e+02	8.3	False
GCA_900618795|CDS_7592|68|165	2.9e-09	44.8	True
GCA_003019895|CDS_902|39|135	9.2e-10	46.4	True
GCA_003019895|CDS_902|138|160	7.9e+02	7.7	False
GCA_002368545|CDS_8249|22|115	1.1e-08	42.9	True
GCA_002368545|CDS_8249|117|139	22	12.7	False
GCA_002865625|CDS_7234|25|115	8e-08	40.1	True
GCA_002865625|CDS_7234|121|145	15	13.3	False
GCA_001660795|CDS_1893|62|166	1.4e-09	45.8	True
GCA_000827335|CDS_3233|36|143	1.1e-09	46.2	True
GCA_000827335|CDS_3233|145|161	9.8e+02	7.4	False
GCA_002865625|CDS_12621|22|113	3.1e-08	41.4	True
GCA_002865625|CDS_12621|116|134	24	12.6	False
GCA_001692735|CDS_906|20|90	7.6e-11	49.9	True
GCA_001895945|CDS_11416|23|142	1.3e-07	39.5	True
GCA_001895945|CDS_11416|149|169	1e+02	10.6	False
GCA_027596195|CDS_2944|40|183	6.8e-11	50.1	True
GCA_000467715|CDS_8151|227|265	12	13.5	False
GCA_000467715|CDS_8151|264|359	2.2e-06	35.4	True
GCA_000827335|CDS_22072|86|174	1.4e-07	39.3	True
GCA_000827335|CDS_22072|180|194	67	11.2	False
GCA_002081935|CDS_9984|79|169	5.7e-08	40.6	True
GCA_002081935|CDS_9984|179|199	11	13.7	False
GCA_001599595|CDS_2006|25|113	9e-10	46.4	True
GCA_001599595|CDS_2006|124|143	28	12.4	False
GCA_002798055|CDS_4259|22|126	2.2e-07	38.7	True
GCA_002798055|CDS_4259|133|153	1.2e+02	10.4	False
GCA_002865625|CDS_15082|24|108	8.8e-07	36.7	True
GCA_002865625|CDS_15082|122|143	96	10.7	False
GCA_001692735|CDS_13107|25|111	2.9e-07	38.3	True
GCA_001692735|CDS_13107|123|146	4.6	14.9	False
GCA_002760635|CDS_14644|22|121	3.3e-08	41.3	True
GCA_002760635|CDS_14644|128|144	96	10.7	False
GCA_000697055|CDS_8176|57|245	1.6e-09	45.6	True
GCA_000464535|CDS_2855|113|232	1.3e-10	49.2	True
GCA_001692915|CDS_559|22|111	1.3e-08	42.6	True
GCA_001692915|CDS_559|120|136	42	11.8	False
GCA_001557505|CDS_10833|23|110	8e-08	40.1	True
GCA_001557505|CDS_10833|116|143	9.4	13.9	False
GCA_001566295|CDS_38|261|375	1.7e-10	48.8	True
GCA_003313425|CDS_11859|23|109	3.7e-07	37.9	True
GCA_003313425|CDS_11859|113|130	59	11.4	False
GCA_003988795|CDS_4650|78|189	1.3e-10	49.1	True
GCA_002865625|CDS_14305|22|123	5.4e-08	40.7	True
GCA_002865625|CDS_14305|135|159	17	13.1	False
GCA_003988795|CDS_2863|25|116	2.2e-07	38.7	True
GCA_003988795|CDS_2863|117|141	5.1	14.8	False
GCA_002865625|CDS_15285|22|105	1.1e-06	36.5	True
GCA_002865625|CDS_15285|119|141	0.93	17.2	False
GCA_000226115|CDS_2451|29|169	1.2e-09	46.0	True
GCA_001599595|CDS_12509|24|118	2.4e-07	38.6	True
GCA_001599595|CDS_12509|121|144	18	13.0	False
GCA_900073065|CDS_7125|25|143	1.3e-07	39.5	True
GCA_000766925|CDS_4509|65|157	3.2e-08	41.4	True
GCA_000766925|CDS_4509|159|176	40	11.9	False
GCA_002319055|CDS_3225|25|109	7.7e-07	36.9	True
GCA_002319055|CDS_3225|130|145	98	10.6	False
GCA_000766925|CDS_7578|87|179	5e-08	40.8	True
GCA_000766925|CDS_7578|179|197	51	11.5	False
GCA_003313425|CDS_11870|62|156	1e-08	43.0	True
GCA_003313425|CDS_11870|158|183	1e+02	10.6	False
GCA_001642045|CDS_7208|1|109	1.5e-10	49.0	True
GCA_001692735|CDS_3903|2|55	8.4e-11	49.8	True
GCA_900290415|CDS_8266|22|114	1.8e-07	39.0	True
GCA_900290415|CDS_8266|112|130	77	11.0	False
GCA_000498615|CDS_8925|199|295	1.6e-08	42.4	True
GCA_000498615|CDS_8925|301|318	81	10.9	False
GCA_001895945|CDS_13436|23|113	6.2e-08	40.5	True
GCA_001895945|CDS_13436|115|135	10	13.8	False
GCA_002865625|CDS_13616|35|88	9.8e-11	49.6	True
GCA_001692735|CDS_775|23|107	1e-07	39.8	True
GCA_001692735|CDS_775|112|135	22	12.8	False
GCA_001557505|CDS_10045|22|111	6.3e-07	37.2	True
GCA_001557505|CDS_10045|114|133	19	12.9	False
GCA_002798055|CDS_7833|22|147	4.5e-09	44.2	True
GCA_004332605|CDS_9255|45|164	1.6e-09	45.6	True
GCA_002938385|CDS_5656|23|130	7.5e-10	46.7	True
GCA_002938385|CDS_5656|127|143	1.4e+02	10.1	False
GCA_003019895|CDS_9847|4|67	8.4e-11	49.8	True
GCA_003313425|CDS_11924|25|122	2.1e-08	42.0	True
GCA_003313425|CDS_11924|124|145	66	11.2	False
GCA_003016335|CDS_16551|124|214	3.3e-08	41.4	True
GCA_003016335|CDS_16551|225|243	1.5e+02	10.0	False
GCA_000697705|CDS_11379|110|198	7.3e-09	43.5	True
GCA_001513895|CDS_7088|21|153	1.9e-10	48.7	True
GCA_004155245|CDS_6834|23|113	3e-08	41.5	True
GCA_004155245|CDS_6834|116|139	21	12.8	False
GCA_003988795|CDS_9019|22|111	1.5e-08	42.4	True
GCA_003988795|CDS_9019|112|131	72	11.1	False
GCA_003313425|CDS_10787|26|117	3.4e-09	44.6	True
GCA_003313425|CDS_10787|126|146	1.8e+02	9.8	False
GCA_000271625|CDS_9829|158|245	2e-07	38.8	True
GCA_000271625|CDS_9829|248|262	1.5e+02	10.1	False
GCA_003313425|CDS_56|28|118	1.9e-08	42.1	True
GCA_003313425|CDS_56|123|147	22	12.7	False
GCA_000313525|CDS_6053|75|160	2.5e-09	45.0	True
GCA_000313525|CDS_6053|171|185	2.1e+03	6.3	False
GCA_003016335|CDS_16536|26|146	1.2e-07	39.6	True
GCA_001557505|CDS_8320|24|114	6.7e-08	40.4	True
GCA_001557505|CDS_8320|113|135	16	13.2	False
GCA_000516985|CDS_1141|26|114	2.9e-09	44.8	True
GCA_000516985|CDS_1141|125|146	3.6e+02	8.8	False
GCA_003795315|CDS_3151|23|107	4e-09	44.3	True
GCA_003795315|CDS_3151|128|143	1.8e+02	9.8	False
GCA_000827425|CDS_11421|24|120	1.3e-09	45.9	True
GCA_000827425|CDS_11421|138|148	9.7e+02	7.4	False
GCA_002865625|CDS_12952|29|124	6.2e-08	40.5	True
GCA_002865625|CDS_12952|130|147	36	12.0	False
GCA_003795315|CDS_6338|24|125	2e-07	38.8	True
GCA_003795315|CDS_6338|130|147	39	11.9	False
GCA_002865625|CDS_11673|117|204	1.8e-10	48.7	True
GCA_000271625|CDS_12544|2|90	8.5e-08	40.0	True
GCA_000271625|CDS_12544|90|109	25	12.6	False
GCA_001683735|CDS_10396|59|149	1.5e-08	42.5	True
GCA_001683735|CDS_10396|154|172	30	12.3	False
GCA_003671545|CDS_5492|22|112	2.1e-08	42.0	True
GCA_003671545|CDS_5492|110|131	20	12.9	False
GCA_001563115|CDS_6022|23|111	1.9e-07	38.9	True
GCA_001563115|CDS_6022|118|132	45	11.7	False
GCA_000365145|CDS_8944|23|163	4.8e-10	47.3	True
GCA_003016335|CDS_16763|27|147	1.3e-08	42.7	True
GCA_001895945|CDS_12015|25|123	7.7e-07	36.9	True
GCA_001895945|CDS_12015|138|152	98	10.6	False
GCA_003313425|CDS_10927|27|118	9.5e-08	39.9	True
GCA_003313425|CDS_10927|128|149	98	10.6	False
GCA_003385255|CDS_4472|21|107	1.4e-06	36.0	True
GCA_003385255|CDS_4472|118|134	39	11.9	False
GCA_002368545|CDS_3700|21|108	3.9e-10	47.6	True
GCA_001895945|CDS_5684|26|125	1.5e-06	36.0	True
GCA_001895945|CDS_5684|135|153	14	13.4	False
GCA_001563115|CDS_11798|22|103	5.4e-07	37.4	True
GCA_001563115|CDS_11798|115|132	50	11.6	False
GCA_001895945|CDS_14271|21|117	7.9e-07	36.9	True
GCA_001895945|CDS_14271|125|141	51	11.5	False
GCA_001642045|CDS_6380|25|147	2e-09	45.3	True
GCA_003313425|CDS_11827|25|109	2e-07	38.8	True
GCA_003313425|CDS_11827|121|146	29	12.3	False
GCA_002760635|CDS_9185|24|122	8.1e-09	43.3	True
GCA_002760635|CDS_9185|126|145	1.8e+02	9.8	False
GCA_003313425|CDS_447|25|116	4.2e-08	41.0	True
GCA_003313425|CDS_447|123|138	1.5e+02	10.1	False
GCA_001692735|CDS_12024|27|115	3.9e-07	37.9	True
GCA_001692735|CDS_12024|121|148	7.6	14.2	False
GCA_003313425|CDS_11903|25|109	2e-07	38.8	True
GCA_003313425|CDS_11903|121|146	29	12.3	False
GCA_000827425|CDS_18427|134|225	5e-07	37.5	True
GCA_000827425|CDS_18427|227|242	68	11.2	False
GCA_000442125|CDS_5953|22|106	1.2e-08	42.8	True
GCA_000442125|CDS_5953|119|134	72	11.1	False
GCA_002368545|CDS_7413|24|116	3.3e-08	41.4	True
GCA_002368545|CDS_7413|127|147	1e+02	10.5	False
GCA_003016335|CDS_59|21|108	9.1e-09	43.2	True
GCA_003016335|CDS_59|110|128	1.2e+02	10.4	False
GCA_002760635|CDS_11759|24|118	3.1e-08	41.4	True
GCA_002760635|CDS_11759|128|144	1.7e+02	9.9	False
GCA_001895945|CDS_12666|22|134	2e-08	42.1	True
GCA_001895945|CDS_12666|139|156	93	10.7	False
GCA_000827425|CDS_8584|58|149	2e-08	42.1	True
GCA_000827425|CDS_8584|153|167	1.1e+02	10.5	False
GCA_000827335|CDS_17683|2|92	6e-07	37.3	True
GCA_000827335|CDS_17683|95|110	50	11.6	False
GCA_001557505|CDS_5505|26|112	6.1e-08	40.5	True
GCA_001557505|CDS_5505|120|137	76	11.0	False
GCA_001557505|CDS_11327|25|109	1.9e-07	38.9	True
GCA_001557505|CDS_11327|117|144	23	12.7	False
GCA_000827335|CDS_6097|11|98	3.3e-07	38.1	True
GCA_000827335|CDS_6097|105|119	1.6e+02	10.0	False
GCA_002319055|CDS_3138|101|244	1.3e-09	45.9	True
GCA_001692735|CDS_13584|25|111	8.4e-07	36.8	True
GCA_001692735|CDS_13584|123|141	9.7	13.9	False
GCA_002916505|CDS_643|22|119	1e-07	39.8	True
GCA_002916505|CDS_643|133|149	1.3e+02	10.2	False
GCA_001642045|CDS_12990|22|107	3.4e-08	41.3	True
GCA_001642045|CDS_12990|110|128	10	13.8	False
GCA_027604605|CDS_8662|127|272	3e-09	44.7	True
GCA_900073065|CDS_4492|217|237	1.5e+02	10.0	False
GCA_900073065|CDS_4492|243|336	7.3e-07	37.0	True
GCA_000963775|CDS_10086|22|114	1.5e-08	42.4	True
GCA_000963775|CDS_10086|118|137	1.2e+02	10.3	False
GCA_900073065|CDS_855|95|190	3.4e-08	41.3	True
GCA_900073065|CDS_855|194|211	1.9e+02	9.7	False
GCA_003988945|CDS_7601|26|112	6.1e-08	40.5	True
GCA_003988945|CDS_7601|118|136	41	11.9	False
GCA_003313425|CDS_4167|25|112	2.4e-07	38.6	True
GCA_003313425|CDS_4167|116|140	3.4	15.4	False
GCA_000836295|CDS_5633|22|106	7.7e-09	43.4	True
GCA_000836295|CDS_5633|114|131	1.3e+02	10.3	False
GCA_025765595|CDS_7101|93|188	9e-09	43.2	True
GCA_025765595|CDS_7101|184|204	1.7e+02	9.8	False
GCA_000146915|CDS_5991|23|121	6.4e-08	40.4	True
GCA_000146915|CDS_5991|125|139	2.3e+02	9.4	False
GCA_002105025|CDS_4238|25|116	1.1e-08	42.9	True
GCA_002105025|CDS_4238|121|146	73	11.1	False
GCA_001563115|CDS_9190|25|109	5.2e-08	40.7	True
GCA_001563115|CDS_9190|126|144	1e+02	10.6	False
GCA_002865625|CDS_13780|690|781	1.2e-08	42.7	True
GCA_002865625|CDS_13780|786|798	7e+02	7.9	False
GCA_003988945|CDS_8480|22|108	2.6e-07	38.4	True
GCA_003988945|CDS_8480|113|135	5.4	14.7	False
GCA_001599595|CDS_287|27|149	1.8e-10	48.7	True
GCA_001557505|CDS_9126|27|151	5.7e-09	43.8	True
GCA_900073065|CDS_13976|26|146	3.7e-07	37.9	True
GCA_001557505|CDS_6454|21|120	2.8e-08	41.6	True
GCA_001557505|CDS_6454|121|136	1e+02	10.6	False
GCA_001692915|CDS_359|25|116	3.2e-08	41.4	True
GCA_001692915|CDS_359|114|132	87	10.8	False
GCA_001599595|CDS_11353|22|115	1.8e-05	32.5	True
GCA_001599595|CDS_11353|131|151	6.7	14.4	False
GCA_001692735|CDS_2402|22|112	9.8e-09	43.1	True
GCA_001692735|CDS_2402|118|139	35	12.1	False
GCA_001563115|CDS_3816|56|234	2.1e-10	48.5	True
GCA_000385595|CDS_5711|3|100	2.4e-10	48.3	True
GCA_900073065|CDS_870|259|390	5.5e-08	40.7	True
GCA_003313425|CDS_10924|25|112	1.2e-07	39.5	True
GCA_003313425|CDS_10924|118|142	23	12.7	False
GCA_000467715|CDS_4552|87|174	2.2e-10	48.4	True
GCA_002760635|CDS_5224|22|122	1.5e-05	32.7	True
GCA_002760635|CDS_5224|128|152	2.1	16.0	False
GCA_001481775|CDS_7191|85|233	3.1e-10	47.9	True
GCA_003073855|CDS_11123|31|120	7.8e-08	40.2	True
GCA_003073855|CDS_11123|124|142	33	12.2	False
GCA_002081935|CDS_2266|22|109	3.6e-09	44.5	True
GCA_002081935|CDS_2266|117|132	6.3e+02	8.0	False
GCA_001895945|CDS_5707|23|130	6.8e-08	40.3	True
GCA_001895945|CDS_5707|138|153	5e+02	8.3	False
GCA_000226115|CDS_5148|21|152	2.6e-10	48.2	True
GCA_000464535|CDS_7641|25|116	1.9e-08	42.1	True
GCA_000464535|CDS_7641|126|145	3.1e+02	9.0	False
GCA_000226115|CDS_2461|22|108	7.6e-08	40.2	True
GCA_000226115|CDS_2461|114|133	61	11.3	False
GCA_027596135|CDS_3463|91|209	1.2e-10	49.2	True
GCA_000467715|CDS_11221|191|383	8.8e-10	46.5	True
GCA_002240705|CDS_1978|629|716	6.8e-07	37.1	True
GCA_002240705|CDS_1978|722|743	53	11.5	False
GCA_002865625|CDS_8924|53|66	23	12.7	False
GCA_002865625|CDS_8924|77|164	1.9e-06	35.6	True
GCA_000812075|CDS_1263|22|114	2.4e-06	35.3	True
GCA_000812075|CDS_1263|128|145	37	12.0	False
GCA_002760635|CDS_13800|22|126	3e-07	38.3	True
GCA_002760635|CDS_13800|134|153	57	11.4	False
GCA_003049485|CDS_3227|112|294	2.4e-10	48.3	True
GCA_003988795|CDS_1558|22|110	8.7e-08	40.0	True
