GCA	KO	KO_Count	KO_Category
GCA_017301735	K06907	3	Social
GCA_017301735	K01400	1	Social
GCA_017301735	K07397	3	Social
GCA_017301735	K09001	1	Social
GCA_017301735	K01719	1	Social
GCA_017301735	K09166	1	Social
GCA_017301735	K14379	1	Social
GCA_017301735	K03976	1	Social
GCA_017301735	K07093	3	Social
GCA_017301735	K02400	1	Social
GCA_017301735	K03229	1	Social
GCA_017301735	K02417	1	Social
GCA_017301735	K02412	1	Social
GCA_017301735	K03223	1	Social
GCA_017301735	K02411	1	Social
GCA_017301735	K03669	1	Social
GCA_017301735	K07117	1	Social
GCA_017301735	K03649	1	Social
GCA_017301735	K21420	1	Social
GCA_017301735	K17810	1	Social
GCA_017301735	K01952	1	Social
GCA_017301735	K07044	1	Social
GCA_017301735	K02303	1	Social
GCA_017301735	K00380	1	Social
GCA_017301735	K00381	1	Social
GCA_017301735	K11414	1	Social
GCA_017301735	K00867	1	Social
GCA_017301735	K14376	1	Social
GCA_017301735	K01233	1	Social
GCA_017301735	K00383	1	Social
GCA_017301735	K03784	1	Social
GCA_017301735	K10680	2	Social
GCA_017301735	K20484	1	Social
GCA_017301735	K20483	1	Social
GCA_017301735	K03744	1	Social
GCA_017301735	K17675	1	Social
GCA_017301735	K00662	1	Social
GCA_017301735	K10187	1	Social
GCA_017301735	K20331	2	Social
GCA_017301735	K03600	1	Social
GCA_017301735	K01760	1	Social
GCA_017301735	K03719	2	Social
GCA_017301735	K07458	1	Social
GCA_017301735	K07002	2	Social
GCA_017301735	K07160	1	Social
GCA_017301735	K02028	1	Social
GCA_017301735	K03386	1	Social
GCA_017301735	K22044	1	Social
GCA_017301735	K22373	1	Social
GCA_017301735	K07045	2	Social
GCA_017301735	K06152	1	Social
GCA_017301735	K23139	1	Social
GCA_017301735	K18148	1	Social
GCA_017301735	K00675	1	Social
GCA_017301735	K22027	1	Social
GCA_017301735	K01611	1	Social
GCA_017301735	K18586	1	Social
GCA_017301735	K01079	1	Social
GCA_017301735	K01484	1	Social
GCA_017301735	K22348	1	Social
GCA_017301735	K07032	2	Social
GCA_017301735	K22757	1	Social
GCA_017301735	K10217	1	Social
GCA_017301735	K01556	1	Social
GCA_017301735	K22491	3	Social
GCA_017301735	K09844	1	Photosynthesis
GCA_017301735	K02291	1	Photosynthesis
GCA_017301735	K20866	1	Social
GCA_017301735	K00274	1	Social
GCA_017301735	K02106	1	Social
GCA_017301735	K07743	1	Social
GCA_017301735	K05770	1	Social
GCA_017301735	K00851	1	Social
GCA_017301735	K09934	1	Social
GCA_017301735	K00477	1	Social
GCA_017301735	K01174	1	Social
GCA_017301735	K18888	1	Social
GCA_017301735	K18887	1	Social
GCA_017301735	K03426	1	Social
GCA_017301735	K02116	1	Social
GCA_017301735	K07099	1	Social
GCA_017301735	K17734	1	Social
GCA_017301735	K13777	1	Social
GCA_017301735	K13778	1	Social
GCA_017301735	K22690	1	Social
GCA_017301735	K03495	1	Social
GCA_017301735	K18911	1	Social
GCA_017301735	K19244	1	Social
GCA_017301735	K00588	1	Social
GCA_017301735	K00318	1	Social
GCA_017301735	K02636	2	Social
GCA_017301735	K03745	1	Social
GCA_017301735	K10236	1	Social
GCA_017301735	K10237	1	Social
GCA_017301735	K10238	1	Social
GCA_017301735	K03863	1	Social
GCA_017301735	K08281	1	Social
GCA_017301735	K13288	1	Social
GCA_017301735	K18661	1	Social
GCA_017301735	K02010	1	Social
GCA_017301735	K02011	1	Social
GCA_017301735	K02012	1	Social
GCA_017301735	K05349	1	Social
GCA_017301735	K05555	1	Social
GCA_017301735	K09697	1	Social
GCA_017301735	K09696	1	Social
GCA_017301735	K13745	1	Social
GCA_017301735	K03410	1	Social
GCA_017301735	K09983	1	Social
GCA_017301735	K18475	1	Social
GCA_017301735	K05286	1	Social
GCA_017301735	K05350	1	Social
GCA_017301735	K03282	1	Social
GCA_017301735	K03828	1	Social
GCA_017301735	K08641	1	Social
GCA_017301735	K08967	1	Social
GCA_017301735	K02564	1	Social
GCA_017301735	K00754	1	Social
GCA_017301735	K01463	1	Social
GCA_017301735	K22136	1	Social
GCA_017301735	K01752	1	Social
GCA_016715675	K03976	1	Social
GCA_016715675	K07491	4	Social
GCA_016715675	K22373	1	Social
GCA_016715675	K01483	1	Social
GCA_016715675	K16840	1	Social
GCA_016715675	K13587	12	Social
GCA_016715675	K22044	1	Social
GCA_016715675	K03426	1	Social
GCA_016715675	K02574	1	Social
GCA_016715675	K02042	1	Social
GCA_016715675	K02041	1	Social
GCA_016715675	K07045	1	Social
GCA_016715675	K08994	2	Social
GCA_016715675	K08303	1	Social
GCA_016715675	K01061	2	Social
GCA_016715675	K02116	1	Social
GCA_016715675	K23139	2	Social
GCA_016715675	K18328	1	Social
GCA_016715675	K19620	2	Social
GCA_016715675	K02502	1	Social
GCA_016715675	K00700	2	Social
GCA_016715675	K07452	2	Social
GCA_016715675	K03167	1	Social
GCA_016715675	K03166	1	Social
GCA_016715675	K01173	1	Social
GCA_016715675	K00113	1	Social
GCA_016715675	K07095	1	Social
GCA_016715675	K11904	14	Social
GCA_016715675	K01055	1	Social
GCA_016715675	K22736	1	Social
GCA_016715675	K05712	1	Social
GCA_016715675	K01113	6	Social
GCA_016715675	K09983	1	Social
GCA_016715675	K01760	1	Social
GCA_016715675	K06953	1	Social
GCA_016715675	K08970	2	Social
GCA_016715675	K00376	1	Social
GCA_016715675	K07218	1	Social
GCA_016715675	K19710	1	Social
GCA_016715675	K00990	1	Social
GCA_016715675	K05786	1	Social
GCA_016715675	K17763	1	Social
GCA_016715675	K01322	2	Social
GCA_016715675	K01807	1	Social
GCA_016715675	K19355	1	Social
GCA_016715675	K00588	1	Social
GCA_016715675	K22491	1	Social
GCA_016715675	K10027	1	Social
GCA_016715675	K02291	1	Photosynthesis
GCA_016715675	K22348	2	Social
GCA_016715675	K11259	1	Social
GCA_016715675	K12137	1	Social
GCA_016715675	K08602	1	Social
GCA_016715675	K00404	1	Social
GCA_016715675	K01447	1	Social
GCA_016715675	K04749	1	Social
GCA_016715675	K06346	1	Social
GCA_016715675	K07722	1	Social
GCA_016715675	K01752	1	Social
GCA_016715675	K21395	2	Social
GCA_016715675	K01259	1	Social
GCA_016715675	K11755	1	Social
GCA_016715675	K00956	1	Social
GCA_016715675	K01840	1	Social
GCA_016715675	K05797	1	Social
GCA_016715675	K01254	1	Social
GCA_016715675	K15537	1	Social
GCA_016715675	K03784	1	Social
GCA_016715675	K21420	1	Social
GCA_016715675	K03892	1	Social
GCA_016715675	K03325	1	Social
GCA_016715675	K07755	2	Social
GCA_016715675	K00174	1	Social
GCA_016715675	K00175	1	Social
GCA_016715675	K01011	2	Social
GCA_016715675	K01087	1	Social
GCA_016715675	K02200	2	Social
GCA_016715675	K00252	1	Social
GCA_016715675	K01174	1	Social
GCA_016715675	K07234	1	Social
GCA_016715675	K04759	1	Social
GCA_016715675	K04127	1	Social
GCA_016715675	K00274	1	Social
GCA_016715675	K02377	1	Social
GCA_016715675	K03737	1	Social
GCA_016715675	K02029	1	Social
GCA_016715675	K02030	1	Social
GCA_016715675	K02028	1	Social
GCA_016715675	K07093	1	Social
GCA_016715675	K01719	1	Social
GCA_016715675	K07448	1	Social
GCA_016715675	K09456	1	Social
GCA_016715675	K09930	3	Social
GCA_016715675	K11414	1	Social
GCA_016715675	K07034	1	Social
GCA_016715675	K07044	2	Social
GCA_016715675	K07458	1	Social
GCA_016715675	K18911	1	Social
GCA_016715675	K17675	1	Social
GCA_016715675	K11907	1	Social
GCA_016715675	K11895	1	Social
GCA_016715675	K11896	1	Social
GCA_016715675	K02651	2	Social
GCA_016715675	K05979	1	Social
GCA_016715675	K07667	1	Social
GCA_016715675	K01256	1	Social
GCA_016715675	K05349	1	Social
GCA_016715675	K18139	1	Social
GCA_016715675	K16862	1	Social
GCA_016715675	K09166	1	Social
GCA_016715675	K02567	1	Social
GCA_016715675	K18887	1	Social
GCA_016715675	K09844	1	Photosynthesis
GCA_016715675	K23264	1	Social
GCA_016715675	K23779	3	Social
GCA_016715675	K00867	1	Social
GCA_016715675	K08281	1	Social
GCA_016715675	K11903	1	Social
GCA_016715675	K07322	1	Social
GCA_016715675	K11891	2	Social
GCA_016715675	K01849	1	Social
GCA_016715675	K11936	1	Social
GCA_016715675	K00819	1	Social
GCA_016715675	K00383	1	Social
GCA_016715675	K03735	2	Social
GCA_016715675	K02199	2	Social
GCA_016715675	K06950	1	Social
GCA_016715675	K00281	1	Social
GCA_016715675	K11901	1	Social
GCA_016715675	K11910	1	Social
GCA_016715675	K11890	1	Social
GCA_016715675	K11892	1	Social
GCA_016715675	K11893	1	Social
GCA_016715675	K11906	1	Social
GCA_016715675	K11905	1	Social
GCA_016715675	K03465	1	Social
GCA_016715675	K23265	1	Social
GCA_016715675	K23269	1	Social
GCA_016715675	K01848	1	Social
GCA_016715675	K02032	1	Social
GCA_003243425	K07397	3	Social
GCA_003243425	K22736	1	Social
GCA_003243425	K02030	2	Social
GCA_003243425	K08994	3	Social
GCA_003243425	K02011	1	Social
GCA_003243425	K20276	7	Social
GCA_003243425	K01055	2	Social
GCA_003243425	K02199	2	Social
GCA_003243425	K02200	1	Social
GCA_003243425	K07034	1	Social
GCA_003243425	K18588	1	Social
GCA_003243425	K21744	1	Social
GCA_003243425	K06978	3	Social
GCA_003243425	K01840	1	Social
GCA_003243425	K07002	2	Social
GCA_003243425	K01113	2	Social
GCA_003243425	K09456	2	Social
GCA_003243425	K14379	2	Social
GCA_003243425	K05801	1	Social
GCA_003243425	K03735	1	Social
GCA_003243425	K13587	8	Social
GCA_003243425	K08970	1	Social
GCA_003243425	K09697	1	Social
GCA_003243425	K09696	1	Social
GCA_003243425	K13288	1	Social
GCA_003243425	K00647	3	Social
GCA_003243425	K09930	3	Social
GCA_003243425	K08641	3	Social
GCA_003243425	K06988	2	Social
GCA_003243425	K13777	1	Social
GCA_003243425	K00273	1	Social
GCA_003243425	K03325	1	Social
GCA_003243425	K03892	2	Social
GCA_003243425	K02474	1	Social
GCA_003243425	K01322	1	Social
GCA_003243425	K09019	1	Social
GCA_003243425	K09822	1	Social
GCA_003243425	K02106	1	Social
GCA_003243425	K01304	1	Social
GCA_003243425	K02029	1	Social
GCA_003243425	K04068	1	Social
GCA_003243425	K21420	1	Social
GCA_003243425	K22373	1	Social
GCA_003243425	K09940	1	Social
GCA_003243425	K00865	1	Social
GCA_003243425	K00252	1	Social
GCA_003243425	K03929	1	Social
GCA_003243425	K23779	3	Social
GCA_003243425	K03495	1	Social
GCA_003243425	K01447	4	Social
GCA_003243425	K07667	1	Social
GCA_003243425	K22491	1	Social
GCA_003243425	K09844	1	Photosynthesis
GCA_003243425	K02291	1	Photosynthesis
GCA_003243425	K10027	1	Social
GCA_003243425	K11354	1	Social
GCA_003243425	K09781	1	Social
GCA_003243425	K07458	1	Social
GCA_003243425	K01061	1	Social
GCA_003243425	K00281	1	Social
GCA_003243425	K00965	1	Social
GCA_003243425	K00849	1	Social
GCA_003243425	K02411	1	Social
GCA_003243425	K02412	1	Social
GCA_003243425	K02417	1	Social
GCA_003243425	K03229	1	Social
GCA_003243425	K02400	1	Social
GCA_003243425	K03426	1	Social
GCA_003243425	K00662	1	Social
GCA_003243425	K00612	1	Social
GCA_003243425	K23107	1	Social
GCA_003243425	K02116	1	Social
GCA_003243425	K00227	2	Social
GCA_003243425	K06177	1	Social
GCA_003243425	K03831	1	Social
GCA_003243425	K18586	2	Social
GCA_003243425	K15537	2	Social
GCA_003243425	K05786	1	Social
GCA_003243425	K08987	1	Social
GCA_003243425	K01834	1	Social
GCA_003243425	K03749	1	Social
GCA_003243425	K06373	1	Social
GCA_003243425	K06374	1	Social
GCA_003243425	K04712	1	Social
GCA_003243425	K00274	1	Social
GCA_003243425	K01952	1	Social
GCA_003243425	K17836	1	Social
GCA_003243425	K01752	1	Social
GCA_003243425	K07099	1	Social
GCA_003243425	K01039	1	Social
GCA_003243425	K01040	1	Social
GCA_003243425	K06113	1	Social
GCA_003243425	K00851	1	Social
GCA_003243425	K03976	1	Social
GCA_003243425	K20331	1	Social
GCA_003243425	K06968	1	Social
GCA_003243425	K01719	2	Social
GCA_003243425	K07020	1	Social
GCA_003243425	K02651	1	Social
GCA_003243425	K01259	1	Social
GCA_003243425	K03316	1	Social
GCA_003243425	K18139	1	Social
GCA_003243425	K07404	1	Social
GCA_003243425	K01443	1	Social
GCA_003243425	K03781	1	Social
GCA_003243425	K03411	1	Social
GCA_003243425	K01838	1	Social
GCA_003243425	K02169	1	Social
GCA_003243425	K11904	1	Social
GCA_003243425	K19342	2	Social
GCA_003243425	K00376	1	Social
GCA_003243425	K07218	1	Social
GCA_003243425	K07234	1	Social
GCA_003243425	K00700	1	Social
GCA_003243425	K08303	1	Social
GCA_003243425	K03745	1	Social
GCA_003243425	K09760	1	Social
GCA_003243425	K06907	1	Social
GCA_003243425	K07448	1	Social
GCA_003243425	K03586	1	Social
GCA_003243425	K04765	1	Social
GCA_003243425	K07045	1	Social
GCA_003243425	K10255	1	Social
GCA_003243425	K01174	2	Social
GCA_003243425	K14347	1	Social
GCA_003243425	K07120	1	Social
GCA_003243425	K00588	1	Social
GCA_003243425	K19620	1	Social
GCA_003243425	K11414	1	Social
GCA_003243425	K22348	1	Social
GCA_003243425	K06152	1	Social
GCA_003243425	K13507	2	Social
GCA_003243425	K07148	1	Social
GCA_003243425	K10780	1	Social
GCA_003243425	K21395	1	Social
GCA_003243425	K11690	1	Social
GCA_003243425	K01760	1	Social
GCA_003243425	K18661	1	Social
GCA_003243425	K04127	1	Social
GCA_003243425	K22074	1	Social
GCA_003243425	K03600	1	Social
GCA_003243425	K07044	1	Social
GCA_003243425	K01254	1	Social
GCA_003243425	K01483	1	Social
GCA_003243425	K00754	1	Social
GCA_003243425	K22136	1	Social
GCA_003243425	K00131	1	Social
GCA_003243425	K01611	1	Social
GCA_003243425	K09791	1	Social
GCA_000418325	K02303	1	Social
GCA_000418325	K01719	2	Social
GCA_000418325	K07093	2	Social
GCA_000418325	K11904	36	Social
GCA_000418325	K01061	4	Social
GCA_000418325	K10543	2	Social
GCA_000418325	K07491	10	Social
GCA_000418325	K09924	1	Social
GCA_000418325	K01259	2	Social
GCA_000418325	K09930	6	Social
GCA_000418325	K00612	5	Social
GCA_000418325	K17763	83	Social
GCA_000418325	K18235	2	Social
GCA_000418325	K01665	1	Social
GCA_000418325	K18476	5	Social
GCA_000418325	K00662	2	Social
GCA_000418325	K24411	2	Social
GCA_000418325	K00588	2	Social
GCA_000418325	K23779	4	Social
GCA_000418325	K01483	1	Social
GCA_000418325	K03744	1	Social
GCA_000418325	K11755	1	Social
GCA_000418325	K01087	3	Social
GCA_000418325	K02529	3	Social
GCA_000418325	K08677	2	Social
GCA_000418325	K22348	1	Social
GCA_000418325	K01641	2	Social
GCA_000418325	K22491	1	Social
GCA_000418325	K10027	1	Social
GCA_000418325	K02291	1	Photosynthesis
GCA_000418325	K09844	1	Photosynthesis
GCA_000418325	K13587	3	Social
GCA_000418325	K19620	1	Social
GCA_000418325	K22027	3	Social
GCA_000418325	K09697	1	Social
GCA_000418325	K09696	1	Social
GCA_000418325	K01079	1	Social
GCA_000418325	K00886	1	Social
GCA_000418325	K07755	1	Social
GCA_000418325	K03892	4	Social
GCA_000418325	K03809	2	Social
GCA_000418325	K09983	2	Social
GCA_000418325	K06988	2	Social
GCA_000418325	K01322	2	Social
GCA_000418325	K01113	3	Social
GCA_000418325	K04749	1	Social
GCA_000418325	K03426	2	Social
GCA_000418325	K03781	4	Social
GCA_000418325	K00262	1	Social
GCA_000418325	K01560	1	Social
GCA_000418325	K21744	2	Social
GCA_000418325	K23264	1	Social
GCA_000418325	K03465	1	Social
GCA_000418325	K02574	1	Social
GCA_000418325	K08281	3	Social
GCA_000418325	K11530	1	Social
GCA_000418325	K11900	2	Social
GCA_000418325	K00851	1	Social
GCA_000418325	K07002	2	Social
GCA_000418325	K07667	1	Social
GCA_000418325	K09781	1	Social
GCA_000418325	K06113	3	Social
GCA_000418325	K08967	3	Social
GCA_000418325	K01849	1	Social
GCA_000418325	K03586	1	Social
GCA_000418325	K00113	1	Social
GCA_000418325	K01807	1	Social
GCA_000418325	K05841	1	Social
GCA_000418325	K01752	1	Social
GCA_000418325	K01173	1	Social
GCA_000418325	K17836	1	Social
GCA_000418325	K23508	2	Social
GCA_000418325	K10820	2	Social
GCA_000418325	K23509	3	Social
GCA_000418325	K00252	1	Social
GCA_000418325	K00282	2	Social
GCA_000418325	K08234	1	Social
GCA_000418325	K03411	1	Social
GCA_000418325	K08303	1	Social
GCA_000418325	K08994	2	Social
GCA_000418325	K01179	4	Social
GCA_000418325	K05349	6	Social
GCA_000418325	K07044	1	Social
GCA_000418325	K01256	2	Social
GCA_000418325	K05786	1	Social
GCA_000418325	K06903	4	Social
GCA_000418325	K06907	5	Social
GCA_000418325	K06160	2	Social
GCA_000418325	K23993	2	Social
GCA_000418325	K09166	1	Social
GCA_000418325	K06346	1	Social
GCA_000418325	K23107	6	Social
GCA_000418325	K11177	1	Social
GCA_000418325	K11178	1	Social
GCA_000418325	K13483	1	Social
GCA_000418325	K03518	2	Social
GCA_000418325	K08224	1	Social
GCA_000418325	K10811	1	Social
GCA_000418325	K01183	1	Social
GCA_000418325	K02804	1	Social
GCA_000418325	K01443	1	Social
GCA_000418325	K10187	1	Social
GCA_000418325	K05565	1	Social
GCA_000418325	K05566	2	Social
GCA_000418325	K05569	2	Social
GCA_000418325	K05570	1	Social
GCA_000418325	K05571	2	Social
GCA_000418325	K07148	1	Social
GCA_000418325	K03828	1	Social
GCA_000418325	K07020	1	Social
GCA_000418325	K23139	3	Social
GCA_000418325	K05606	1	Social
GCA_000418325	K01847	1	Social
GCA_000418325	K20628	2	Social
GCA_000418325	K00079	1	Social
GCA_000418325	K19802	1	Social
GCA_000418325	K18475	2	Social
GCA_000418325	K06199	1	Social
GCA_000418325	K00990	1	Social
GCA_000418325	K07452	2	Social
GCA_000418325	K05375	4	Social
GCA_000418325	K20483	1	Social
GCA_000418325	K20331	1	Social
GCA_000418325	K21395	1	Social
GCA_000418325	K11690	1	Social
GCA_000418325	K01187	1	Social
GCA_000418325	K05350	3	Social
GCA_000418325	K02032	3	Social
GCA_000418325	K07722	1	Social
GCA_000418325	K11414	1	Social
GCA_000418325	K02200	2	Social
GCA_000418325	K02361	2	Social
GCA_000418325	K02363	2	Social
GCA_000418325	K01252	1	Social
GCA_000418325	K00216	1	Social
GCA_000418325	K21420	1	Social
GCA_000418325	K24180	1	Social
GCA_000418325	K22044	1	Social
GCA_000418325	K07226	1	Social
GCA_000418325	K09822	2	Social
GCA_000418325	K00754	4	Social
GCA_000418325	K00700	1	Social
GCA_000418325	K06950	1	Social
GCA_000418325	K19246	1	Social
GCA_000418325	K03976	1	Social
GCA_000418325	K17810	1	Social
GCA_000418325	K03929	1	Social
GCA_000418325	K09913	1	Social
GCA_000418325	K01840	1	Social
GCA_000418325	K09958	1	Social
GCA_000418325	K10780	1	Social
GCA_000418325	K01119	1	Social
GCA_000418325	K07032	3	Social
GCA_000418325	K09019	1	Social
GCA_000418325	K05337	2	Social
GCA_000418325	K03576	1	Social
GCA_000418325	K00849	2	Social
GCA_000418325	K11901	1	Social
GCA_000418325	K11910	1	Social
GCA_000418325	K11890	1	Social
GCA_000418325	K11891	3	Social
GCA_000418325	K11892	1	Social
GCA_000418325	K11893	1	Social
GCA_000418325	K11906	1	Social
GCA_000418325	K11907	1	Social
GCA_000418325	K11903	2	Social
GCA_000418325	K11905	1	Social
GCA_000418325	K11896	1	Social
GCA_000418325	K11895	1	Social
GCA_000418325	K10238	1	Social
GCA_000418325	K10237	1	Social
GCA_000418325	K10236	1	Social
GCA_000418325	K03649	1	Social
GCA_000418325	K00016	1	Social
GCA_000418325	K05555	1	Social
GCA_000418325	K00675	2	Social
GCA_000418325	K22349	2	Social
GCA_000418325	K00273	1	Social
GCA_000418325	K02167	1	Social
GCA_000418325	K14379	1	Social
GCA_000418325	K19244	1	Social
GCA_000418325	K00477	1	Social
GCA_000418325	K09456	1	Social
GCA_000418325	K08970	1	Social
GCA_000418325	K09773	1	Photosynthesis
GCA_000418325	K16840	1	Social
GCA_000418325	K15537	1	Social
GCA_000418325	K19355	1	Social
GCA_000418325	K07404	2	Social
GCA_000418325	K00283	2	Social
GCA_000418325	K04759	1	Social
GCA_000418325	K10794	1	Social
GCA_000418325	K01760	1	Social
GCA_000418325	K18887	1	Social
GCA_000418325	K18888	1	Social
GCA_000418325	K18911	1	Social
GCA_000418325	K03578	1	Social
GCA_000418325	K07743	1	Social
GCA_000418325	K07504	1	Social
GCA_000418325	K23269	1	Social
GCA_000418325	K11354	1	Social
GCA_000418325	K17247	1	Social
GCA_000418325	K00383	1	Social
GCA_000418325	K01201	1	Social
GCA_000418325	K23778	1	Social
GCA_000418325	K19710	1	Social
GCA_000418325	K01011	1	Social
GCA_000418325	K03282	1	Social
GCA_000418325	K19200	1	Social
GCA_000418325	K18148	1	Social
GCA_000418325	K01174	1	Social
GCA_000418325	K13282	2	Social
GCA_000418325	K03802	1	Social
GCA_000418325	K23265	1	Social
GCA_000418325	K00034	1	Social
GCA_000418325	K01932	1	Social
GCA_000418325	K22116	1	Social
GCA_000418325	K01848	1	Social
GCA_000418325	K13288	1	Social
GCA_000418325	K17675	1	Social
GCA_000418325	K14170	1	Social
GCA_000418325	K02116	1	Social
GCA_000418325	K01151	1	Social
GCA_000418325	K03316	1	Social
GCA_000418325	K03600	1	Social
GCA_000418325	K08139	1	Social
GCA_000418325	K13877	1	Social
GCA_000418325	K11259	1	Social
GCA_000418325	K04127	1	Social
GCA_000418325	K22373	1	Social
GCA_000418325	K01218	1	Social
GCA_000418325	K07116	1	Social
GCA_000418325	K00112	1	Social
GCA_000418325	K02502	1	Social
GCA_000418325	K02199	1	Social
GCA_000418325	K16044	1	Social
GCA_000418325	K00854	1	Social
GCA_000418325	K02010	1	Social
GCA_016709225	K03582	1	Social
GCA_016709225	K03583	1	Social
GCA_016709225	K19200	3	Social
GCA_016709225	K06988	2	Social
GCA_016709225	K00588	1	Social
GCA_016709225	K21395	2	Social
GCA_016709225	K11690	2	Social
GCA_016709225	K23265	1	Social
GCA_016709225	K07148	2	Social
GCA_016709225	K00281	1	Social
GCA_016709225	K11892	3	Social
GCA_016709225	K13587	9	Social
GCA_016709225	K03918	1	Social
GCA_016709225	K09930	6	Social
GCA_016709225	K11414	1	Social
GCA_016709225	K02422	1	Social
GCA_016709225	K02407	1	Social
GCA_016709225	K02406	4	Social
GCA_016709225	K02397	1	Social
GCA_016709225	K02396	1	Social
GCA_016709225	K02394	1	Social
GCA_016709225	K02393	1	Social
GCA_016709225	K02392	1	Social
GCA_016709225	K02391	1	Social
GCA_016709225	K02404	1	Social
GCA_016709225	K02400	1	Social
GCA_016709225	K02419	1	Social
GCA_016709225	K02417	1	Social
