phylum	species		median_relative_abundance	proportion_host_associated	total_metagenome_count	host_metagenome_count	environment_metagenome_count
Proteo_SpeciesLevel_Data	s__Yersinia kristensenii	eukaryotic-host-associated	17.455000000000002	1.0	2	2	0
Proteo_SpeciesLevel_Data	s__Ideonella azotifigens	environmental	0.03	0.028985507246376812	69	2	67
Proteo_SpeciesLevel_Data	s__Pseudomonas_E piscis	both	0.54	0.2962962962962963	27	8	19
Proteo_SpeciesLevel_Data	s__Pseudomonas_E lactis	both	0.35	0.5238095238095238	21	11	10
Proteo_SpeciesLevel_Data	s__Neisseria bacilliformis	eukaryotic-host-associated	0.3	0.9701492537313433	134	130	4
Proteo_SpeciesLevel_Data	s__Pseudomonas_E protegens_A	environmental	3.085	0.0	26	0	26
Proteo_SpeciesLevel_Data	s__Atlantibacter hermannii_A	both	0.05	0.6617647058823529	68	45	23
Proteo_SpeciesLevel_Data	s__Marivita lacus	environmental	0.08	0.15555555555555556	45	7	38
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902625715	environmental	0.43	0.0	107	0	107
Proteo_SpeciesLevel_Data	s__Pseudomonas_E syringae_J	eukaryotic-host-associated	0.15	1.0	1	1	0
Proteo_SpeciesLevel_Data	s__Brevundimonas viscosa	environmental	0.7	0.0	12	0	12
Proteo_SpeciesLevel_Data	s__Bartonella ancashensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Colwellia sp018860915	environmental	0.47	0.022222222222222223	45	1	44
Proteo_SpeciesLevel_Data	s__Rhizobium lusitanum_A	environmental	0.18	0.0	7	0	7
Proteo_SpeciesLevel_Data	s__Limnohabitans curvus	environmental	0.32	0.03524804177545692	766	27	739
Proteo_SpeciesLevel_Data	s__Stutzerimonas stutzeri_C	environmental	0.31	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Caulobacter soli	environmental	0.06	0.23529411764705882	17	4	13
Proteo_SpeciesLevel_Data	s__Pseudoalteromonas rubra_A	environmental	2.0	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Vibrio sp001676025	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Photobacterium iliopiscarium	eukaryotic-host-associated	5.93	0.8970588235294118	68	61	7
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp003253735	both	1.355	0.32051282051282054	78	25	53
Proteo_SpeciesLevel_Data	s__Bradyrhizobium lablabi_A	environmental	0.16	0.0	223	0	223
Proteo_SpeciesLevel_Data	s__Ralstonia pickettii_A	environmental	0.23	0.13333333333333333	15	2	13
Proteo_SpeciesLevel_Data	s__Mesorhizobium japonicum	environmental	0.07	0.0	5	0	5
Proteo_SpeciesLevel_Data	s__Achromobacter denitrificans	environmental	1.3	0.06779661016949153	118	8	110
Proteo_SpeciesLevel_Data	s__GCA-2707915 sp902604855	environmental	0.1	0.0	609	0	609
Proteo_SpeciesLevel_Data	s__GCA-2707915 sp902537425	environmental	0.05	0.0	96	0	96
Proteo_SpeciesLevel_Data	s__Enterousia sp944392535	eukaryotic-host-associated	0.15000000000000002	1.0	48	48	0
Proteo_SpeciesLevel_Data	s__Rhodoferax sp003347515	environmental	0.05	0.045454545454545456	22	1	21
Proteo_SpeciesLevel_Data	s__Pseudomonas_B luteola	environmental	1.46	0.16352201257861634	159	26	133
Proteo_SpeciesLevel_Data	s__Paraburkholderia phenazinium_B	environmental	0.22	0.07878787878787878	165	13	152
Proteo_SpeciesLevel_Data	s__Bartonella rattimassiliensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Bradyrhizobium sp001464035	environmental	0.14	0.0	24	0	24
Proteo_SpeciesLevel_Data	s__GCF-000787395 sp000787395	environmental	0.27	0.0	8	0	8
Proteo_SpeciesLevel_Data	s__Limnohabitans_A sp001412535	environmental	0.5	0.010309278350515464	97	1	96
Proteo_SpeciesLevel_Data	s__Rhizobium leguminosarum_D	environmental	0.02	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Cycloclasticus sp002162695	environmental	1.71	0.0	17	0	17
Proteo_SpeciesLevel_Data	s__Microbulbifer agarilyticus_B	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp008369295	environmental	0.79	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Limnohabitans_A parvus	environmental	0.47	0.0	109	0	109
Proteo_SpeciesLevel_Data	s__Xanthomonas euroxanthea	eukaryotic-host-associated	0.01	1.0	1	1	0
Proteo_SpeciesLevel_Data	s__Colwellia_A sp013215385	environmental	0.13	0.0	75	0	75
Proteo_SpeciesLevel_Data	s__Yersinia intermedia	environmental	0.06	0.05181347150259067	193	10	183
Proteo_SpeciesLevel_Data	s__Hydrogenophaga sp009859475	environmental	0.07500000000000001	0.0	20	0	20
Proteo_SpeciesLevel_Data	s__Roseibium aggregatum	environmental	0.06	0.05405405405405406	37	2	35
Proteo_SpeciesLevel_Data	s__Mesorhizobium sp007003975	environmental	0.035	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Brenneria sp022378355	eukaryotic-host-associated	0.17	1.0	1	1	0
Proteo_SpeciesLevel_Data	s__Achromobacter sp000757485	environmental	0.48	0.1	10	1	9
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp900573885	both	0.6	0.42857142857142855	7	3	4
Proteo_SpeciesLevel_Data	s__Maricaulis sp015665295	environmental	0.16	0.05555555555555555	18	1	17
Proteo_SpeciesLevel_Data	s__Shimia sp001292625	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Thalassospira profundimaris_C	environmental	0.19	0.0	37	0	37
Proteo_SpeciesLevel_Data	s__Pseudochrobactrum saccharolyticum	environmental	0.61	0.22941176470588234	170	39	131
Proteo_SpeciesLevel_Data	s__Enterobacter oligotrophicus	eukaryotic-host-associated	2.145	0.75	12	9	3
Proteo_SpeciesLevel_Data	s__Achromobacter arsenitoxydans	both	0.77	0.5	2	1	1
Proteo_SpeciesLevel_Data	s__Acidovorax facilis	environmental	0.21	0.10785824345146379	649	70	579
Proteo_SpeciesLevel_Data	s__Paracoccus alkanivorans	both	0.03	0.3333333333333333	3	1	2
Proteo_SpeciesLevel_Data	s__Thioclava sp009296265	environmental	0.05	0.0	19	0	19
Proteo_SpeciesLevel_Data	s__Pseudomonas_E fluvialis	environmental	0.12	0.0078003120124804995	641	5	636
Proteo_SpeciesLevel_Data	s__Pseudemcibacter sp021774795	environmental	0.025	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__Acinetobacter silvestris	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Mesorhizobium sp020164785	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pseudomonas_E guariconensis	both	0.46499999999999997	0.35714285714285715	28	10	18
Proteo_SpeciesLevel_Data	s__Pseudidiomarina woesei	environmental	0.11	0.1	10	1	9
Proteo_SpeciesLevel_Data	s__Sphingomonas sp001464615	environmental	0.53	0.008849557522123894	113	1	112
Proteo_SpeciesLevel_Data	s__Paraburkholderia panacisoli	environmental	0.025	0.125	8	1	7
Proteo_SpeciesLevel_Data	s__Aggregatibacter segnis_A	eukaryotic-host-associated	0.13	0.9959785522788204	746	743	3
Proteo_SpeciesLevel_Data	s__Shewanella pealeana	both	0.315	0.375	8	3	5
Proteo_SpeciesLevel_Data	s__Pseudomonas_E reinekei	environmental	1.305	0.05555555555555555	18	1	17
Proteo_SpeciesLevel_Data	s__Stutzerimonas stutzeri_AB	environmental	0.17	0.021505376344086023	279	6	273
Proteo_SpeciesLevel_Data	s__Neisseria chenwenguii	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Gilliamella apicola_H	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pantoea sp021272205	both	2.18	0.5	6	3	3
Proteo_SpeciesLevel_Data	s__CAZU01 sp015062235	eukaryotic-host-associated	0.03	1.0	46	46	0
Proteo_SpeciesLevel_Data	s__Novosphingobium sp001519065	environmental	0.12	0.10126582278481013	79	8	71
Proteo_SpeciesLevel_Data	s__Bosea lathyri	both	0.025	0.3333333333333333	6	2	4
Proteo_SpeciesLevel_Data	s__Mesorhizobium loti_F	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Citrobacter_A amalonaticus_C	both	0.1	0.6825396825396826	63	43	20
Proteo_SpeciesLevel_Data	s__Pseudomonas_E taiwanensis	environmental	0.325	0.0	6	0	6
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902521075	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pseudomonas_B sp001512295	eukaryotic-host-associated	0.68	0.896551724137931	29	26	3
Proteo_SpeciesLevel_Data	s__Paracoccus aeridis	both	0.65	0.5355191256830601	366	196	170
Proteo_SpeciesLevel_Data	s__Buchnera aphidicola_I	both	2.715	0.4	10	4	6
Proteo_SpeciesLevel_Data	s__Pelagibacter_A sp902578315	environmental	0.05	0.0	330	0	330
Proteo_SpeciesLevel_Data	s__Pseudomonas_E lundensis_A	both	0.83	0.384180790960452	177	68	109
Proteo_SpeciesLevel_Data	s__Dickeya solani	environmental	0.15	0.2	5	1	4
Proteo_SpeciesLevel_Data	s__Caballeronia sp001424345	both	0.04	0.6666666666666666	3	2	1
Proteo_SpeciesLevel_Data	s__Ramlibacter ginsenosidimutans	environmental	0.09	0.078125	64	5	59
Proteo_SpeciesLevel_Data	s__Rhizobium dioscoreae	environmental	0.11	0.09090909090909091	11	1	10
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp900602065	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pelagibacter sp014653375	environmental	0.28	0.004212299915754001	1187	5	1182
Proteo_SpeciesLevel_Data	s__Acetobacter sp022483985	environmental	0.21	0.0	6	0	6
Proteo_SpeciesLevel_Data	s__Undibacterium nitidum	environmental	0.09	0.005681818181818182	176	1	175
Proteo_SpeciesLevel_Data	s__Pseudoxanthomonas sp000513995	environmental	0.05	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Luteimonas_D sp000472505	environmental	0.27	0.06040268456375839	149	9	140
Proteo_SpeciesLevel_Data	s__Celeribacter neptunius	environmental	0.04	0.13333333333333333	15	2	13
Proteo_SpeciesLevel_Data	s__IMCC9063 sp000195085	environmental	0.14	0.003592814371257485	835	3	832
Proteo_SpeciesLevel_Data	s__Sphingopyxis sp900108295	environmental	0.58	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Shewanella nanhaiensis	environmental	0.115	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__CAG-267 sp017465945	eukaryotic-host-associated	0.02	0.9393939393939394	165	155	10
Proteo_SpeciesLevel_Data	s__Pararhizobium herbae_A	environmental	0.03	0.058823529411764705	17	1	16
Proteo_SpeciesLevel_Data	s__Rickettsia typhi	environmental	0.08	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Brevundimonas lutea	environmental	0.225	0.1	10	1	9
Proteo_SpeciesLevel_Data	s__Sphingomonas sp004173185	eukaryotic-host-associated	0.17	1.0	3	3	0
Proteo_SpeciesLevel_Data	s__Azospirillum brasilense_D	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Vibrio ruber	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Cycloclasticus sp002733135	environmental	0.02	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Sulfitobacter sp001635605	environmental	0.11	0.0040650406504065045	246	1	245
Proteo_SpeciesLevel_Data	s__BACL14 sp001044335	environmental	0.11	0.009174311926605505	109	1	108
Proteo_SpeciesLevel_Data	s__UBA4421 sp002684495	environmental	0.05	0.0	32	0	32
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp900187645	environmental	0.525	0.06818181818181818	44	3	41
Proteo_SpeciesLevel_Data	s__Bartonella harrusi	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Methylotenera sp000799735	environmental	0.2	0.0	61	0	61
Proteo_SpeciesLevel_Data	s__Hafnia alvei	eukaryotic-host-associated	0.24	0.903420523138833	497	449	48
Proteo_SpeciesLevel_Data	s__Sphingomonas hankookensis_A	environmental	0.58	0.19672131147540983	61	12	49
Proteo_SpeciesLevel_Data	s__Nitrosospira sp900102495	environmental	0.09	0.0	6	0	6
Proteo_SpeciesLevel_Data	s__Alteromonas profundi	environmental	0.845	0.0	16	0	16
Proteo_SpeciesLevel_Data	s__Providencia alcalifaciens_A	eukaryotic-host-associated	0.12	0.8	75	60	15
Proteo_SpeciesLevel_Data	s__Sphingomonas sp012927115	both	0.28	0.42857142857142855	7	3	4
Proteo_SpeciesLevel_Data	s__Xenorhabdus lircayensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pantoea latae	environmental	1.0150000000000001	0.18181818181818182	22	4	18
Proteo_SpeciesLevel_Data	s__Bradyrhizobium sp002831585	both	0.72	0.5882352941176471	187	110	77
Proteo_SpeciesLevel_Data	s__Sphingomicrobium mesophilum	environmental	0.1	0.0	24	0	24
Proteo_SpeciesLevel_Data	s__Paraburkholderia aspalathi	environmental	0.33	0.061224489795918366	49	3	46
Proteo_SpeciesLevel_Data	s__Telluria mixta	environmental	0.11	0.15384615384615385	26	4	22
Proteo_SpeciesLevel_Data	s__Cupriavidus malaysiensis	environmental	1.25	0.18181818181818182	33	6	27
Proteo_SpeciesLevel_Data	s__Pseudomonas_E mandelii_E	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Mesorhizobium sp000513935	environmental	0.11499999999999999	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__Marinobacterium zhoushanense	environmental	0.05	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__UBA1847 sp022600955	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Rhizomicrobium sp019241645	both	0.1	0.3333333333333333	3	1	2
Proteo_SpeciesLevel_Data	s__Propionivibrio sp907163075	environmental	0.1	0.0	27	0	27
Proteo_SpeciesLevel_Data	s__MED-G82 sp902600705	environmental	0.12	0.0	1057	0	1057
Proteo_SpeciesLevel_Data	s__Marinobacter sp900188435	environmental	0.195	0.0	4	0	4
Proteo_SpeciesLevel_Data	s__MED-G52 sp001627925	environmental	0.14	0.0	2015	0	2015
Proteo_SpeciesLevel_Data	s__Mesorhizobium prunaredense	eukaryotic-host-associated	36.97	1.0	25	25	0
Proteo_SpeciesLevel_Data	s__Mesorhizobium sp020164745	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Halomonas sp900163645	environmental	1.4	0.17647058823529413	17	3	14
Proteo_SpeciesLevel_Data	s__Stenotrophomonas rhizophila_B	environmental	1.725	0.20454545454545456	44	9	35
Proteo_SpeciesLevel_Data	s__MED727 sp902596745	environmental	0.02	0.0	120	0	120
Proteo_SpeciesLevel_Data	s__Achromobacter insuavis	both	0.42	0.6827309236947792	249	170	79
Proteo_SpeciesLevel_Data	s__Vibrio lentus	environmental	0.1	0.0	14	0	14
Proteo_SpeciesLevel_Data	s__Methylobacterium suomiense	environmental	0.09	0.08	25	2	23
Proteo_SpeciesLevel_Data	s__Undibacterium piscinae	environmental	0.06	0.0	48	0	48
Proteo_SpeciesLevel_Data	s__Marinobacter lipolyticus	environmental	0.16	0.0	8	0	8
Proteo_SpeciesLevel_Data	s__Gluconacetobacter liquefaciens	both	0.17	0.2727272727272727	11	3	8
Proteo_SpeciesLevel_Data	s__Methyloversatilis sp001713355	environmental	0.18	0.0	23	0	23
Proteo_SpeciesLevel_Data	s__Lysobacter_B oculi	environmental	0.04	0.08304498269896193	289	24	265
Proteo_SpeciesLevel_Data	s__HIMB59 sp902621205	environmental	0.18	0.0	13	0	13
Proteo_SpeciesLevel_Data	s__Lysobacter_B sp011300685	environmental	0.03	0.0	99	0	99
Proteo_SpeciesLevel_Data	s__Azonexus sp002840765	environmental	0.095	0.0	18	0	18
Proteo_SpeciesLevel_Data	s__Pseudoalteromonas shioyasakiensis_A	environmental	0.05	0.0	12	0	12
Proteo_SpeciesLevel_Data	s__Pseudomonas_E fluorescens_AQ	environmental	0.04	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Aestuariivirga sp020252395	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Bosea sp023953965	environmental	0.01	0.18181818181818182	11	2	9
Proteo_SpeciesLevel_Data	s__Vibrio japonicus	environmental	10.51	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Lysobacter_C spongiicola	environmental	0.04	0.13333333333333333	45	6	39
Proteo_SpeciesLevel_Data	s__Shinella sp001262505	environmental	0.07	0.0847457627118644	177	15	162
Proteo_SpeciesLevel_Data	s__Caballeronia sp022879595	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__MEDG-81 sp902587545	environmental	0.11	0.0	999	0	999
Proteo_SpeciesLevel_Data	s__Pantoea dispersa	both	0.39	0.4816053511705686	299	144	155
Proteo_SpeciesLevel_Data	s__Marinomonas alcarazii	environmental	0.2	0.0625	16	1	15
Proteo_SpeciesLevel_Data	s__Legionella sp023618015	environmental	0.03	0.0	18	0	18
Proteo_SpeciesLevel_Data	s__Reyranella sp009772935	environmental	0.08	0.046948356807511735	426	20	406
Proteo_SpeciesLevel_Data	s__Serratia_J plymuthica	both	0.07	0.27586206896551724	29	8	21
Proteo_SpeciesLevel_Data	s__Methylophilus sp001464125	environmental	0.2	0.12403100775193798	129	16	113
Proteo_SpeciesLevel_Data	s__Brevundimonas vesicularis	both	0.5	0.43902439024390244	41	18	23
Proteo_SpeciesLevel_Data	s__Xenorhabdus cabanillasii	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Rosenbergiella sp022602565	both	0.12	0.4262295081967213	61	26	35
Proteo_SpeciesLevel_Data	s__Methyloceanibacter methanicus	environmental	0.07	0.05	20	1	19
Proteo_SpeciesLevel_Data	s__Vibrio ordalii	environmental	0.065	0.25	20	5	15
Proteo_SpeciesLevel_Data	s__Acinetobacter pragensis	both	0.095	0.4166666666666667	12	5	7
Proteo_SpeciesLevel_Data	s__Sphingomonas sp024072375	eukaryotic-host-associated	0.555	0.8214285714285714	28	23	5
Proteo_SpeciesLevel_Data	s__Polynucleobacter hirudinilacicola	environmental	0.13	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Vibrio gazogenes	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Sphingobium sp018603885	both	0.08499999999999999	0.5	8	4	4
Proteo_SpeciesLevel_Data	s__Photobacterium profundum_A	environmental	0.125	0.16666666666666666	6	1	5
Proteo_SpeciesLevel_Data	s__Pectobacterium carotovorum	environmental	1.78	0.25	36	9	27
Proteo_SpeciesLevel_Data	s__Vibrio pelagius	environmental	0.03	0.0	7	0	7
Proteo_SpeciesLevel_Data	s__Microbulbifer rhizosphaerae	environmental	0.06	0.0	17	0	17
Proteo_SpeciesLevel_Data	s__Polynucleobacter alcilacus	environmental	0.26	0.0	62	0	62
Proteo_SpeciesLevel_Data	s__Kingella kingae	eukaryotic-host-associated	0.07	1.0	15	15	0
Proteo_SpeciesLevel_Data	s__Sphingopyxis sp001468265	environmental	0.09	0.05263157894736842	19	1	18
Proteo_SpeciesLevel_Data	s__Shewanella salipaludis	environmental	0.005	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902595285	environmental	0.04	0.0	7	0	7
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902586125	environmental	0.44	0.0	317	0	317
Proteo_SpeciesLevel_Data	s__Photobacterium sanctipauli	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Francisella orientalis	environmental	0.47	0.0	7	0	7
Proteo_SpeciesLevel_Data	s__Zeimonas sp023721795	environmental	0.03	0.016666666666666666	60	1	59
Proteo_SpeciesLevel_Data	s__Afipia sp024508675	environmental	0.06	0.04357298474945534	459	20	439
Proteo_SpeciesLevel_Data	s__Rhodovulum visakhapatnamense	environmental	0.03	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Erwinia coffeiphila	environmental	0.22999999999999998	0.16666666666666666	42	7	35
Proteo_SpeciesLevel_Data	s__Pseudoduganella guangdongensis	both	0.07	0.3181818181818182	110	35	75
Proteo_SpeciesLevel_Data	s__Bartonella raoultii	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Mesorhizobium comanense	both	2.53	0.3404255319148936	47	16	31
Proteo_SpeciesLevel_Data	s__Ruegeria sp003443535	both	0.305	0.5	4	2	2
Proteo_SpeciesLevel_Data	s__Alteromonas sp009811415	environmental	0.07	0.02564102564102564	39	1	38
Proteo_SpeciesLevel_Data	s__Pelagibacter sp902524535	environmental	0.06	0.0	166	0	166
Proteo_SpeciesLevel_Data	s__Rhodovulum euryhalinum	environmental	0.035	0.0	2	0	2
Proteo_SpeciesLevel_Data	s__Aquisediminimonas godavariana	environmental	0.06	0.010416666666666666	192	2	190
Proteo_SpeciesLevel_Data	s__Ralstonia sp900115545	both	0.83	0.43478260869565216	23	10	13
Proteo_SpeciesLevel_Data	s__Telluria sp015101885	environmental	0.23	0.04054054054054054	74	3	71
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp024749045	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__UBA3031 sp002167745	environmental	0.07	0.0	106	0	106
Proteo_SpeciesLevel_Data	s__Buchnera aphidicola_BG	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Bartonella kosoyi	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Lysobacter_C luteus	environmental	0.06	0.07194244604316546	139	10	129
Proteo_SpeciesLevel_Data	s__Thiopseudomonas denitrificans	environmental	0.07	0.20382165605095542	157	32	125
Proteo_SpeciesLevel_Data	s__AG-339-G14 sp902536295	environmental	0.11	0.0	726	0	726
Proteo_SpeciesLevel_Data	s__Aquisediminimonas sp016704425	environmental	0.11	0.001081081081081081	925	1	924
Proteo_SpeciesLevel_Data	s__Pseudorhodoplanes sp022843165	both	0.08	0.36363636363636365	44	16	28
Proteo_SpeciesLevel_Data	s__Paraburkholderia ultramafica	environmental	0.05	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Bradyrhizobium liaoningense_A	both	0.33	0.3333333333333333	3	1	2
Proteo_SpeciesLevel_Data	s__Mesorhizobium sp016591715	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Azospirillum oryzae_A	both	0.09	0.4	5	2	3
Proteo_SpeciesLevel_Data	s__Ancylobacter rudongensis	environmental	0.1	0.02857142857142857	35	1	34
Proteo_SpeciesLevel_Data	s__Caulobacter sp002742625	environmental	0.14	0.125	16	2	14
Proteo_SpeciesLevel_Data	s__Celeribacter sp011806455	environmental	0.035	0.0625	16	1	15
Proteo_SpeciesLevel_Data	s__Shewanella sp019457515	environmental	1.09	0.0	3	0	3
Proteo_SpeciesLevel_Data	s__Legionella_C spiritensis	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Duganella sp017833525	both	0.14	0.3563218390804598	87	31	56
Proteo_SpeciesLevel_Data	s__Vibrio katoptron	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Pseudomonas_E sp010095445	environmental	3.27	0.14285714285714285	7	1	6
Proteo_SpeciesLevel_Data	s__Alcanivorax mobilis	environmental	0.22	0.15384615384615385	13	2	11
Proteo_SpeciesLevel_Data	s__13-2-20CM-66-19 sp018241445	environmental	0.03	0.14285714285714285	7	1	6
Proteo_SpeciesLevel_Data	s__Luteimonas_D sp002849595	environmental	0.7	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Rhodoferax sp016718155	environmental	0.08	0.0	133	0	133
Proteo_SpeciesLevel_Data	s__Enterobacter sp003057745	eukaryotic-host-associated	2.05	1.0	15	15	0
Proteo_SpeciesLevel_Data	s__D2472 sp902602595	environmental	0.03	0.0	26	0	26
Proteo_SpeciesLevel_Data	s__Psychrobacter sp001921745	environmental	0.1	0.0	7	0	7
Proteo_SpeciesLevel_Data	s__Planktomarina sp905182455	environmental	0.37	0.0	521	0	521
Proteo_SpeciesLevel_Data	s__Rhodanobacter sp001426645	both	0.345	0.3793103448275862	58	22	36
Proteo_SpeciesLevel_Data	s__AG-337-I02 sp902590695	environmental	0.05	0.0	167	0	167
Proteo_SpeciesLevel_Data	s__Lysobacter tengchongensis	environmental	0.03	0.13043478260869565	23	3	20
Proteo_SpeciesLevel_Data	s__Dickeya undicola	not-detected	0.0	0.0	0	0	0
Proteo_SpeciesLevel_Data	s__Aeromonas encheleia	both	0.74	0.4126984126984127	63	26	37
Proteo_SpeciesLevel_Data	s__Paracoccus denitrificans	environmental	0.75	0.0	39	0	39
Proteo_SpeciesLevel_Data	s__Vibrio diazotrophicus	environmental	0.05	0.06060606060606061	33	2	31
Proteo_SpeciesLevel_Data	s__Qipengyuania nanhaisediminis	environmental	0.42	0.030303030303030304	33	1	32
Proteo_SpeciesLevel_Data	s__Tatlockia massiliensis	environmental	0.01	0.0	1	0	1
Proteo_SpeciesLevel_Data	s__Shinella pollutisoli	environmental	0.025	0.0	16	0	16
