Assembly_ID	Order	Genus	BGC_Count	BGCome_Size	Genome_Size	BGC_Genome_Prop	Metallophore_Size	NRPS_Size	PKS_Size	NRPS_or_PKS_Size
GCA_900626135.1	Tissierellales	Anaeromonas	4	74707	2868744	0.026041710239742548	0	0	0	0
GCA_900079685.1	Desulfovibrionales	FLUQ01	4	137294	4009354	0.03424342175821841	0	44158	0	44158
GCA_900109295.1	Rhodobacterales	Cognatiyoonia	6	144774	3648231	0.039683342419929	0	42817	0	42817
GCA_014595945.1	Bacillales_D	Alkalibacillus	2	70766	2843321	0.024888501861028003	0	0	41059	41059
GCA_015061285.1	Bacteroidales	W3P20-009	3	104960	3553838	0.029534266896802837	0	0	0	0
GCA_000820765.1	Oscillospirales	Soleaferrea	2	34480	3098593	0.011127631153881778	0	0	0	0
GCA_902826615.1	Gemmatimonadales	SCN-70-22	11	219571	5916302	0.03711287895715939	0	47647	0	47647
GCA_000413315.1	Propionibacteriales	Brooklawnia	5	226223	2711056	0.08344460608707456	0	112002	43204	155206
GCA_000380165.1	Streptomycetales	Streptomyces_A	23	852410	6429887	0.1325699814009173	75136	482481	404072	640479
GCA_002831665.1	Flavobacteriales	Lacinutrix	2	63496	3666763	0.017316635953837214	0	0	41053	41053
GCA_003015185.1	Xanthomonadales	Ahniella	4	266855	6120935	0.043597097502260686	0	151770	151770	151770
GCA_009659495.1	Lactobacillales	Fundicoccus	3	74448	2684232	0.027735307529304472	0	0	41200	41200
GCA_018343615.1	Bacillales	Margalitia	3	84379	4423788	0.01907392488066788	0	0	41071	41071
GCA_021391675.1	Rhizobiales	Neorhizobium	6	138595	6049186	0.022911347080417102	13505	49683	49683	49683
GCA_016746085.1	Enterobacterales_A	CGMCC-1-18722	3	61883	4219412	0.014666261554927559	0	42862	0	42862
GCA_003096595.1	Burkholderiales	Pusillimonas	2	32144	4203487	0.00764698451547489	0	0	0	0
GCA_013416455.1	Burkholderiales	JACCES01	4	102258	4942330	0.02069024124249089	0	44017	0	44017
GCA_000935965.1	Bacillales	Metalysinibacillus	2	44973	2591764	0.017352274358313487	0	0	0	0
GCA_023423355.1	Oscillospirales	SZUA-444	2	41703	1436045	0.029040176317594504	0	0	0	0
GCA_002842205.1	Burkholderiales	PHCI01	3	84033	3767042	0.022307423171814916	0	0	0	0
GCA_003386795.1	Propionibacteriales	Thermasporomyces	4	79530	4372514	0.018188621008417585	11797	0	0	0
GCA_900039485.1	Enterobacterales	Doolittlea	0	0	846562	0.0	0	0	0	0
GCA_934394445.1	Oscillospirales	UBA1752	0	0	1746104	0.0	0	0	0	0
GCA_014337155.1	Lachnospirales	Wujia	5	113748	2942917	0.03865144684678501	0	0	0	0
GCA_003340565.1	Rhodobacterales	HLUCCA09	8	193211	4518327	0.042761623937355574	0	90923	48172	90923
GCA_007483685.1	Cytophagales	Litoribacter	7	160963	4506225	0.03572014269149898	0	0	41080	41080
GCA_016716085.1	Pseudomonadales	JADJWY01	3	86270	4975101	0.017340351482311615	48547	48547	0	48547
GCA_009827535.1	Sphingomonadales	Altererythrobacter_F	3	87098	2874198	0.03030340985554927	0	42481	0	42481
GCA_023242925.1	Caulobacterales	Vitreimonas	5	160570	4180036	0.03841354476372931	0	49465	49465	49465
GCA_002160065.1	Coriobacteriales	Limicola	0	0	2535974	0.0	0	0	0	0
GCA_000497525.2	Bacillales	Bacillus_A	11	301366	6672921	0.04516253077175648	65457	160969	0	160969
GCA_022846075.1	Oscillospirales	Marseille-P3106	1	10813	3230334	0.0033473318858049973	0	0	0	0
GCA_903869785.1	Burkholderiales	CAIKVZ01	4	78709	4657557	0.016899202736541927	0	0	0	0
GCA_024385575.1	Rhizobiales	JANFMV01	3	56081	4544381	0.012340734634706025	0	0	0	0
GCA_900111615.1	Peptostreptococcales	Natronincola_A	4	82016	3768981	0.021760788924115034	0	0	0	0
GCA_934617425.1	Coriobacteriales	UMGS1502	0	0	1700735	0.0	0	0	0	0
GCA_022867805.1	Lachnospirales	Pseudolachnospira	2	66817	4284754	0.015594127457492309	0	47566	0	47566
GCA_015057325.1	Lachnospirales	CAG-590	1	21642	3052611	0.007089668483799607	0	0	0	0
GCA_002860205.1	Bacillales	T33-2	3	78298	4786686	0.016357454823650433	0	0	41086	41086
GCA_001011155.1	Rhizobiales	Hoeflea	4	100910	5119813	0.019709704241150997	0	0	0	0
GCA_024171885.1	Mycobacteriales	Streptoalloteichus	32	1227789	7099767	0.17293370331730604	58614	438083	438096	634774
GCA_018141405.1	Peptostreptococcales	Serpentinicella	3	62040	3257681	0.01904422194806674	0	0	0	0
GCA_002306475.1	Campylobacterales	Marinarcus	4	114504	2514936	0.04552958802927788	0	0	0	0
GCA_021513275.1	Paenibacillales	Paenibacillus_E	13	412773	6639679	0.06216761382590936	17694	231571	134757	231571
GCA_025146135.1	Oscillospirales	Anaerotruncus	1	21588	3563916	0.00605738182381403	0	0	0	0
GCA_014302635.1	Actinomycetales	Dermacoccus	6	110519	3106948	0.03557156412015908	12346	0	0	0
GCA_000517105.1	Cyanobacteriales	PCC9605	18	639598	8079181	0.07916619271186028	0	322053	200009	422669
GCA_900109215.1	Erysipelotrichales	Kandleria	0	0	2074534	0.0	0	0	0	0
GCA_934487195.1	Oscillospirales	UBA1081	4	91962	2540266	0.036201720607212	0	0	0	0
GCA_002209445.1	Flavobacteriales	Capnocytophaga	4	161455	3412686	0.047310241844693596	0	0	0	0
GCA_004115085.1	Paenibacillales	Longirhabdus	11	418243	3771824	0.11088613890785996	56090	231761	0	231761
GCA_015832305.1	Enterobacterales	Providencia_C	3	63615	4547792	0.013988106755981803	11857	0	0	0
GCA_016720855.1	Burkholderiales	FEB-7	3	96580	4266983	0.022634259381863017	0	44179	0	44179
GCA_024639405.1	Flavobacteriales	M0103	2	69114	2628004	0.02629904672900041	0	0	0	0
GCA_002177135.1	Halobacteriales	Natronolimnobius	4	75746	3914301	0.019351092315077454	0	0	0	0
GCA_011064245.1	Sphingobacteriales	Sphingobacterium	8	232453	7251189	0.03205722537365941	0	65141	51251	116392
GCA_003351965.1	Bacillales	Priestia	7	165995	5509191	0.03013055818903356	16573	0	41086	41086
GCA_900302475.1	Rhodobacterales	Albidovulum	5	94520	4234218	0.02232289409756418	0	0	0	0
GCA_000196515.1	Cyanobacteriales	Trichormus_B	9	361055	5486145	0.06581215042621003	0	90986	51805	142791
GCA_023424395.1	Bacteroidales	JAFADY01	0	0	3080594	0.0	0	0	0	0
GCA_934561105.1	Oscillospirales	SFJ001	2	34626	2364731	0.014642680287948186	0	0	0	0
GCA_003150035.1	Oscillospirales	QALR01	0	0	1885520	0.0	0	0	0	0
GCA_016595495.1	Verrucomicrobiales	Persicirhabdus	4	101005	4167105	0.02423865009401011	0	0	29636	29636
GCA_001271345.1	Rhizobiales	Chelatococcus_A	7	212245	5243734	0.04047592803143714	0	96458	41047	137505
GCA_944321895.1	Bacteroidales	CALUNA01	0	0	2634270	0.0	0	0	0	0
GCA_004364635.1	Pseudomonadales	Halospina	6	141437	3318232	0.0426242046969591	0	42901	41095	83996
GCA_003752525.1	Enterobacterales	BIGb0383	2	84685	5072103	0.016696230340748207	58406	58406	0	58406
GCA_934924865.1	Peptostreptococcales	Tepidibacter_A	6	112747	3666533	0.03075030280649322	0	0	0	0
GCA_000147015.1	Enterobacterales	Zinderia	0	0	208564	0.0	0	0	0	0
GCA_018780595.1	Caulobacterales	VFBF01	4	109358	3847938	0.028419896578375223	0	0	0	0
GCA_934446675.1	Oscillospirales	UMGS1387	3	73116	2339220	0.03125657270372175	0	0	0	0
GCA_016298065.1	Oscillospirales	JAEDDN01	2	41635	1331174	0.03127690294431832	0	0	0	0
GCA_016717785.1	Pseudomonadales	UBA5518	3	110487	4817439	0.022934800004732806	0	89050	0	89050
GCA_019966545.1	Rhodobacterales	Heliomarina	7	218150	5333784	0.040899668977971364	0	90436	90436	90436
GCA_902498805.1	Cytophagales	Imperialibacter	3	99252	6805879	0.014583274254508493	0	37284	41125	78409
GCA_000622245.1	Fusobacteriales	Fusobacterium_B	2	84143	2103008	0.04001078455241255	0	84143	0	84143
GCA_900101785.1	Propionibacteriales	Auraticoccus	5	131424	4461788	0.029455455974152066	12373	0	41119	41119
GCA_002209145.2	Actinomycetales	Jonesia	1	20939	2788798	0.007508252659389457	0	0	0	0
GCA_902778035.1	Peptostreptococcales	RUG099	1	21662	1844384	0.011744842722556692	0	0	0	0
GCA_025140295.1	Rhodobacterales	Ruegeria	9	212572	4668291	0.04553529332254566	0	52076	52076	52076
GCA_002160325.1	Lachnospirales	An181	2	41948	2767638	0.015156606463706597	0	0	0	0
GCA_017470985.1	Lachnospirales	JAILFK01	1	19607	2383235	0.008227052724552972	0	0	0	0
GCA_013693775.1	Burkholderiales	Thiobacillus	5	147759	3548924	0.04163487299249012	0	0	0	0
GCA_000260835.1	Flavobacteriales	Imtechella	1	20840	3083521	0.0067585075632693925	0	0	0	0
GCA_905478375.1	Flavobacteriales	UBA3442	1	20840	1672916	0.012457290144872785	0	0	0	0
GCA_000306725.1	Methanosarcinales	Methanolobus	1	58927	3072769	0.019177165611863438	0	0	0	0
GCA_001702175.1	Lactobacillales	Secundilactobacillus	2	63774	3663708	0.017406954921079954	0	0	41164	41164
GCA_000941055.1	Flavobacteriales	Siansivirga	1	22472	3303986	0.006801481604340938	0	0	0	0
GCA_014203605.1	Streptosporangiales	Planomonospora_A	24	751892	8185542	0.09185610433615758	64678	286781	290945	515653
GCA_002849225.1	Actinomycetales	Winkia	1	24460	2229252	0.010972290257001003	0	0	0	0
GCA_008083195.1	Campylobacterales	Sulfurospirillum	2	52733	3181530	0.01657472976838188	0	0	0	0
GCA_016702655.1	Burkholderiales	CAIKUF01	3	114436	5086733	0.022496954331984793	0	0	50819	50819
GCA_023100725.1	Actinomycetales	Arthrobacter_D	8	259595	3781783	0.0686435472368457	0	43795	41242	85037
GCA_934552825.1	Oscillospirales	CAKTEQ01	3	83012	1780701	0.04661759610400623	0	0	0	0
GCA_009909615.1	Flavobacteriales	Acidiluteibacter	4	103458	3512123	0.02945739656612254	0	0	0	0
GCA_007556775.1	Xanthomonadales	Lysobacter_G	2	100464	2596173	0.03869695894688066	0	0	59270	59270
GCA_015767265.1	Flavobacteriales	Aureivirga	4	133276	3927079	0.0339376926209022	0	43141	0	43141
GCA_012103375.1	Rhodobacterales	WLWX01	4	82614	4021902	0.020541027603357815	0	0	0	0
GCA_001443605.1	Bacteroidales	Salinivirga	2	63297	4812386	0.013152934947446028	0	42463	0	42463
GCA_000829155.1	Flavobacteriales	Sulcia	0	0	285352	0.0	0	0	0	0
GCA_004345705.1	Peptostreptococcales	Marinisporobacter	4	107394	3865388	0.027783498060220603	0	44704	44704	44704
GCA_001592165.1	Burkholderiales	Caldimonas	5	162847	3435908	0.047395622932860836	0	85494	39575	85494
GCA_018223415.1	Lachnospirales	Copromonas	3	65330	3957224	0.01650904775671026	0	0	0	0
GCA_900115045.1	Enterobacterales	Izhakiella	5	161869	3508271	0.046139252070321816	70006	92603	0	92603
GCA_023230455.1	Burkholderiales	AWTP1-18	3	58865	3557877	0.016544978929850584	0	0	0	0
GCA_020616155.1	Burkholderiales	Vogesella	2	54939	3889382	0.01412538033034554	0	0	0	0
GCA_013285405.1	Ignavibacteriales	IGN2	2	41724	3856566	0.010818951367615645	0	0	0	0
GCA_003610015.1	Pseudomonadales	Zymobacter	6	314560	3028543	0.10386512590377617	61918	247730	116451	302263
GCA_004345745.1	Enterobacterales_A	Nicoletella	3	95928	1945534	0.04930677130289165	0	42955	0	42955
GCA_003688555.1	Sphingomonadales	Eilatimonas	9	223183	4423874	0.05044967374748919	14370	0	0	0
GCA_004514475.2	Paenibacillales	Paenibacillus_AL	9	356467	5618065	0.06345013808135007	16567	221725	139080	267587
GCA_015665455.1	Pseudomonadales	JADFAD01	4	56910	4846406	0.01174272233898687	13721	0	0	0
GCA_900119495.1	Actinomycetales	Arcanobacterium_A	0	0	1684407	0.0	0	0	0	0
GCA_002419665.1	Pseudomonadales	Haliea	2	31044	3906898	0.00794594586293269	0	0	0	0
GCA_003335215.1	Burkholderiales	Parvibium	5	134386	2634037	0.051019025169350314	0	0	0	0
GCA_000379765.1	Cytophagales	Flexithrix	2	61950	9536821	0.006495875302682099	0	0	41104	41104
GCA_015352975.1	Propionibacteriales	Aestuariimicrobium	3	75809	3126464	0.024247520521586047	0	29971	0	29971
GCA_011600955.2	Campylobacterales	Campylobacter	0	0	2188312	0.0	0	0	0	0
GCA_022760435.1	Rhodobacterales	JALEFY01	5	178927	3326188	0.053793411557013615	0	101293	101293	101293
GCA_001458475.1	Burkholderiales	Kingella	3	85185	2140065	0.0398048657400593	0	0	0	0
GCA_000021365.1	Rhizobiales	Afipia	4	87416	3745629	0.023338136264963776	0	0	0	0
GCA_902785275.1	Rs-D84	CACZYB01	0	0	1048135	0.0	0	0	0	0
GCA_014192195.1	Nitrospirales	Palsa-1315	5	82652	1842847	0.044850169330389336	0	0	0	0
GCA_944385895.1	Oscillospirales	RGIG9041	0	0	1951928	0.0	0	0	0	0
GCA_000381065.1	Selenomonadales	Propionispira	2	32493	4134382	0.007859215718334688	0	0	0	0
GCA_019359035.1	Cyanobacteriales	Scytonematopsis	36	1378837	10657584	0.1293761325268466	43282	726790	368619	760437
GCA_017537345.1	Oscillospirales	SFLA01	3	87428	2023582	0.04320457485785108	0	41923	0	41923
GCA_001570385.1	Streptosporangiales	Microtetraspora	24	811322	9273593	0.08748734174553488	25174	332656	248208	515423
GCA_000279145.1	Ignavibacteriales	Melioribacter	3	74840	3300414	0.022675943078656193	0	0	0	0
GCA_013265555.1	Bacteroidales	Tenuifilum	0	0	3195778	0.0	0	0	0	0
GCA_023227715.1	Methanobacteriales	Methanobacterium_E	3	107062	2349247	0.045572900593253925	0	61292	0	61292
GCA_000007745.1	Enterobacterales_A	Basfia	1	11761	2314078	0.005082369738617281	0	0	0	0
GCA_003367315.1	Pseudomonadales	Saccharospirillum	2	22583	3686911	0.0061251817578455246	0	0	0	0
GCA_020430345.1	Nitrospirales	JACKFE01	6	127854	3677141	0.03476994763050968	0	0	0	0
GCA_000067045.1	Acetobacterales	Gluconacetobacter	6	178414	3999591	0.044608061174255066	0	53482	47059	100541
GCA_016592635.1	Methylococcales	Methyloprofundus	6	222149	4428391	0.050164721227190644	0	89901	45793	135694
GCA_016713225.1	Actinomycetales	JADJPO01	9	346738	5670046	0.06115259029644557	0	114343	182010	224590
GCA_001465115.1	Lactobacillales	Enterococcus	6	183259	3928141	0.046652856911195396	0	54583	95735	95735
GCA_009829945.1	Enterobacterales	SoEE	0	0	826838	0.0	0	0	0	0
GCA_001302565.1	Actinomycetales	Glutamicibacter	6	140331	3918424	0.03581312282693246	34485	0	0	0
GCA_002306455.1	Lachnospirales	UBA1351	3	65781	3372246	0.01950658403924269	0	0	0	0
GCA_001026985.1	Enterobacterales	Pragia	4	115324	4094629	0.028164700635881786	0	0	0	0
GCA_020637895.1	Rhizobiales	JACKJP01	4	125376	3304040	0.037946271836902704	0	36190	46402	82592
GCA_011044495.1	Verrucomicrobiales	Roseimicrobium	9	273926	7957748	0.03442255271214922	0	42661	129564	172225
GCA_025148125.1	Lachnospirales	Blautia_A	11	271931	4685728	0.058033885022775546	0	48985	0	48985
GCA_003249225.1	Lachnospirales	SZUA-448	2	42374	4243302	0.009986091020624975	0	0	0	0
GCA_000953535.1	Bacteroidales	Fermentimonas	1	26443	2808926	0.009413918344591491	0	0	0	0
GCA_024998755.1	Vampirovibrionales	JACEUU01	0	0	2489923	0.0	0	0	0	0
GCA_021611515.1	Rhizobiales	LMO-2	3	51866	3446865	0.015047296601404464	0	0	0	0
GCA_000428945.1	Mycobacteriales	Hamadaea	22	746287	9478888	0.07873149255482288	13044	291818	246732	395375
GCA_003337435.1	Flavobacteriales	Schleiferia	2	41884	2599013	0.01611534840341314	0	0	0	0
GCA_020736185.1	Campylobacterales	Campylobacter_B	0	0	2281730	0.0	0	0	0	0
GCA_904376925.1	Oscillospirales	Scatomorpha	1	21726	2710849	0.008014463365536037	0	0	0	0
GCA_003337235.1	Mycobacteriales	Halopolyspora	9	215077	4565527	0.047108909880502293	14870	0	25872	25872
GCA_021021555.1	Treponematales	Spiro-10	1	10804	3621248	0.002983501820366901	0	0	0	0
GCA_013390605.1	Bacteroidales	Cfx3-03	5	105028	5629082	0.018658104465346215	0	0	0	0
GCA_016710175.1	Ignavibacteriales	JADJEI01	6	137970	4716480	0.029252747811927538	0	0	58947	58947
GCA_010587025.1	Enterobacterales_A	Rodentibacter	2	65178	2607636	0.024995052990524753	0	0	0	0
GCA_002966125.1	Flavobacteriales	Pukyongia	2	61896	3182272	0.01945025440942823	0	0	41053	41053
GCA_007859675.1	Actinomycetales	Humibacter	5	121163	4183638	0.02896115772922992	0	0	41104	41104
GCA_001874565.1	Burkholderiales	Polynucleobacter	2	33195	2382558	0.013932504476281376	0	0	0	0
GCA_004116385.1	Enterobacterales_A	Veronia	11	220493	5272355	0.04182059060894041	69338	96011	46927	128175
GCA_905192685.1	Oscillospirales	UMGS1474	2	33417	2524549	0.013236819725028114	0	0	0	0
GCA_000204645.1	Burkholderiales	Alicycliphilus	6	154895	5070751	0.0305467572752044	0	0	0	0
GCA_002906215.1	Nitrososphaerales	Nitrosocaldus	1	22064	1617394	0.013641697693944703	0	0	0	0
GCA_014084105.1	Streptomycetales	Streptacidiphilus	37	1743891	9330052	0.18691117691519832	23553	921208	1049217	1350610
GCA_002749975.1	Cyanobacteriales	Gloeocapsopsis	10	446137	5904920	0.07555343679507935	82961	217369	205859	340267
GCA_002263495.1	Streptosporangiales	Nocardiopsis_C	20	863131	6142152	0.14052582873234007	94733	94733	502178	502178
GCA_013839445.1	Rhizobiales	Chthonobacter	7	174831	4642731	0.03765693080215072	0	0	41074	41074
GCA_000024405.1	Fusobacteriales	Sebaldella	1	42460	4486650	0.009463630994171598	0	42460	0	42460
GCA_013112545.1	Flavobacteriales	BCD18	1	19542	3265803	0.005983826948533026	0	0	0	0
GCA_023347725.1	Tissierellales	Ezakiella	1	21537	1986775	0.01084018069484466	0	0	0	0
GCA_023396225.1	Oscillospirales	JAEZYS01	5	76279	2475604	0.030812278538893942	0	0	0	0
GCA_024160205.1	Lachnospirales	Dorea_C	2	44359	3209737	0.013820135419194782	0	0	0	0
GCA_000165485.1	Myxococcales	Stigmatella	37	1555424	10260756	0.15158960996636114	63928	787925	889203	1173149
GCA_014643655.1	Flavobacteriales	Polaribacter_A	1	20843	2706428	0.007701294843239872	0	0	0	0
GCA_024638165.1	Flavobacteriales	UBA3478	2	39346	1744240	0.022557675549236343	0	0	0	0
GCA_010669285.1	Pseudomonadales	Kineobactrum	2	31266	4649503	0.006724589703458628	0	0	0	0
GCA_900112775.1	Lachnospirales	Clostridium_AI	25	874540	4222819	0.2070986229814728	76504	515806	303559	529479
GCA_944389415.1	Treponematales	DXHG01	2	62801	2599442	0.024159415751534366	0	0	0	0
GCA_000196495.1	Enterobacterales_A	Aliivibrio	4	90851	4655660	0.01951409681978495	26639	0	0	0
GCA_900120235.1	Tissierellales	Schnuerera	4	71023	3093245	0.022960677217614512	0	0	0	0
GCA_900130025.1	Tissierellales	Sporanaerobacter	7	123055	2912784	0.042246524287417125	0	0	0	0
GCA_002747035.1	Rhodobacterales	GCA-2747035	5	120800	2523902	0.04786239719291795	0	37833	37833	37833
GCA_000619885.1	Pseudomonadales	Balneatrix	6	143475	3653918	0.03926607001032864	13568	0	36405	36405
GCA_016865255.1	Methylococcales	Methylomonas	3	108595	5233523	0.020749884924552733	0	0	0	0
GCA_004363095.1	Mycobacteriales	Actinomycetospora	12	346294	6465222	0.05356258454852749	106072	81357	0	81357
GCA_013267355.1	Burkholderiales	Achromobacter	9	240424	7177303	0.033497819445549394	11863	0	0	0
GCA_015295835.1	Cyanobacteriales	DVEG01	1	20993	3979146	0.005275755149471771	0	0	0	0
GCA_902363555.1	Lachnospirales	Catenibacillus	7	175425	6636152	0.026434747124538437	0	48007	0	48007
GCA_002168115.1	Rhodospirillales_A	TMED23	4	86498	2568211	0.03368025446507316	0	0	0	0
GCA_022839785.1	Desulfovibrionales	Desulfohalovibrio	3	67323	3493336	0.019271836433712646	0	43918	0	43918
GCA_002733465.1	Enterobacterales_A	GCA-002733465	4	164789	4251439	0.03876075841615039	0	164789	0	164789
GCA_934457405.1	Oscillospirales	UMGS1484	0	0	1757640	0.0	0	0	0	0
GCA_900141855.1	Flavobacteriales	Pseudozobellia	5	176802	5036817	0.03510193044535865	0	51997	29044	81041
GCA_013358405.1	Rhizobiales	Oricola	5	116745	3998539	0.029196914172901652	0	0	0	0
GCA_016788705.1	Rhodothermales	UBA2364	2	41185	4283570	0.009614643860144692	0	0	0	0
GCA_900128955.1	Tissierellales	Tissierella	3	65371	3115906	0.02097977281728011	0	0	0	0
GCA_003633685.1	Mycobacteriales	Micromonospora_G	24	1083682	8739867	0.12399296236430142	75796	696667	505517	831188
GCA_003815875.1	Flavobacteriales	Chryseobacterium	11	427867	5618212	0.07615714750529172	12424	126086	51313	177399
GCA_002368395.1	Cyanobacteriales	NIES-3974	8	270848	5985875	0.04524785432372042	0	0	0	0
GCA_004348975.1	Rhodobacterales	Antarcticimicrobium	5	125151	4602376	0.027192693513089762	0	52204	52204	52204
GCA_002940745.1	Flavobacteriales	Hanstruepera	2	74296	3136223	0.02368964196742387	0	0	0	0
GCA_002860165.1	Bacillales	Bacillus_BJ	4	116085	4603859	0.02521471661056518	0	0	41086	41086
GCA_004342005.1	Burkholderiales	Paracandidimonas	6	127020	3892807	0.03262941111645144	0	31276	0	31276
GCA_012839185.1	Oscillospirales	RGIG2893	4	104104	1931002	0.053911906875290655	0	44131	0	44131
GCA_024232965.1	Verrucomicrobiales	JACKQF01	6	158435	6538132	0.024232456609930786	0	0	41017	41017
GCA_900472395.1	Rhizobiales	Endobacterium	7	166306	5756819	0.028888523332069326	71705	58200	58200	58200
GCA_010669225.1	Selenomonadales	Megamonas	1	21653	2568766	0.008429339223580506	0	0	0	0
GCA_001647915.1	Enterobacterales_A	Haemophilus_B	0	0	1775503	0.0	0	0	0	0
GCA_014202755.1	Erysipelotrichales	Catenisphaera	0	0	1998595	0.0	0	0	0	0
GCA_944380915.1	Oscillospirales	UMGS263	3	62026	2405915	0.025780628160180223	0	0	0	0
GCA_024802545.1	Pseudomonadales	HTCC2207	3	103033	2957683	0.034835714307449445	0	44497	0	44497
GCA_900103645.1	Burkholderiales	Oryzisolibacter	4	131031	3715915	0.035262109063312806	0	0	0	0
GCA_012960305.1	Pseudomonadales	UBA9145	0	0	3111763	0.0	0	0	0	0
GCA_022870485.1	Halobacteriales	Halococcus	4	82290	3965466	0.020751659451877787	0	0	0	0
GCA_016806125.1	Rhodobacterales	AWRV01	7	173418	5091427	0.03406078492336235	0	52014	52014	52014
GCA_014323705.1	Streptosporangiales	Actinomadura_C	19	636635	8377447	0.07599391556878844	73744	178241	331484	434566
GCA_910579865.1	Lachnospirales	MGBC114844	3	49491	3584223	0.013808013619688284	0	0	0	0
GCA_002706605.1	Rhodobacterales	SAT37	4	104480	3574957	0.029225526348988253	0	0	52776	52776
GCA_016901855.1	Oscillospirales	UBA866	1	21616	2627833	0.008225789081726274	0	0	0	0
GCA_018531185.1	Enterobacterales_A	Bowmanella	1	43571	4848074	0.00898728030966524	0	0	0	0
GCA_017377395.1	Desulfobacterales	Desulfonema_C	9	333074	8027777	0.04149019087102195	0	158574	158321	206050
GCA_016744795.1	Campylobacterales	Sulfurospirillum_A	1	14805	2679483	0.005525319623225824	0	0	0	0
