assembly_id	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree
GCA_017347585.1_ASM1734758v1	NA	74	74	100.00	0.00	72	Yes
GCA_017348895.1_ASM1734889v1	NA	73	68	98.65	6.76	66	Yes
GCA_017349335.2_ASM1734933v2	NA	74	74	100.00	0.00	61	Yes
GCA_017352135.1_ASM1735213v1	NA	73	71	98.65	2.70	60	Yes
GCA_017352375.1_ASM1735237v1	NA	74	73	100.00	1.35	65	Yes
GCA_017354945.1_ASM1735494v1	NA	74	74	100.00	0.00	72	Yes
GCA_017354965.1_ASM1735496v1	NA	73	73	98.65	0.00	71	Yes
GCA_017355365.1_ASM1735536v1	NA	74	73	100.00	5.41	62	Yes
GCA_017355405.1_ASM1735540v1	NA	74	74	100.00	0.00	62	Yes
GCA_017355425.1_ASM1735542v1	NA	71	68	95.95	5.41	65	Yes
GCA_017355525.1_ASM1735552v1	NA	74	74	100.00	0.00	70	Yes
GCA_017356015.1_ASM1735601v1	NA	73	71	98.65	2.70	59	Yes
GCA_017356725.2_ASM1735672v2	NA	73	67	98.65	12.16	61	Yes
GCA_017356985.1_ASM1735698v1	NA	74	71	100.00	4.05	66	Yes
GCA_017357005.1_ASM1735700v1	NA	74	74	100.00	0.00	71	Yes
GCA_017357045.1_ASM1735704v1	NA	73	71	98.65	2.70	60	Yes
GCA_017357225.1_ASM1735722v1	NA	73	72	98.65	1.35	61	Yes
GCA_017357245.1_ASM1735724v1	NA	73	72	98.65	1.35	61	Yes
GCA_017357305.1_ASM1735730v1	NA	73	72	98.65	1.35	60	Yes
GCA_017357385.1_ASM1735738v1	NA	73	71	98.65	4.05	60	Yes
GCA_017357425.1_ASM1735742v1	NA	73	71	98.65	5.41	60	Yes
GCA_017377505.1_ASM1737750v1	NA	74	72	100.00	2.70	69	Yes
GCA_017377575.1_ASM1737757v1	NA	74	70	100.00	5.41	68	Yes
GCA_017377715.1_ASM1737771v1	NA	74	73	100.00	1.35	63	Yes
GCA_017377745.1_ASM1737774v1	NA	73	72	98.65	1.35	64	Yes
GCA_017377775.1_ASM1737777v1	NA	72	67	97.30	8.11	60	Yes
GCA_017377795.1_ASM1737779v1	NA	73	71	98.65	2.70	61	Yes
GCA_017377875.1_ASM1737787v1	NA	74	73	100.00	1.35	70	Yes
GCA_017378515.1_ASM1737851v1	NA	72	72	97.30	0.00	62	Yes
GCA_017390475.1_ASM1739047v1	NA	74	72	100.00	2.70	64	Yes
GCA_017394885.1_ASM1739488v1	NA	69	67	93.24	2.70	61	Yes
GCA_017395085.1_ASM1739508v1	NA	59	59	79.73	0.00	55	Yes
GCA_017397845.1_ASM1739784v1	NA	73	73	98.65	0.00	68	Yes
GCA_017399185.1_ASM1739918v1	NA	65	63	87.84	2.70	59	Yes
GCA_017399265.1_ASM1739926v1	NA	58	57	78.38	2.70	52	Yes
GCA_017399405.1_ASM1739940v1	NA	73	73	98.65	0.00	67	Yes
GCA_017399945.1_ASM1739994v1	NA	67	66	90.54	1.35	59	Yes
GCA_017402995.1_ASM1740299v1	NA	70	69	94.59	1.35	65	Yes
GCA_017403065.1_ASM1740306v1	NA	68	68	91.89	0.00	64	Yes
GCA_017403155.1_ASM1740315v1	NA	66	65	89.19	2.70	61	Yes
GCA_017403835.1_ASM1740383v1	NA	57	57	77.03	0.00	46	Yes
GCA_017403955.1_ASM1740395v1	NA	71	67	95.95	5.41	63	Yes
GCA_017404205.1_ASM1740420v1	NA	67	67	90.54	0.00	65	Yes
GCA_017404265.1_ASM1740426v1	NA	71	69	95.95	2.70	65	Yes
GCA_017404505.1_ASM1740450v1	NA	45	44	60.81	1.35	41	Yes
GCA_017404545.1_ASM1740454v1	NA	65	62	87.84	5.41	58	Yes
GCA_017404785.1_ASM1740478v1	NA	54	53	72.97	1.35	52	Yes
GCA_017404885.1_ASM1740488v1	NA	65	65	87.84	0.00	58	Yes
GCA_017405805.1_ASM1740580v1	NA	43	42	58.11	1.35	37	Yes
GCA_017406925.1_ASM1740692v1	NA	57	57	77.03	0.00	54	Yes
GCA_017407755.1_ASM1740775v1	NA	65	65	87.84	0.00	60	Yes
GCA_017407995.1_ASM1740799v1	NA	56	56	75.68	0.00	53	Yes
GCA_017408585.1_ASM1740858v1	NA	48	47	64.86	1.35	47	Yes
GCA_017409025.1_ASM1740902v1	NA	66	65	89.19	1.35	59	Yes
GCA_017409825.1_ASM1740982v1	NA	73	73	98.65	0.00	67	Yes
GCA_017409845.1_ASM1740984v1	NA	69	69	93.24	0.00	63	Yes
GCA_017410145.1_ASM1741014v1	NA	46	45	62.16	1.35	40	Yes
GCA_017410265.1_ASM1741026v1	NA	68	68	91.89	0.00	66	Yes
GCA_017411305.1_ASM1741130v1	NA	67	62	90.54	6.76	57	Yes
GCA_017411385.1_ASM1741138v1	NA	71	70	95.95	1.35	65	Yes
GCA_017411825.1_ASM1741182v1	NA	64	56	86.49	10.81	49	Yes
GCA_017411835.1_ASM1741183v1	NA	69	69	93.24	0.00	66	Yes
GCA_017413255.1_ASM1741325v1	NA	67	67	90.54	0.00	60	Yes
GCA_017415025.1_ASM1741502v1	NA	60	57	81.08	4.05	54	Yes
GCA_017415425.1_ASM1741542v1	NA	73	72	98.65	1.35	69	Yes
GCA_017416155.1_ASM1741615v1	NA	70	69	94.59	1.35	64	Yes
GCA_017416485.1_ASM1741648v1	NA	69	69	93.24	0.00	63	Yes
GCA_017418975.1_ASM1741897v1	NA	73	73	98.65	0.00	64	Yes
GCA_017427265.1_ASM1742726v1	NA	74	71	100.00	4.05	66	Yes
GCA_017427405.1_ASM1742740v1	NA	64	64	86.49	0.00	55	Yes
GCA_017427685.1_ASM1742768v1	NA	72	67	97.30	6.76	60	Yes
GCA_017427775.1_ASM1742777v1	NA	74	70	100.00	5.41	64	Yes
GCA_017428385.1_ASM1742838v1	NA	74	72	100.00	2.70	68	Yes
GCA_017428495.1_ASM1742849v1	NA	67	67	90.54	0.00	60	Yes
GCA_017428525.1_ASM1742852v1	NA	72	72	97.30	0.00	67	Yes
GCA_017428765.1_ASM1742876v1	NA	66	65	89.19	1.35	61	Yes
GCA_017429305.1_ASM1742930v1	NA	71	71	95.95	0.00	63	Yes
GCA_017429505.1_ASM1742950v1	NA	66	62	89.19	6.76	57	Yes
GCA_017429805.1_ASM1742980v1	NA	68	67	91.89	1.35	63	Yes
GCA_017429985.1_ASM1742998v1	NA	68	68	91.89	0.00	64	Yes
GCA_017430135.1_ASM1743013v1	NA	65	63	87.84	2.70	57	Yes
GCA_017430455.1_ASM1743045v1	NA	70	70	94.59	0.00	65	Yes
GCA_017430535.1_ASM1743053v1	NA	72	72	97.30	0.00	67	Yes
GCA_017430825.1_ASM1743082v1	NA	64	62	86.49	2.70	55	Yes
GCA_017431825.1_ASM1743182v1	NA	67	65	90.54	2.70	62	Yes
GCA_017432005.1_ASM1743200v1	NA	69	68	93.24	1.35	62	Yes
GCA_017432825.1_ASM1743282v1	NA	65	64	87.84	1.35	57	Yes
GCA_017432885.1_ASM1743288v1	NA	56	53	75.68	5.41	50	Yes
GCA_017433095.1_ASM1743309v1	NA	66	65	89.19	1.35	59	Yes
GCA_017433805.1_ASM1743380v1	NA	72	67	97.30	6.76	62	Yes
GCA_017434755.1_ASM1743475v1	NA	71	69	95.95	2.70	65	Yes
GCA_017434885.1_ASM1743488v1	NA	71	66	95.95	8.11	61	Yes
GCA_017435385.1_ASM1743538v1	NA	72	72	97.30	0.00	66	Yes
GCA_017436955.1_ASM1743695v1	NA	52	51	70.27	1.35	49	Yes
GCA_017437145.1_ASM1743714v1	NA	64	57	86.49	10.81	51	Yes
GCA_017438845.1_ASM1743884v1	NA	70	70	94.59	0.00	63	Yes
GCA_017438875.1_ASM1743887v1	NA	73	73	98.65	0.00	64	Yes
GCA_017439085.1_ASM1743908v1	NA	69	68	93.24	1.35	64	Yes
GCA_017440835.1_ASM1744083v1	NA	73	72	98.65	1.35	67	Yes
GCA_017445965.1_ASM1744596v1	NA	41	41	55.41	0.00	38	Yes
GCA_017446095.1_ASM1744609v1	NA	71	71	95.95	0.00	63	Yes
GCA_017447165.1_ASM1744716v1	NA	66	66	89.19	0.00	60	Yes
GCA_017451265.1_ASM1745126v1	NA	52	52	70.27	0.00	46	Yes
GCA_017452445.1_ASM1745244v1	NA	67	66	90.54	1.35	57	Yes
GCA_017453245.1_ASM1745324v1	NA	55	54	74.32	1.35	51	Yes
GCA_017456055.1_ASM1745605v1	NA	67	67	90.54	0.00	60	Yes
GCA_017456555.1_ASM1745655v1	NA	61	58	82.43	5.41	54	Yes
GCA_017458335.1_ASM1745833v1	NA	64	63	86.49	1.35	59	Yes
GCA_017459085.1_ASM1745908v1	NA	71	68	95.95	4.05	65	Yes
GCA_017459865.1_ASM1745986v1	NA	60	58	81.08	2.70	54	Yes
GCA_017460085.1_ASM1746008v1	NA	69	66	93.24	4.05	61	Yes
GCA_017460175.1_ASM1746017v1	NA	64	63	86.49	1.35	58	Yes
GCA_017461235.1_ASM1746123v1	NA	68	67	91.89	1.35	61	Yes
GCA_017461385.1_ASM1746138v1	NA	50	49	67.57	2.70	46	Yes
GCA_017461425.1_ASM1746142v1	NA	46	46	62.16	0.00	44	Yes
GCA_017461565.1_ASM1746156v1	NA	66	65	89.19	1.35	61	Yes
GCA_017461625.1_ASM1746162v1	NA	64	64	86.49	0.00	61	Yes
GCA_017463105.1_ASM1746310v1	NA	61	60	82.43	1.35	52	Yes
GCA_017463125.1_ASM1746312v1	NA	49	48	66.22	1.35	45	Yes
GCA_017463185.1_ASM1746318v1	NA	64	64	86.49	0.00	56	Yes
GCA_017463325.1_ASM1746332v1	NA	56	56	75.68	0.00	50	Yes
GCA_017463485.1_ASM1746348v1	NA	66	64	89.19	2.70	60	Yes
GCA_017463985.1_ASM1746398v1	NA	74	73	100.00	1.35	65	Yes
GCA_017464305.1_ASM1746430v1	NA	44	44	59.46	0.00	39	Yes
GCA_017464355.1_ASM1746435v1	NA	74	73	100.00	1.35	69	Yes
GCA_017464805.1_ASM1746480v1	NA	70	69	94.59	1.35	64	Yes
GCA_017465145.1_ASM1746514v1	NA	68	65	91.89	4.05	59	Yes
GCA_017465825.1_ASM1746582v1	NA	60	60	81.08	0.00	53	Yes
GCA_017465865.1_ASM1746586v1	NA	47	46	63.51	1.35	42	Yes
GCA_017465945.1_ASM1746594v1	NA	65	65	87.84	0.00	61	Yes
GCA_017466365.1_ASM1746636v1	NA	58	58	78.38	0.00	56	Yes
GCA_017466545.1_ASM1746654v1	NA	70	65	94.59	8.11	62	Yes
GCA_017466725.1_ASM1746672v1	NA	59	59	79.73	0.00	52	Yes
GCA_017466825.1_ASM1746682v1	NA	62	60	83.78	2.70	53	Yes
GCA_017467205.1_ASM1746720v1	NA	47	45	63.51	2.70	41	Yes
GCA_017467275.1_ASM1746727v1	NA	64	64	86.49	0.00	57	Yes
GCA_017468365.1_ASM1746836v1	NA	72	71	97.30	1.35	68	Yes
GCA_017468925.1_ASM1746892v1	NA	64	64	86.49	0.00	59	Yes
GCA_017469945.1_ASM1746994v1	NA	73	70	98.65	4.05	63	Yes
GCA_017470115.1_ASM1747011v1	NA	67	65	90.54	2.70	58	Yes
GCA_017470145.1_ASM1747014v1	NA	66	63	89.19	4.05	57	Yes
GCA_017470905.1_ASM1747090v1	NA	62	61	83.78	1.35	56	Yes
GCA_017471825.1_ASM1747182v1	NA	66	61	89.19	8.11	58	Yes
GCA_017472255.1_ASM1747225v1	NA	67	66	90.54	2.70	65	Yes
GCA_017472605.1_ASM1747260v1	NA	71	67	95.95	5.41	62	Yes
GCA_017472665.1_ASM1747266v1	NA	60	56	81.08	5.41	53	Yes
GCA_017472695.1_ASM1747269v1	NA	72	72	97.30	0.00	68	Yes
GCA_017472735.1_ASM1747273v1	NA	71	59	95.95	16.22	54	Yes
GCA_017473115.1_ASM1747311v1	NA	69	68	93.24	1.35	61	Yes
GCA_017474455.1_ASM1747445v1	NA	46	44	62.16	2.70	41	Yes
GCA_017475605.1_ASM1747560v1	NA	62	61	83.78	1.35	52	Yes
GCA_017475625.1_ASM1747562v1	NA	59	59	79.73	0.00	53	Yes
GCA_017476035.1_ASM1747603v1	NA	58	58	78.38	0.00	54	Yes
GCA_017476905.1_ASM1747690v1	NA	72	66	97.30	8.11	61	Yes
GCA_017477255.1_ASM1747725v1	NA	48	48	64.86	0.00	43	Yes
GCA_017478485.1_ASM1747848v1	NA	72	68	97.30	5.41	58	Yes
GCA_017480325.1_ASM1748032v1	NA	68	64	91.89	5.41	56	Yes
GCA_017482205.1_ASM1748220v1	NA	61	60	82.43	1.35	56	Yes
GCA_017482355.1_ASM1748235v1	NA	63	61	85.14	2.70	56	Yes
GCA_017482385.1_ASM1748238v1	NA	72	70	97.30	2.70	68	Yes
GCA_017487345.1_ASM1748734v1	NA	73	71	98.65	2.70	63	Yes
GCA_017487405.1_ASM1748740v1	NA	74	73	100.00	1.35	63	Yes
GCA_017488845.2_ASM1748884v2	NA	73	72	98.65	1.35	60	Yes
GCA_017491605.1_ASM1749160v1	NA	72	68	97.30	5.41	67	Yes
GCA_017497975.1_ASM1749797v1	NA	74	72	100.00	5.41	67	Yes
GCA_017498085.1_ASM1749808v1	NA	73	73	98.65	0.00	68	Yes
GCA_017498305.1_ASM1749830v1	NA	71	70	95.95	1.35	66	Yes
GCA_017498465.1_ASM1749846v1	NA	71	68	95.95	4.05	64	Yes
GCA_017498505.1_ASM1749850v1	NA	72	71	97.30	1.35	70	Yes
GCA_017498525.1_ASM1749852v1	NA	74	73	100.00	1.35	68	Yes
GCA_017498565.1_ASM1749856v1	NA	73	72	98.65	1.35	60	Yes
GCA_017500935.1_ASM1750093v1	NA	69	65	93.24	5.41	60	Yes
GCA_017501255.1_ASM1750125v1	NA	71	66	95.95	6.76	62	Yes
GCA_017501665.1_ASM1750166v1	NA	70	68	94.59	2.70	62	Yes
GCA_017502365.1_ASM1750236v1	NA	70	67	94.59	4.05	62	Yes
GCA_017502525.1_ASM1750252v1	NA	67	66	90.54	1.35	58	Yes
GCA_017503105.1_ASM1750310v1	NA	71	70	95.95	4.05	68	Yes
GCA_017503135.1_ASM1750313v1	NA	52	52	70.27	0.00	50	Yes
GCA_017503725.1_ASM1750372v1	NA	65	65	87.84	0.00	57	Yes
GCA_017504405.1_ASM1750440v1	NA	68	67	91.89	1.35	64	Yes
GCA_017505635.1_ASM1750563v1	NA	71	70	95.95	1.35	66	Yes
GCA_017507805.1_ASM1750780v1	NA	45	45	60.81	0.00	41	Yes
GCA_017509785.1_ASM1750978v1	NA	70	70	94.59	0.00	64	Yes
GCA_017510335.1_ASM1751033v1	NA	74	72	100.00	4.05	62	Yes
GCA_017510405.1_ASM1751040v1	NA	70	68	94.59	2.70	65	Yes
GCA_017510605.1_ASM1751060v1	NA	72	67	97.30	6.76	60	Yes
GCA_017510825.1_ASM1751082v1	NA	56	56	75.68	0.00	50	Yes
GCA_017511715.1_ASM1751171v1	NA	64	64	86.49	0.00	55	Yes
GCA_017512025.1_ASM1751202v1	NA	65	64	87.84	1.35	59	Yes
GCA_017512145.1_ASM1751214v1	NA	72	71	97.30	1.35	67	Yes
GCA_017512425.1_ASM1751242v1	NA	74	72	100.00	4.05	54	Yes
GCA_017512525.1_ASM1751252v1	NA	74	73	100.00	1.35	62	Yes
GCA_017512725.1_ASM1751272v1	NA	70	69	94.59	1.35	64	Yes
GCA_017512985.1_ASM1751298v1	NA	69	66	93.24	4.05	60	Yes
GCA_017513085.1_ASM1751308v1	NA	72	72	97.30	0.00	63	Yes
GCA_017513165.1_ASM1751316v1	NA	72	68	97.30	5.41	62	Yes
GCA_017513195.1_ASM1751319v1	NA	71	68	95.95	4.05	64	Yes
GCA_017513995.1_ASM1751399v1	NA	71	70	95.95	1.35	65	Yes
GCA_017515475.1_ASM1751547v1	NA	57	55	77.03	2.70	53	Yes
GCA_017515985.1_ASM1751598v1	NA	63	62	85.14	2.70	57	Yes
GCA_017516965.1_ASM1751696v1	NA	65	65	87.84	0.00	62	Yes
GCA_017517305.1_ASM1751730v1	NA	73	72	98.65	1.35	67	Yes
GCA_017517685.1_ASM1751768v1	NA	63	61	85.14	5.41	56	Yes
GCA_017518735.1_ASM1751873v1	NA	73	68	98.65	8.11	60	Yes
GCA_017520425.1_ASM1752042v1	NA	64	61	86.49	6.76	54	Yes
GCA_017521265.1_ASM1752126v1	NA	67	64	90.54	4.05	58	Yes
GCA_017521425.1_ASM1752142v1	NA	73	73	98.65	0.00	65	Yes
GCA_017522225.1_ASM1752222v1	NA	52	49	70.27	4.05	47	Yes
GCA_017522955.1_ASM1752295v1	NA	69	67	93.24	2.70	62	Yes
GCA_017524285.1_ASM1752428v1	NA	74	69	100.00	6.76	62	Yes
GCA_017525015.1_ASM1752501v1	NA	52	51	70.27	4.05	50	Yes
GCA_017525875.1_ASM1752587v1	NA	72	72	97.30	0.00	70	Yes
GCA_017525915.1_ASM1752591v1	NA	74	72	100.00	2.70	67	Yes
GCA_017526105.1_ASM1752610v1	NA	73	70	98.65	5.41	62	Yes
GCA_017526605.1_ASM1752660v1	NA	58	58	78.38	0.00	53	Yes
GCA_017527075.1_ASM1752707v1	NA	68	64	91.89	6.76	59	Yes
GCA_017527205.1_ASM1752720v1	NA	72	69	97.30	4.05	62	Yes
GCA_017528085.1_ASM1752808v1	NA	66	65	89.19	4.05	61	Yes
GCA_017529925.1_ASM1752992v1	NA	72	69	97.30	4.05	62	Yes
GCA_017531805.1_ASM1753180v1	NA	47	47	63.51	0.00	42	Yes
GCA_017534305.1_ASM1753430v1	NA	65	57	87.84	12.16	53	Yes
GCA_017535105.1_ASM1753510v1	NA	64	64	86.49	0.00	53	Yes
GCA_017535785.1_ASM1753578v1	NA	55	48	74.32	9.46	44	Yes
GCA_017536545.1_ASM1753654v1	NA	70	70	94.59	0.00	64	Yes
GCA_017537365.1_ASM1753736v1	NA	66	66	89.19	0.00	63	Yes
GCA_017538255.1_ASM1753825v1	NA	74	74	100.00	0.00	70	Yes
GCA_017541105.1_ASM1754110v1	NA	39	39	52.70	0.00	37	Yes
GCA_017541115.1_ASM1754111v1	NA	74	73	100.00	1.35	68	Yes
GCA_017541885.1_ASM1754188v1	NA	66	63	89.19	4.05	58	Yes
GCA_017542175.1_ASM1754217v1	NA	71	65	95.95	8.11	57	Yes
GCA_017543505.1_ASM1754350v1	NA	65	63	87.84	2.70	53	Yes
GCA_017544165.1_ASM1754416v1	NA	61	61	82.43	0.00	54	Yes
GCA_017545455.1_ASM1754545v1	NA	54	54	72.97	0.00	49	Yes
GCA_017545885.1_ASM1754588v1	NA	48	48	64.86	0.00	42	Yes
GCA_017546025.1_ASM1754602v1	NA	74	71	100.00	4.05	66	Yes
GCA_017547885.1_ASM1754788v1	NA	63	63	85.14	0.00	59	Yes
GCA_017549005.1_ASM1754900v1	NA	73	73	98.65	0.00	68	Yes
GCA_017549105.1_ASM1754910v1	NA	48	48	64.86	0.00	48	Yes
GCA_017550285.1_ASM1755028v1	NA	74	73	100.00	1.35	68	Yes
GCA_017551865.1_ASM1755186v1	NA	71	71	95.95	0.00	61	Yes
GCA_017553325.1_ASM1755332v1	NA	68	68	91.89	0.00	61	Yes
GCA_017553505.1_ASM1755350v1	NA	72	66	97.30	8.11	62	Yes
GCA_017554745.1_ASM1755474v1	NA	72	68	97.30	5.41	57	Yes
GCA_017557435.1_ASM1755743v1	NA	61	55	82.43	8.11	51	Yes
GCA_017558505.1_ASM1755850v1	NA	73	69	98.65	5.41	63	Yes
GCA_017559905.1_ASM1755990v1	NA	69	68	93.24	1.35	66	Yes
GCA_017560095.1_ASM1756009v1	NA	70	67	94.59	4.05	63	Yes
GCA_017561715.1_ASM1756171v1	NA	71	69	95.95	2.70	60	Yes
GCA_017565305.1_ASM1756530v1	NA	74	72	100.00	8.11	65	Yes
GCA_017565345.1_ASM1756534v1	NA	74	73	100.00	1.35	68	Yes
GCA_017565425.1_ASM1756542v1	NA	74	72	100.00	2.70	62	Yes
GCA_017565645.3_ASM1756564v3	NA	73	72	98.65	1.35	58	Yes
GCA_017565705.1_ASM1756570v1	NA	74	74	100.00	0.00	66	Yes
GCA_017565745.1_ASM1756574v1	NA	74	74	100.00	0.00	65	Yes
GCA_017565785.1_ASM1756578v1	NA	73	71	98.65	2.70	68	Yes
GCA_017569285.1_ASM1756928v1	NA	74	70	100.00	5.41	65	Yes
GCA_017569305.1_ASM1756930v1	NA	74	72	100.00	2.70	68	Yes
GCA_017569925.1_ASM1756992v1	NA	69	69	93.24	0.00	66	Yes
GCA_017570325.1_ASM1757032v1	NA	72	71	97.30	1.35	69	Yes
GCA_017571465.1_ASM1757146v1	NA	74	73	100.00	1.35	69	Yes
GCA_017571475.1_ASM1757147v1	NA	73	72	98.65	1.35	67	Yes
GCA_017573505.1_ASM1757350v1	NA	72	65	97.30	12.16	53	Yes
GCA_017583045.1_ASM1758304v1	NA	73	73	98.65	0.00	66	Yes
GCA_017584165.1_ASM1758416v1	NA	72	70	97.30	2.70	60	Yes
GCA_017584205.1_ASM1758420v1	NA	73	73	98.65	0.00	61	Yes
GCA_017589465.1_ASM1758946v1	NA	72	70	97.30	2.70	69	Yes
GCA_017592475.1_ASM1759247v1	NA	72	70	97.30	2.70	65	Yes
GCA_017592545.1_ASM1759254v1	NA	74	70	100.00	5.41	64	Yes
GCA_017592555.1_ASM1759255v1	NA	74	69	100.00	6.76	61	Yes
GCA_017592745.1_ASM1759274v1	NA	71	61	95.95	13.51	57	Yes
GCA_017599305.1_ASM1759930v1	NA	74	67	100.00	10.81	58	Yes
GCA_017599345.1_ASM1759934v1	NA	73	72	98.65	1.35	69	Yes
GCA_017599385.1_ASM1759938v1	NA	72	72	97.30	0.00	60	Yes
GCA_017601095.1_ASM1760109v1	NA	73	72	98.65	1.35	71	Yes
GCA_017603825.1_ASM1760382v1	NA	71	71	95.95	0.00	61	Yes
GCA_017604325.1_ASM1760432v1	NA	72	70	97.30	2.70	66	Yes
GCA_017614315.1_ASM1761431v1	NA	65	64	87.84	1.35	60	Yes
GCA_017614505.1_ASM1761450v1	NA	67	65	90.54	2.70	59	Yes
GCA_017615655.1_ASM1761565v1	NA	64	64	86.49	0.00	55	Yes
GCA_017616015.1_ASM1761601v1	NA	72	68	97.30	5.41	60	Yes
GCA_017617995.1_ASM1761799v1	NA	68	62	91.89	8.11	56	Yes
GCA_017618135.1_ASM1761813v1	NA	73	71	98.65	2.70	66	Yes
GCA_017619835.1_ASM1761983v1	NA	70	69	94.59	1.35	62	Yes
GCA_017620255.1_ASM1762025v1	NA	72	71	97.30	1.35	67	Yes
GCA_017624675.1_ASM1762467v1	NA	69	66	93.24	4.05	61	Yes
GCA_017624855.1_ASM1762485v1	NA	55	55	74.32	0.00	52	Yes
GCA_017625465.1_ASM1762546v1	NA	67	61	90.54	8.11	55	Yes
GCA_017626015.1_ASM1762601v1	NA	72	70	97.30	2.70	67	Yes
GCA_017626055.1_ASM1762605v1	NA	67	67	90.54	0.00	63	Yes
GCA_017626295.1_ASM1762629v1	NA	73	73	98.65	0.00	65	Yes
GCA_017626395.1_ASM1762639v1	NA	64	63	86.49	2.70	58	Yes
GCA_017626405.1_ASM1762640v1	NA	63	63	85.14	0.00	57	Yes
GCA_017627425.1_ASM1762742v1	NA	74	74	100.00	0.00	70	Yes
GCA_017629245.1_ASM1762924v1	NA	64	64	86.49	0.00	57	Yes
GCA_017638445.1_ASM1763844v1	NA	73	73	98.65	0.00	66	Yes
GCA_017638925.1_ASM1763892v1	NA	74	73	100.00	1.35	68	Yes
GCA_017639205.1_ASM1763920v1	NA	73	70	98.65	4.05	65	Yes
GCA_017639855.1_ASM1763985v1	NA	74	71	100.00	4.05	69	Yes
GCA_017640525.1_ASM1764052v1	NA	74	74	100.00	0.00	64	Yes
GCA_017640725.1_ASM1764072v1	NA	73	72	98.65	1.35	62	Yes
GCA_017642695.1_ASM1764269v1	NA	69	68	93.24	1.35	61	Yes
GCA_017642725.1_ASM1764272v1	NA	74	73	100.00	1.35	64	Yes
GCA_017642855.1_ASM1764285v1	NA	72	72	97.30	0.00	66	Yes
GCA_017642885.1_ASM1764288v1	NA	74	73	100.00	1.35	62	Yes
GCA_017642925.1_ASM1764292v1	NA	73	73	98.65	0.00	64	Yes
GCA_017643215.1_ASM1764321v1	NA	73	71	98.65	2.70	60	Yes
GCA_017643475.1_ASM1764347v1	NA	73	73	98.65	0.00	64	Yes
GCA_017643525.1_ASM1764352v1	NA	74	72	100.00	4.05	61	Yes
GCA_017643585.1_ASM1764358v1	NA	73	73	98.65	0.00	65	Yes
GCA_017643925.1_ASM1764392v1	NA	74	73	100.00	1.35	62	Yes
GCA_017644125.1_ASM1764412v1	NA	74	73	100.00	1.35	63	Yes
GCA_017644295.2_ASM1764429v2	NA	71	70	95.95	1.35	62	Yes
GCA_017644325.1_ASM1764432v1	NA	71	70	95.95	1.35	62	Yes
GCA_017644345.2_ASM1764434v2	NA	71	70	95.95	1.35	62	Yes
GCA_017644365.2_ASM1764436v2	NA	71	70	95.95	1.35	62	Yes
GCA_017644375.1_ASM1764437v1	NA	70	69	94.59	1.35	61	Yes
GCA_017644405.1_ASM1764440v1	NA	71	70	95.95	1.35	62	Yes
GCA_017644425.1_ASM1764442v1	NA	70	69	94.59	1.35	63	Yes
GCA_017644445.2_ASM1764444v2	NA	71	70	95.95	1.35	62	Yes
GCA_017644465.2_ASM1764446v2	NA	71	70	95.95	1.35	62	Yes
GCA_017644525.1_ASM1764452v1	NA	71	70	95.95	1.35	63	Yes
GCA_017644585.2_ASM1764458v2	NA	71	70	95.95	1.35	61	Yes
GCA_017644685.2_ASM1764468v2	NA	70	69	94.59	1.35	62	Yes
GCA_017654315.1_ASM1765431v1	NA	74	71	100.00	4.05	58	Yes
GCA_017654485.1_ASM1765448v1	NA	73	72	98.65	1.35	60	Yes
GCA_017671885.1_ASM1767188v1	NA	74	69	100.00	8.11	66	Yes
GCA_017695955.1_ASM1769595v1	NA	71	70	95.95	1.35	62	Yes
GCA_017695965.1_ASM1769596v1	NA	71	70	95.95	1.35	62	Yes
GCA_017696015.1_ASM1769601v1	NA	71	70	95.95	1.35	60	Yes
GCA_017696085.1_ASM1769608v1	NA	70	69	94.59	1.35	62	Yes
GCA_017696205.1_ASM1769620v1	NA	71	70	95.95	1.35	63	Yes
GCA_017696275.1_ASM1769627v1	NA	71	70	95.95	1.35	61	Yes
GCA_017696315.1_ASM1769631v1	NA	71	70	95.95	1.35	63	Yes
GCA_017723895.1_ASM1772389v1	NA	74	74	100.00	0.00	70	Yes
GCA_017726655.1_ASM1772665v1	NA	72	72	97.30	0.00	59	Yes
GCA_017741865.1_ASM1774186v1	NA	73	72	98.65	1.35	60	Yes
GCA_017742995.1_ASM1774299v1	NA	74	73	100.00	1.35	69	Yes
GCA_017743015.1_ASM1774301v1	NA	74	73	100.00	1.35	71	Yes
GCA_017743775.1_ASM1774377v1	NA	74	73	100.00	1.35	62	Yes
GCA_017743815.1_ASM1774381v1	NA	74	73	100.00	1.35	65	Yes
GCA_017743845.1_ASM1774384v1	NA	73	72	98.65	1.35	59	Yes
GCA_017743915.1_ASM1774391v1	NA	74	71	100.00	4.05	62	Yes
GCA_017743975.1_ASM1774397v1	NA	74	73	100.00	1.35	65	Yes
GCA_017743995.1_ASM1774399v1	NA	74	73	100.00	1.35	64	Yes
GCA_017744015.1_ASM1774401v1	NA	74	72	100.00	5.41	60	Yes
GCA_017744095.1_ASM1774409v1	NA	72	71	97.30	1.35	61	Yes
GCA_017744175.1_ASM1774417v1	NA	73	72	98.65	2.70	70	Yes
GCA_017744215.1_ASM1774421v1	NA	74	72	100.00	2.70	62	Yes
