DATASET_HEATMAP
SEPARATOR TAB
COLOR	#000000
DATASET_LABEL	NACHT
FIELD_LABELS	WD40	Ank_2	Ank	HET	Ank_4	NACHT_N	PNP_UDP_1	TIR_2	TPR_10	Helo_like_N
GCA_001599595|CDS_12330|173|323	0	1	1	0	0	0	0	0	0	0
GCA_001692735|CDS_6600|301|490	0	0	0	0	0	0	0	0	0	0
GCA_002127715|CDS_3926|286|466	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_11132|284|474	0	0	0	0	0	0	0	0	0	0
GCA_003795315|CDS_1089|261|467	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_5354|267|470	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_3797|272|455	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_6221|268|464	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_14175|289|481	0	0	0	0	0	0	0	0	0	0
GCA_002102565|CDS_3779|59|253	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_12827|276|469	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_15165|277|466	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_4842|372|559	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_2618|48|232	0	0	0	0	0	0	0	0	0	0
GCA_002319055|CDS_2703|124|270	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_3583|289|474	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_9081|285|461	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_18357|311|513	0	0	0	0	0	0	0	0	0	0
GCA_001447215|CDS_3752|233|430	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_11598|237|435	0	0	0	0	0	0	0	0	0	0
GCA_000349385|CDS_6974|107|302	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_11522|243|437	0	0	0	0	0	0	0	0	0	0
GCA_003385255|CDS_2285|286|480	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_13849|298|485	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_7040|269|469	0	0	0	0	0	0	0	0	0	0
GCA_000812075|CDS_8148|270|474	0	0	0	0	0	0	0	0	0	0
GCA_900290415|CDS_5310|264|456	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_783|428|613	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_7117|267|472	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_12937|112|270	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_9779|432|620	0	0	0	0	0	0	0	0	0	0
GCA_001636725|CDS_7747|100|282	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_1621|281|466	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_5295|58|256	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_7643|2|185	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_10905|61|130	0	0	0	0	0	0	0	0	0	0
GCA_000271625|CDS_12508|9|126	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_16237|329|523	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_6836|143|310	0	0	0	0	0	0	0	0	0	0
GCA_002989075|CDS_1829|294|475	0	0	0	0	0	0	0	0	0	0
GCA_002319055|CDS_5691|38|187	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_11467|299|486	0	0	0	0	0	0	0	0	0	0
GCA_001481775|CDS_1215|657|818	0	1	0	0	1	0	0	0	0	0
GCA_900073065|CDS_17370|383|548	0	0	0	0	0	0	0	0	0	0
GCA_025399175|CDS_7769|113|297	0	0	0	0	0	0	0	0	0	0
GCA_027600685|CDS_1506|114|304	0	0	0	0	0	0	0	0	0	0
GCA_027603065|CDS_7679|114|304	0	0	0	0	0	0	0	0	0	0
GCA_027601485|CDS_3176|159|343	0	0	0	0	0	0	0	0	0	0
GCA_027602705|CDS_7176|110|301	0	0	0	0	0	0	0	0	0	0
GCA_027596035|CDS_6605|99|287	0	0	0	0	0	0	0	0	0	0
GCA_027602005|CDS_56|112|301	0	0	0	0	0	0	0	0	0	0
GCA_003013795|CDS_2670|159|335	0	0	0	0	0	0	0	0	0	0
GCA_000261425|CDS_7749|368|546	0	0	0	0	0	0	0	0	0	0
GCA_002989075|CDS_6272|278|472	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_6190|341|531	0	0	0	1	0	0	0	0	0	0
GCA_001599595|CDS_11191|342|533	0	0	0	1	0	0	0	0	0	0
GCA_000349385|CDS_7838|320|511	0	0	0	0	0	0	1	0	0	0
GCA_002989075|CDS_3253|258|448	0	0	0	0	0	0	0	0	0	0
GCA_001604925|CDS_2421|377|560	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_7994|305|494	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_3110|303|492	0	0	0	0	0	0	0	0	0	0
GCA_000146915|CDS_9577|280|460	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_4135|325|460	0	0	0	0	0	0	0	0	0	0
GCA_000338955|CDS_6978|53|238	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_3818|135|318	0	0	0	0	0	0	0	0	0	0
GCA_900465125|CDS_6200|308|482	0	0	0	0	0	0	0	0	0	0
GCA_000442125|CDS_9150|260|444	0	0	0	0	0	0	0	0	0	0
GCA_002319055|CDS_5049|113|298	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_13976|356|510	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_10533|382|562	0	0	0	0	0	0	0	0	0	0
GCA_003988815|CDS_1521|297|451	0	1	1	0	0	0	0	0	0	0
GCA_001636725|CDS_4292|50|168	0	1	1	0	0	0	0	0	0	0
GCA_002865625|CDS_3974|110|284	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_7641|405|552	0	1	0	1	1	0	0	0	0	0
GCA_004335205|CDS_2336|280|476	0	0	0	0	0	0	0	0	0	0
GCA_000498615|CDS_11|271|464	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_3377|285|479	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_8485|294|434	0	0	0	1	0	0	0	0	0	0
GCA_002240705|CDS_2232|66|219	0	1	1	0	0	0	0	0	0	0
GCA_002240705|CDS_7020|67|221	0	1	1	0	0	0	0	0	0	0
GCA_002240705|CDS_12489|67|219	0	1	0	0	1	0	0	0	0	0
GCA_002240705|CDS_12512|67|216	0	1	0	0	1	0	0	0	0	0
GCA_002240705|CDS_12664|67|219	0	1	1	0	0	0	0	0	0	0
GCA_003313425|CDS_9854|102|246	0	1	1	0	1	0	0	0	0	0
GCA_001662655|CDS_5611|399|552	0	1	0	0	1	0	0	0	0	0
GCA_900073065|CDS_12937|956|1114	0	1	0	0	0	0	0	0	0	0
GCA_001662655|CDS_4442|403|537	0	1	0	0	0	0	0	0	0	0
GCA_001642045|CDS_10329|295|481	0	0	0	0	0	0	0	0	0	0
GCA_000365145|CDS_660|288|463	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_8006|280|450	0	0	0	0	0	0	0	0	0	0
GCA_000516985|CDS_2319|433|601	0	1	0	0	0	0	0	0	0	0
GCA_002240705|CDS_2146|378|530	0	0	0	0	0	0	1	0	0	0
GCA_002240705|CDS_12861|62|221	0	0	0	0	0	0	0	0	0	0
GCA_002240705|CDS_11010|367|522	0	0	0	0	0	0	0	0	0	0
GCA_002240705|CDS_6331|389|553	0	0	0	0	0	0	1	0	0	0
GCA_002240705|CDS_11814|345|500	0	0	0	0	0	0	1	0	0	0
GCA_002240705|CDS_4890|392|544	0	0	0	0	0	0	1	0	0	0
GCA_000812075|CDS_3501|204|401	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_10690|287|476	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_3289|309|496	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_6342|271|454	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_8067|330|521	0	0	0	0	0	0	0	0	0	0
GCA_000732205|CDS_4736|329|515	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_1897|269|450	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_6052|248|442	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_3806|291|481	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_2498|293|477	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_7955|294|472	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_12745|213|380	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_532|287|474	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_5183|290|473	0	0	0	0	0	0	0	0	0	0
GCA_000812075|CDS_6816|255|453	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_4492|407|598	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_1544|261|456	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_11336|264|452	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_5556|274|464	0	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_8281|273|461	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_10116|337|523	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_7106|275|473	0	0	0	0	0	0	0	0	0	0
GCA_000812075|CDS_8555|298|494	0	0	0	0	0	0	0	0	0	0
GCA_001270325|CDS_10102|316|507	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_4541|375|572	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_4705|383|581	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_15949|372|565	0	0	0	0	0	0	0	0	0	0
GCA_000732205|CDS_4043|343|537	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_13697|291|475	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_8191|291|478	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_12562|120|310	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_8277|406|586	0	0	0	0	0	0	0	0	0	0
GCA_003988945|CDS_9379|277|433	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_13664|14|197	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_6530|257|446	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_2343|285|471	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_11625|110|286	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_11188|290|479	0	0	0	0	0	0	0	0	0	0
GCA_000836435|CDS_8593|281|462	0	0	0	0	0	0	0	0	0	0
GCA_000836435|CDS_7298|278|447	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_6068|293|466	0	0	0	0	0	0	0	0	0	0
GCA_002127715|CDS_5302|283|470	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_9577|320|513	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_2667|285|459	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_271|258|419	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_6278|286|463	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_3535|264|452	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_1913|262|444	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_11618|63|251	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_8759|293|479	0	0	0	1	0	0	0	0	0	0
GCA_001599595|CDS_162|286|470	0	0	0	0	0	0	0	0	0	0
GCA_001619985|CDS_7570|274|460	0	0	0	0	0	0	0	0	0	0
GCA_001662655|CDS_1871|283|469	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_15153|282|475	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_5666|278|469	0	0	0	0	0	0	0	0	0	0
GCA_000385595|CDS_9367|349|517	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_9729|294|484	0	0	0	0	0	0	0	0	0	0
GCA_000146915|CDS_4018|125|300	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_13176|98|253	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_5545|295|496	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_11828|264|451	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_8779|311|451	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_7994|276|462	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_12142|319|483	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_7574|376|560	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_28|250|428	0	0	0	0	0	0	0	0	0	0
GCA_001557505|CDS_8830|293|457	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_7704|292|475	0	0	0	0	0	0	0	0	0	0
GCA_000836435|CDS_3286|270|463	0	0	0	0	0	0	0	0	0	0
GCA_002572855|CDS_3599|237|435	0	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_10789|264|427	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_7536|282|475	0	0	0	0	0	0	0	0	0	0
GCA_001636725|CDS_2961|336|545	0	0	0	0	0	0	0	0	0	0
GCA_000365145|CDS_155|269|457	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_2584|282|469	0	0	0	0	0	0	0	0	0	0
GCA_001662655|CDS_7869|402|549	0	1	1	0	1	0	0	0	0	0
GCA_000836435|CDS_780|302|498	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_7850|313|510	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_8025|270|462	0	0	0	0	0	0	0	0	0	0
GCA_001566295|CDS_10462|344|457	0	0	0	0	0	0	1	0	0	0
GCA_900073065|CDS_4820|428|534	0	0	0	0	0	0	0	0	0	0
GCA_001956345|CDS_3495|242|431	0	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_3883|270|458	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_8841|261|450	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_2575|110|300	0	0	0	0	0	0	0	0	0	0
GCA_000467715|CDS_1094|304|490	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_4141|283|472	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_16057|338|528	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_4608|309|506	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_737|293|486	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_4244|297|492	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_6731|45|236	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_241|313|503	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_10613|181|377	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_346|374|575	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_11461|313|514	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_7154|334|526	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_14997|322|520	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_3891|296|497	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_19781|314|515	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_487|321|521	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_4191|261|446	0	0	0	0	0	0	0	0	0	0
GCA_003988795|CDS_2837|332|516	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_6830|351|532	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_9461|295|479	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_15051|254|441	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_2218|273|459	0	0	0	0	0	0	0	0	0	0
GCA_000182925|CDS_5633|354|544	0	0	0	0	0	0	0	0	0	0
GCA_000604185|CDS_5690|371|561	0	0	0	0	0	0	0	0	0	0
GCA_900073065|CDS_9995|326|477	0	0	0	0	0	0	0	0	0	0
GCA_002989075|CDS_3246|250|427	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_7648|275|456	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_3854|276|461	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_6450|327|449	0	1	1	0	1	0	0	0	0	0
GCA_000963775|CDS_14585|122|285	0	0	0	0	0	0	0	0	0	0
GCA_003264845|CDS_3368|333|516	0	0	0	0	0	0	0	0	0	0
GCA_000003515|CDS_6107|445|591	0	0	0	0	0	0	0	0	0	0
GCA_000963775|CDS_7120|117|330	0	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_2693|242|408	0	0	0	0	0	0	0	0	0	0
GCA_003790465|CDS_9626|404|568	0	1	0	0	1	0	0	0	0	0
GCA_003184365|CDS_3491|247|398	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_5004|300|450	0	0	0	0	0	0	0	0	0	0
GCA_000349905|CDS_2826|305|452	0	0	0	0	0	0	0	0	0	0
GCA_003316025|CDS_5904|376|532	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_15085|79|231	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_8260|117|278	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_5868|119|274	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_10124|27|183	1	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_3051|72|237	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_6174|113|281	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_7918|108|292	1	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_14252|25|188	1	0	0	0	0	0	0	0	0	0
GCA_000218685|CDS_833|89|255	1	0	0	0	0	0	0	0	0	0
GCA_000218685|CDS_9143|88|251	1	0	0	0	0	0	0	0	0	0
GCA_000218685|CDS_8288|84|242	0	0	0	0	0	0	0	0	0	0
GCA_000218685|CDS_4754|89|257	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_9667|116|275	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_823|102|255	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_9038|116|268	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_4682|114|282	0	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_1715|119|277	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_2713|118|274	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_863|25|180	0	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_9469|85|240	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_116|103|274	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_703|131|290	1	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_6032|160|309	0	0	0	0	0	0	0	0	0	0
GCA_003313825|CDS_9425|110|267	0	0	0	0	0	0	0	0	0	0
GCA_001020605|CDS_10664|49|186	0	0	0	0	0	0	0	0	0	0
GCA_000313545|CDS_3075|293|454	1	0	0	0	0	0	0	0	0	0
GCA_000313545|CDS_1018|58|218	0	0	0	0	0	0	0	0	0	0
GCA_000313545|CDS_2138|141|298	1	0	0	0	0	0	0	0	0	0
GCA_001020605|CDS_1970|378|533	1	0	0	0	0	0	0	0	0	0
GCA_000827215|CDS_28846|27|183	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_14559|222|383	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_576|287|432	0	0	0	0	0	0	0	0	0	0
GCA_001692915|CDS_9901|278|392	0	0	0	0	0	0	0	0	0	0
GCA_001600455|CDS_221|294|457	0	0	0	0	0	0	0	0	0	0
GCA_003385255|CDS_1646|285|423	0	0	0	0	0	0	0	0	0	0
GCA_001566295|CDS_9444|292|455	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_6050|292|456	0	0	0	0	0	0	0	0	0	0
GCA_001642045|CDS_6992|292|462	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_7963|294|460	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_10624|230|380	0	0	0	0	0	0	0	0	0	0
GCA_003016335|CDS_8739|297|460	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_12618|210|367	0	0	0	0	0	0	0	0	0	0
GCA_000827315|CDS_15679|294|453	0	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_4502|294|453	0	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_6836|295|454	0	0	0	0	0	0	0	0	0	0
GCA_003314125|CDS_7869|243|394	0	0	0	0	0	0	0	0	0	0
GCA_003788565|CDS_6668|302|481	0	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_8637|361|535	1	0	0	0	0	0	0	0	0	0
GCA_003073855|CDS_6511|296|461	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_9015|283|440	0	0	0	0	0	0	0	0	0	0
GCA_002989075|CDS_2098|292|458	0	0	0	0	0	0	0	0	0	0
GCA_003184365|CDS_9714|95|248	1	0	0	0	0	0	0	0	0	0
GCA_002927785|CDS_5372|255|403	0	0	0	0	0	0	0	0	0	0
GCA_003790465|CDS_10947|262|419	0	0	0	0	0	0	0	0	0	0
GCA_001270325|CDS_4011|287|401	0	0	0	0	0	0	0	0	0	0
GCA_001662655|CDS_2957|287|415	0	0	0	0	0	0	0	0	0	0
GCA_002105025|CDS_1370|281|448	0	1	1	0	1	0	0	0	0	0
GCA_001557505|CDS_10024|271|399	0	0	0	0	0	0	0	0	0	0
GCA_001692735|CDS_6168|54|219	0	0	0	0	0	0	0	0	0	0
GCA_001599595|CDS_5506|54|228	0	0	0	0	0	0	0	0	1	0
GCA_002927785|CDS_7914|299|449	0	1	0	0	0	0	0	0	0	0
GCA_000464535|CDS_1648|321|476	0	1	0	0	1	0	0	0	0	0
GCA_002927785|CDS_7610|258|418	0	1	1	0	0	0	0	0	0	0
GCA_002081935|CDS_11190|278|432	0	0	0	0	0	0	0	0	0	0
GCA_004155245|CDS_3838|237|391	0	1	0	0	0	0	0	0	0	0
GCA_001692735|CDS_11702|259|409	0	1	1	0	0	0	0	0	0	0
GCA_001557505|CDS_12026|272|426	0	1	0	0	1	0	0	0	0	0
GCA_001557505|CDS_2699|285|442	0	1	1	0	1	0	0	0	0	0
GCA_001481775|CDS_9616|267|416	0	1	0	0	1	0	0	0	0	0
GCA_002105095|CDS_6196|60|214	0	0	0	0	0	0	0	0	0	0
GCA_003049485|CDS_10146|240|386	0	1	0	0	0	0	0	0	0	0
GCA_000516985|CDS_8682|276|431	0	1	0	0	1	0	0	0	0	0
GCA_003988815|CDS_5572|248|396	0	1	1	0	1	0	0	0	0	0
GCA_004155245|CDS_5084|270|426	0	0	0	0	0	0	0	0	0	0
GCA_003671545|CDS_1010|187|316	0	0	0	0	0	0	0	0	0	0
GCA_001563115|CDS_9817|268|425	0	1	0	0	1	0	0	0	0	0
GCA_001619985|CDS_2636|302|459	0	1	0	0	0	1	0	0	0	0
GCA_001481775|CDS_2865|106|216	0	1	1	0	1	0	0	0	0	0
GCA_003049485|CDS_410|317|476	0	1	1	0	0	1	0	0	0	0
GCA_000442125|CDS_6215|314|469	0	1	1	0	1	1	0	0	0	0
GCA_000611775|CDS_7413|340|488	0	1	0	0	0	1	0	0	0	0
GCA_003012165|CDS_4484|297|484	1	0	0	1	0	0	0	0	0	0
GCA_002865625|CDS_12728|305|464	0	0	0	0	0	1	0	0	0	0
GCA_001481775|CDS_2652|388|540	1	0	0	0	0	1	0	0	0	0
GCA_001557505|CDS_8211|445|596	0	0	0	0	0	1	0	0	0	0
GCA_002081935|CDS_10141|444|593	1	0	0	0	0	1	0	0	0	0
GCA_900290415|CDS_4237|97|246	0	0	0	0	0	0	0	0	0	0
GCA_002081935|CDS_5678|432|580	1	0	0	0	0	1	0	0	0	0
GCA_002927785|CDS_417|456|611	1	0	0	0	0	1	0	0	0	0
GCA_002240705|CDS_1217|407|558	1	0	0	0	0	1	0	0	0	0
GCA_002591845|CDS_1013|423|573	1	0	0	0	0	1	0	0	0	0
GCA_000392275|CDS_1115|407|562	0	0	0	0	0	1	0	0	0	0
GCA_000516985|CDS_14695|395|571	1	0	0	0	0	1	0	0	0	0
GCA_001599595|CDS_6927|356|522	1	0	0	0	0	1	0	0	0	0
GCA_001557505|CDS_10794|233|397	1	0	0	0	0	0	0	0	0	0
GCA_900290415|CDS_8040|227|387	1	0	0	0	0	0	0	0	0	0
GCA_000225545|CDS_8107|380|558	1	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_5008|89|268	1	0	0	0	0	0	0	0	0	0
GCA_002319055|CDS_6744|99|279	1	0	0	0	0	0	0	0	0	0
GCA_001660795|CDS_7979|113|268	0	0	0	0	0	0	0	0	0	0
GCA_002368545|CDS_8782|113|268	0	0	0	0	0	0	0	0	0	0
GCA_001662655|CDS_6670|277|435	1	0	0	0	0	0	0	0	0	0
GCA_003012165|CDS_1283|160|320	0	0	0	0	0	0	0	0	0	0
GCA_002865625|CDS_592|299|455	1	0	0	1	0	0	0	0	0	0
GCA_003313425|CDS_10950|298|452	1	0	0	1	0	0	0	0	0	0
GCA_003313425|CDS_11018|35|186	0	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_12604|298|452	0	0	0	1	0	0	0	0	0	0
GCA_003313425|CDS_13547|298|452	1	0	0	1	0	0	0	0	0	0
GCA_001642045|CDS_6380|297|451	1	0	0	1	0	0	0	0	0	0
GCA_003313425|CDS_13561|298|452	1	0	0	1	0	0	0	0	0	0
GCA_001692735|CDS_4972|292|451	1	0	0	1	0	0	0	0	0	0
GCA_000464535|CDS_4594|298|471	1	0	0	1	0	0	0	0	0	0
GCA_001481775|CDS_10561|86|258	0	0	0	0	0	0	0	0	0	0
GCA_001481775|CDS_2772|94|249	1	0	0	0	0	0	0	0	0	0
GCA_001481775|CDS_8441|84|234	0	0	0	0	0	0	0	0	0	0
GCA_002240705|CDS_10421|371|531	0	0	0	1	0	0	0	0	0	0
GCA_001692735|CDS_13406|298|476	1	0	0	1	0	0	0	0	0	0
GCA_000516985|CDS_11057|123|298	1	0	0	0	0	0	0	0	0	0
GCA_900536445|CDS_2049|57|223	1	0	0	0	0	0	0	0	0	0
GCA_000464535|CDS_8908|371|549	1	0	0	0	0	1	0	0	0	0
GCA_001599595|CDS_657|377|546	1	0	0	0	0	1	0	0	0	0
GCA_001599595|CDS_5567|366|520	1	0	0	0	0	1	0	0	0	0
GCA_003313425|CDS_6351|378|549	1	0	0	0	0	1	0	0	0	0
GCA_003313425|CDS_9878|378|550	1	0	0	0	0	1	0	0	0	0
GCA_001566295|CDS_7053|302|460	1	0	0	1	0	0	0	0	0	0
GCA_900290415|CDS_10740|72|254	0	0	0	0	0	0	0	0	0	0
GCA_000354255|CDS_4976|297|457	1	0	0	1	0	0	0	0	0	0
GCA_003313425|CDS_5323|298|439	0	0	0	1	0	0	0	0	0	0
GCA_003313425|CDS_2489|296|468	0	0	0	1	0	0	0	0	0	0
GCA_003313425|CDS_12355|146|307	1	0	0	0	0	0	0	0	0	0
GCA_003313425|CDS_10951|379|551	1	0	0	1	0	0	0	0	0	0
GCA_003313425|CDS_11010|434|606	1	0	0	1	0	0	0	0	0	0
GCA_003313425|CDS_11805|298|460	1	0	0	1	0	0	0	0	0	0
GCA_003313425|CDS_11870|333|505	1	0	0	1	0	0	0	0	0	0
GCA_003313425|CDS_12335|296|468	1	0	0	1	0	0	0	0	0	0
