n	n:500	L50	min	N80	N50	N20	E-size	max	sum	name
976	710	51	500	37202	106695	231766	132026	424910	19.19e6	Genomes/GCA_003707585.2_ASM370758v2_genomic.fna
418	185	21	501	72411	157422	243940	183585	465818	10.53e6	Genomes/GCA_003707595.1_ASM370759v1_genomic.fna
926	324	9	501	251136	482824	802396	536271	1092456	12.05e6	Genomes/GCA_003707605.1_ASM370760v1_genomic.fna
370	262	22	502	84458	195135	341278	227776	559938	14.11e6	Genomes/GCA_003707645.1_ASM370764v1_genomic.fna
97	69	8	540	268793	558977	762589	616345	1522197	11.56e6	Genomes/GCA_003707665.1_ASM370766v1_genomic.fna
385	174	12	501	181898	547646	780009	506086	1123418	17.61e6	Genomes/GCA_003707675.2_ASM370767v2_genomic.fna
589	316	28	502	72876	170151	298097	187572	513512	14.23e6	Genomes/GCA_003707685.1_ASM370768v1_genomic.fna
187	104	7	501	188319	580498	998687	597267	1362242	10.96e6	Genomes/GCA_003707735.1_ASM370773v1_genomic.fna
361	200	17	500	70942	153383	394902	247863	765297	10.49e6	Genomes/GCA_003707745.1_ASM370774v1_genomic.fna
190	128	20	521	92534	195674	325562	214942	618723	11.42e6	Genomes/GCA_003707795.1_ASM370779v1_genomic.fna
127	66	5	508	236357	1065920	1483047	874067	1709425	13.71e6	Genomes/GCA_003707825.2_ASM370782v2_genomic.fna
182	92	8	504	412327	601980	1003562	681888	1097105	13.49e6	Genomes/GCA_003707835.2_ASM370783v2_genomic.fna
469	217	17	504	118219	264426	429412	277011	791377	12.55e6	Genomes/GCA_003707865.1_ASM370786v1_genomic.fna
304	61	7	513	300848	647430	846683	581973	967842	10.94e6	Genomes/GCA_003707885.1_ASM370788v1_genomic.fna
502	172	5	504	623044	961661	1600885	1004633	1859704	13.09e6	Genomes/GCA_003707925.2_ASM370792v2_genomic.fna
158	56	8	508	376219	668598	863959	634493	1065328	12.19e6	Genomes/GCA_003707935.2_ASM370793v2_genomic.fna
342	176	12	501	105143	279838	686602	371558	1019964	11.65e6	Genomes/GCA_003707945.2_ASM370794v2_genomic.fna
1168	367	14	500	96090	216528	702318	340643	1016687	12.1e6	Genomes/GCA_003707985.2_ASM370798v2_genomic.fna
859	510	22	504	59995	177725	328208	198170	451508	12.91e6	Genomes/GCA_003707995.1_ASM370799v1_genomic.fna
151	54	5	505	283993	764704	1019234	637117	1102252	9217431	Genomes/GCA_003708055.2_ASM370805v2_genomic.fna
1669	559	32	503	52397	120377	203659	134564	375011	11.58e6	Genomes/GCA_003708085.1_ASM370808v1_genomic.fna
291	52	6	512	626086	1060276	1219547	985821	1691314	14.98e6	Genomes/GCA_003708105.2_ASM370810v2_genomic.fna
543	153	9	510	98002	313077	795162	459442	1126415	11.41e6	Genomes/GCA_003708145.2_ASM370814v2_genomic.fna
118	96	11	520	168658	302404	792866	435137	1041238	12.36e6	Genomes/GCA_003708155.1_ASM370815v1_genomic.fna
244	61	8	517	335479	685568	984103	662533	1078932	12.38e6	Genomes/GCA_003708185.2_ASM370818v2_genomic.fna
191	105	10	501	266287	547273	842004	530787	933120	13.29e6	Genomes/GCA_003708205.1_ASM370820v1_genomic.fna
627	322	23	502	69805	175447	296361	190601	509986	12.29e6	Genomes/GCA_003708225.2_ASM370822v2_genomic.fna
464	184	20	510	96499	249233	371327	244565	543858	13.87e6	Genomes/GCA_003708285.1_ASM370828v1_genomic.fna
106	78	5	540	421088	935990	1528395	923583	1846036	12.15e6	Genomes/GCA_003708295.2_ASM370829v2_genomic.fna
215	122	10	507	176947	374553	760821	450782	950134	12.26e6	Genomes/GCA_003708315.2_ASM370831v2_genomic.fna
917	243	13	500	84004	217033	429884	251668	654446	8872813	Genomes/GCA_003708335.1_ASM370833v1_genomic.fna
1669	382	28	501	50176	117157	226836	137178	419987	10.51e6	Genomes/GCA_003708355.2_ASM370835v2_genomic.fna
85	52	6	535	392273	878490	1271764	787118	1371533	13.06e6	Genomes/GCA_003708405.1_ASM370840v1_genomic.fna
449	341	20	505	82452	195806	345509	243805	865943	12.21e6	Genomes/GCA_003708425.2_ASM370842v2_genomic.fna
914	518	27	500	58210	136221	273688	177408	598420	12.47e6	Genomes/GCA_003708445.2_ASM370844v2_genomic.fna
1062	680	40	500	36613	91405	164804	106523	288718	12.09e6	Genomes/GCA_003708455.1_ASM370845v1_genomic.fna
353	281	17	519	107769	237167	352415	234153	475464	10.95e6	Genomes/GCA_003708465.1_ASM370846v1_genomic.fna
532	454	35	511	42056	114852	187554	127612	457031	12.03e6	Genomes/GCA_003708495.1_ASM370849v1_genomic.fna
585	382	24	504	70078	159570	272820	189645	578653	12.26e6	Genomes/GCA_003708525.2_ASM370852v2_genomic.fna
614	412	20	501	70364	173093	371082	210936	611906	11.28e6	Genomes/GCA_003708535.2_ASM370853v2_genomic.fna
961	564	26	504	46942	150621	352545	204568	642067	14.05e6	Genomes/GCA_003708545.1_ASM370854v1_genomic.fna
161	69	5	504	447738	855293	1047957	904636	1979104	11.43e6	Genomes/GCA_003708585.1_ASM370858v1_genomic.fna
271	71	4	500	1095915	1354523	1781626	1342540	1879612	11.03e6	Genomes/GCA_003708605.2_ASM370860v2_genomic.fna
1082	575	58	502	57477	141295	239464	164169	613221	25.77e6	Genomes/GCA_003708635.2_ASM370863v2_genomic.fna
303	146	21	505	118065	253819	345096	294361	1109063	15.15e6	Genomes/GCA_003708655.1_ASM370865v1_genomic.fna
99	52	5	549	422362	905678	1396679	952699	1639312	10.78e6	Genomes/GCA_003708705.1_ASM370870v1_genomic.fna
229	63	9	526	241785	463673	696070	476109	1005075	10.4e6	Genomes/GCA_003708745.2_ASM370874v2_genomic.fna
882	304	30	500	66497	132872	292941	182504	558496	14.77e6	Genomes/GCA_003708755.1_ASM370875v1_genomic.fna
1206	381	25	500	59097	121264	218398	138610	338923	9777415	Genomes/GCA_003708765.1_ASM370876v1_genomic.fna
241	95	8	535	368651	523989	897502	603951	1160020	11.55e6	Genomes/GCA_003708795.2_ASM370879v2_genomic.fna
2012	1151	32	500	40440	111093	258653	153458	595218	12.89e6	Genomes/GCA_003708825.2_ASM370882v2_genomic.fna
1503	887	34	500	41794	109079	194047	141119	477852	12.96e6	Genomes/GCA_003708835.2_ASM370883v2_genomic.fna
402	218	23	500	64074	136819	250949	163804	424923	9891800	Genomes/GCA_003708845.2_ASM370884v2_genomic.fna
361	263	21	511	79159	190094	412016	236101	512445	13.58e6	Genomes/GCA_003708865.1_ASM370886v1_genomic.fna
664	483	34	500	40760	107908	201933	132954	416224	11.81e6	Genomes/GCA_003708905.2_ASM370890v2_genomic.fna
588	408	21	506	96377	205126	283890	210450	686182	11.72e6	Genomes/GCA_003708925.2_ASM370892v2_genomic.fna
323	149	11	500	189341	354435	746000	505253	1520847	12.88e6	Genomes/GCA_003708935.1_ASM370893v1_genomic.fna
306	227	15	500	126778	268365	504154	300037	742912	11.68e6	Genomes/GCA_003709205.2_ASM370920v2_genomic.fna
125	70	7	501	317400	610485	754996	680723	1816550	11.7e6	Genomes/GCA_003709225.2_ASM370922v2_genomic.fna
647	312	13	502	104034	329070	556078	391708	1299020	13.33e6	Genomes/GCA_003709245.2_ASM370924v2_genomic.fna
898	530	17	501	118641	249279	469032	270779	592885	12.81e6	Genomes/GCA_003709265.1_ASM370926v1_genomic.fna
325	325	50	511	111215	228787	419209	283879	909726	38.26e6	Genomes/GCA_003709435.1_ASM370943v1_genomic.fna
29	29	4	1055	1733859	3496191	6512386	3985985	7479268	43.14e6	Genomes/GCA_003711515.1_Sodal1_genomic.fna
462	310	20	500	109246	213706	369535	245758	604856	12.87e6	Genomes/GCA_003717155.1_ASM371715v1_genomic.fna
460	348	29	500	65085	132695	306868	174583	460743	14.05e6	Genomes/GCA_003717165.1_ASM371716v1_genomic.fna
181	136	14	500	166353	327603	536470	369014	986179	13.08e6	Genomes/GCA_003717175.1_ASM371717v1_genomic.fna
295	214	15	500	110088	228139	510913	281609	685703	11.5e6	Genomes/GCA_003717255.1_ASM371725v1_genomic.fna
329	245	16	500	135379	294752	376618	269072	498736	11.97e6	Genomes/GCA_003717275.1_ASM371727v1_genomic.fna
706	706	60	1001	109233	268143	601362	379917	1450368	58.89e6	Genomes/GCA_003788565.2_Ascim1_genomic.fna
1176	1176	61	1008	281231	632158	1219039	740195	2179421	123e6	Genomes/GCA_003788595.2_Chove1_genomic.fna
516	516	23	1001	223269	784881	1544481	920354	2574092	59.61e6	Genomes/GCA_003788615.2_Terbo2_genomic.fna
540	540	29	1005	265005	592658	843293	603690	1421635	47.2e6	Genomes/GCA_003790465.1_Morco1_genomic.fna
267	267	21	528	244393	455398	1141008	706461	2326166	36.13e6	Genomes/GCA_003795275.1_ASM379527v1_genomic.fna
353	353	27	540	193178	411928	775428	573916	1802204	37.53e6	Genomes/GCA_003795295.1_ASM379529v1_genomic.fna
287	287	16	509	222335	592430	1731053	949682	2971683	38.21e6	Genomes/GCA_003795315.1_ASM379531v1_genomic.fna
207	207	11	1029	303677	841653	2232521	1263232	3532736	39.18e6	Genomes/GCA_003813185.1_Lenti7_1_genomic.fna
8	8	3	52960	3417637	6201951	7872678	5781567	7872678	35.02e6	Genomes/GCA_003814445.1_ASM381444v1_genomic.fna
15410	15410	560	500	18948	67110	144406	85847	435913	133.9e6	Genomes/GCA_003833135.1_ASM383313v1_genomic.fna
33	33	4	863	3531127	4298649	5166894	4206335	6450824	38.6e6	Genomes/GCA_003850985.1_Aawm_assembly01_genomic.fna
32	32	5	23725	1497466	3179637	4199926	2804085	4666114	39.02e6	Genomes/GCA_003851025.1_SCP_1.1_genomic.fna
8	8	4	876631	1953585	2047225	3163475	2171631	3163475	15.55e6	Genomes/GCA_003856775.1_ASM385677v1_genomic.fna
1554	1538	24	500	174495	341663	727760	432050	1222095	27.35e6	Genomes/GCA_003868215.1_ASM386821v1_genomic.fna
46	46	10	12355	737207	1066819	1513103	1225760	2705151	29.89e6	Genomes/GCA_003942215.1_ASM394221v1_genomic.fna
15	15	3	40080	4569140	5285281	5382894	4891075	5652483	31.72e6	Genomes/GCA_003945565.1_ASM394556v1_genomic.fna
1366	1365	120	1005	49465	121643	227874	148290	497236	49.04e6	Genomes/GCA_003947045.1_NRRL20438v1_genomic.fna
45525	45525	9646	1001	2588	5625	10718	7092	52467	179.7e6	Genomes/GCA_003951145.1_OSU_Jimlac_1.0_genomic.fna
13	13	5	28896	2586415	2946109	3555132	2982702	3970367	34.42e6	Genomes/GCA_003955835.1_ASM395583v1_genomic.fna
13271	4912	322	500	20808	55421	105926	66194	363299	58.98e6	Genomes/GCA_003957845.1_ASM395784v1_genomic.fna
14713	14712	1101	500	6611	22256	63002	39014	295031	103.5e6	Genomes/GCA_003987895.1_ASM398789v1_genomic.fna
12462	12462	879	500	5022	16652	65178	47002	443957	75.07e6	Genomes/GCA_003987915.1_ASM398791v1_genomic.fna
70	61	12	587	492625	929377	1590918	1065059	2245873	34.01e6	Genomes/GCA_003988795.1_ASM398879v1_genomic.fna
6881	4434	35	500	35870	325484	834998	447608	1733021	43.48e6	Genomes/GCA_003988815.1_ASM398881v1_genomic.fna
1498	991	55	500	87639	210599	457583	289442	1164971	40.28e6	Genomes/GCA_003988855.1_ASM398885v1_genomic.fna
19999	18294	1026	500	2614	10575	100111	84440	830121	73.64e6	Genomes/GCA_003988875.1_ASM398887v1_genomic.fna
3867	2802	251	500	28532	69680	124392	82032	335851	56.09e6	Genomes/GCA_003988905.1_ASM398890v1_genomic.fna
24080	8798	213	500	10877	57998	131123	74179	277300	44.6e6	Genomes/GCA_003988945.1_ASM398894v1_genomic.fna
2641	1885	41	500	85281	268318	624581	346388	1099066	39.31e6	Genomes/GCA_003988965.1_ASM398896v1_genomic.fna
33875	33875	6348	1001	5330	11439	21457	14086	91366	239.6e6	Genomes/GCA_003990745.1_Jimfl_GMNB39_1_genomic.fna
19	19	3	8159	2516557	4532998	7588950	4743433	7588950	30.83e6	Genomes/GCA_003990805.1_ASM399080v1_genomic.fna
15	15	5	150773	1738909	2821609	3401759	2658443	4278167	33.2e6	Genomes/GCA_003999685.1_ASM399968v1_genomic.fna
14	14	3	28584	5315874	6168687	8347096	6166265	8347096	36.65e6	Genomes/GCA_004000055.1_DF_1.0_genomic.fna
1213	1213	51	1006	60598	225896	477867	298732	1065836	41.32e6	Genomes/GCA_004009845.1_ASM400984v1_genomic.fna
28	28	9	20501	1396050	1825080	2317612	2096599	4041206	41.98e6	Genomes/GCA_004011705.1_Alentis_Al4_genomic.fna
182	182	16	4986	217426	571132	1237432	736036	2429293	28.76e6	Genomes/GCA_004012055.1_ASM401205v1_genomic.fna
1053	1053	172	824	34471	82666	151997	103932	494160	47.02e6	Genomes/GCA_004014815.1_ASM401481v1_genomic.fna
7	7	3	173850	2617008	3137114	3543799	2917933	3543799	16.95e6	Genomes/GCA_004014935.1_ASM401493v1_genomic.fna
1698	1698	189	1001	16775	41916	116846	226248	1849476	35.88e6	Genomes/GCA_004016085.1_ASM401608v1_genomic.fna
1630	1630	229	1001	16057	39984	76817	50607	206723	30.6e6	Genomes/GCA_004016175.1_ASM401617v1_genomic.fna
9165	1853	122	500	24567	58633	111716	71241	225583	23.95e6	Genomes/GCA_004016185.1_ASM401618v1_genomic.fna
420	420	37	997	130079	352475	749070	427508	1153694	44.17e6	Genomes/GCA_004016265.1_ASM401626v1_genomic.fna
756	756	61	846	85384	233656	511899	284813	915325	47.87e6	Genomes/GCA_004016305.1_ASM401630v1_genomic.fna
1613	1613	219	1008	16474	39989	77297	49635	164904	30.06e6	Genomes/GCA_004016465.1_ASM401646v1_genomic.fna
1420	1420	191	1000	19913	46550	96465	61341	232029	30.69e6	Genomes/GCA_004016475.1_ASM401647v1_genomic.fna
869	869	118	519	26957	67594	122649	82485	330659	26.41e6	Genomes/GCA_004028395.1_GGAL_genomic.fna
515	515	58	1005	22013	53277	119177	74114	268111	11.17e6	Genomes/GCA_004114255.1_ASM411425v1_genomic.fna
1819	1819	211	1000	6882	21554	45005	30195	147303	16.83e6	Genomes/GCA_004114315.1_ASM411431v1_genomic.fna
2431	2431	251	920	6171	23663	50345	29402	161997	20.99e6	Genomes/GCA_004114325.1_ASM411432v1_genomic.fna
18	18	2	1310	8223937	11.77e6	13.81e6	9871258	13.81e6	48.13e6	Genomes/GCA_004123355.1_ASM412335v1_genomic.fna
145	79	11	525	150614	326934	449921	320684	674267	9886225	Genomes/GCA_004124915.1_ASM412491v1_genomic.fna
1256	369	14	500	65122	252705	475121	319229	1101808	11.25e6	Genomes/GCA_004124975.1_ASM412497v1_genomic.fna
1101	220	11	501	88945	300823	464484	271057	495095	9030407	Genomes/GCA_004124985.1_ASM412498v1_genomic.fna
1243	208	9	500	127675	392169	596287	352495	756179	9425170	Genomes/GCA_004125055.1_ASM412505v1_genomic.fna
3225	3074	622	501	1958	4044	8101	6995	88287	8724744	Genomes/GCA_004125075.1_ASM412507v1_genomic.fna
552	199	21	506	70737	163330	276497	176198	380465	9927237	Genomes/GCA_004125095.1_ASM412509v1_genomic.fna
1101	201	14	502	107822	244084	409651	277701	642861	10.12e6	Genomes/GCA_004125105.1_ASM412510v1_genomic.fna
2114	604	5	501	202526	616359	935315	675406	1548448	8392687	Genomes/GCA_004125145.1_ASM412514v1_genomic.fna
883	786	128	500	10627	23846	44326	30120	108318	10.06e6	Genomes/GCA_004125165.1_ASM412516v1_genomic.fna
254	151	11	500	101139	230043	485225	389182	1273854	10.29e6	Genomes/GCA_004125185.1_ASM412518v1_genomic.fna
1312	1162	175	501	5791	14333	28741	26657	206546	9305978	Genomes/GCA_004125235.1_ASM412523v1_genomic.fna
2303	2303	297	980	20549	57363	119015	77682	354444	60.56e6	Genomes/GCA_004126415.1_ASM412641v1_genomic.fna
2428	2428	160	1001	15431	64539	198645	117233	619902	47.64e6	Genomes/GCA_004142005.1_ASM414200v1_genomic.fna
21399	4903	321	500	8899	37478	89004	50834	194848	45.9e6	Genomes/GCA_004151165.1_ASM415116v1_genomic.fna
1593	846	90	504	46143	108980	213106	141057	635850	33.55e6	Genomes/GCA_004151525.1_ASM415152v1_genomic.fna
325	325	14	503	233575	862606	1613211	877225	2068456	33.94e6	Genomes/GCA_004154835.1_ASM415483v1_genomic.fna
1612	1612	253	505	46890	104428	198706	128245	506912	87.24e6	Genomes/GCA_004154915.1_ASM415491v1_genomic.fna
753	753	113	508	113502	256754	426520	293637	1022097	89.61e6	Genomes/GCA_004154925.1_ASM415492v1_genomic.fna
165	164	9	859	508857	987502	2818694	1438522	3820151	32.74e6	Genomes/GCA_004155245.1_ASM415524v1_genomic.fna
22	22	6	109256	2402550	2583941	3781932	2600786	3902980	35.7e6	Genomes/GCA_004156035.1_ASM415603v1_genomic.fna
228	228	39	1121	87176	181365	340695	222887	704528	22.58e6	Genomes/GCA_004216415.1_S18-22_genomic.fna
7	7	3	687369	1923762	2688662	3664182	2665940	3664182	15.8e6	Genomes/GCA_004217705.1_ASM421770v1_genomic.fna
88	88	12	1697	509995	1272972	2327071	1499485	3318280	49.25e6	Genomes/GCA_004296355.1_ASM429635v1_genomic.fna
21	21	5	42702	1155132	2117970	3232346	2178959	3748365	28.49e6	Genomes/GCA_004299765.1_ASM429976v1_genomic.fna
12	12	4	320965	3127208	4908823	5423440	4271234	5892303	40.12e6	Genomes/GCA_004299825.1_ASM429982v1_genomic.fna
18	18	4	20835	4405063	4973539	6614298	5241258	7537169	39.09e6	Genomes/GCA_004303015.1_ASM430301v1_genomic.fna
1132	1132	128	501	64649	138097	243997	155820	481295	55.11e6	Genomes/GCA_004329255.1_XCEL_Fxyl_2.0_genomic.fna
770	770	161	1209	32738	62812	130416	86758	463950	35.26e6	Genomes/GCA_004332605.1_INBI_StOhra_v1.0_genomic.fna
5071	4151	529	500	9200	24070	49849	30550	129750	44.52e6	Genomes/GCA_004335055.1_Bfabae_DLY-16-612_genomic.fna
10410	5510	519	500	7855	24133	58640	34330	147737	48.46e6	Genomes/GCA_004335155.1_ASM433515v1_genomic.fna
6108	2550	213	500	20120	58222	121342	76689	315077	44.97e6	Genomes/GCA_004335205.1_ASM433520v1_genomic.fna
512	359	49	540	104148	198690	385753	243360	709962	33.19e6	Genomes/GCA_004335245.1_ASM433524v1_genomic.fna
18293	6484	284	500	8160	37819	82048	51700	322323	40.48e6	Genomes/GCA_004335285.1_ASM433528v1_genomic.fna
485	206	12	500	408951	753147	1202862	773347	1554388	24.24e6	Genomes/GCA_900000165.1_Ceraceosorus_bombacis_genomic.fna
572	571	17	500	136942	425876	605816	466103	1454508	21.36e6	Genomes/GCA_900006255.1_Xbisp_v1.0_genomic.fna
6	6	2	9434	8341607	9139924	11.99e6	9821317	11.99e6	38.66e6	Genomes/GCA_900007375.1_ASM90000737v1_genomic.fna
156	156	7	10264	978654	1869174	3738257	2216602	4649774	39.9e6	Genomes/GCA_900015485.1_MvSp-1252-A2-R1_genomic.fna
31369	13258	3522	500	965	1733	2907	2085	14324	18.8e6	Genomes/GCA_900018355.1_Em_KVL-14-118_genomic.fna
254	254	7	930	1502075	2522736	3550905	2533170	4738973	45.71e6	Genomes/GCA_900044065.1_Genome_assembly_version_1_genomic.fna
32	32	5	2215	2261402	3304666	4835837	3455226	6332108	44.9e6	Genomes/GCA_900067095.1_F._proliferatum_ET1_version_1_genomic.fna
205	205	16	2010	472092	1453019	2264965	1547877	3807653	66.85e6	Genomes/GCA_900073065.1_PAC_version_1_genomic.fna
8	8	3	796890	982445	2013113	2048607	1597621	2053129	11.25e6	Genomes/GCA_900074715.1_LAME0_genomic.fna
8	8	4	834558	1184752	1410269	1581959	1401883	1826382	10.69e6	Genomes/GCA_900074725.1_LADA0_genomic.fna
8	8	4	806011	1032804	1414338	1548735	1351073	1777640	10.11e6	Genomes/GCA_900074745.1_LAMI0_genomic.fna
8	8	3	739721	1027680	1761034	2346796	1602601	2346796	11.3e6	Genomes/GCA_900074755.1_LANO0_genomic.fna
8	8	4	762034	1179655	1344094	1563158	1337257	1626471	10.24e6	Genomes/GCA_900074765.1_LAFE0_genomic.fna
6	6	2	772502	7631888	8829351	11.46e6	8579662	11.46e6	39.01e6	Genomes/GCA_900074845.1_FcUK99v1.2_genomic.fna
164	164	22	1243	414958	800106	1272658	994260	3302827	55.22e6	Genomes/GCA_900074885.1_version_1_genomic.fna
2130	2130	116	1571	23725	113276	255603	151579	689176	48.31e6	Genomes/GCA_900074895.1_version_1_genomic.fna
508	508	53	1028	136940	302638	521509	364010	1159555	51.64e6	Genomes/GCA_900074905.1_version_1_genomic.fna
78	78	8	1303	705271	1442940	2107303	1715898	4643356	31.43e6	Genomes/GCA_900074925.1_version_1_genomic.fna
5338	1345	39	500	133098	301389	715224	446850	1684497	44.9e6	Genomes/GCA_900079185.1_AG_v1_genomic.fna
12	12	5	692902	3268363	4234096	5037863	4239227	6560919	43.81e6	Genomes/GCA_900079805.1_Fusarium_fujikuroi_IMI58289_V2_genomic.fna
24	24	7	177540	613501	877262	1921480	1174015	2105630	20.63e6	Genomes/GCA_900080155.1_UBRO_v3_genomic.fna
110	109	8	813	1158117	1950168	2881258	2000084	4032525	42.57e6	Genomes/GCA_900092665.1_ERS1230299_genomic.fna
24	24	6	16897	1177576	1644950	2534666	1743484	2982376	23.46e6	Genomes/GCA_900096595.1_Microbotrium_Intermedium_Assembly_genomic.fna
72	72	9	9639	699954	1443984	1734823	1338033	2733711	28.65e6	Genomes/GCA_900102585.1_MvSof1_genomic.fna
8	8	3	21871	1965937	2067625	2918682	2149290	2918682	13.16e6	Genomes/GCA_900106115.1_CBS_141442_assembly_genomic.fna
73	73	7	1038	824107	1295666	2327907	1436963	2551075	26.04e6	Genomes/GCA_900108815.1_ASM90010881v1_genomic.fna
208	208	32	1023	38112	91276	157991	101028	246992	9035520	Genomes/GCA_900119595.1_version_1_genomic.fna
143	143	12	8879	320067	936137	1412762	1004425	2425171	33.59e6	Genomes/GCA_900120095.1_MsdSdi1_genomic.fna
817	797	116	523	29391	67233	121515	78237	235617	24.96e6	Genomes/GCA_900128795.2_FCH_10_5_genomic.fna
622	622	45	772	64478	190582	499167	309040	1580542	33.28e6	Genomes/GCA_900156845.1_ASM90015684v1_genomic.fna
182	182	8	941	874451	2288895	6096882	3298568	6523365	75.52e6	Genomes/GCA_900157415.1_version_2_genomic.fna
106	106	9	4960	557740	2283935	4561068	2484434	6405655	60.11e6	Genomes/GCA_900157425.1_version_2_genomic.fna
23	23	7	271256	530535	772883	1779791	1091882	2419878	18.24e6	Genomes/GCA_900162835.1_version_2_genomic.fna
11645	11645	1554	590	2894	7917	24303	19972	218277	56.03e6	Genomes/GCA_900168675.1_ASM90016867v1_genomic.fna
781	781	92	762	66591	154120	269119	173529	493572	44.55e6	Genomes/GCA_900169235.1_Lecanicillium_fungicola_genomic.fna
3891	3082	95	500	20533	103753	259946	150631	771517	38.02e6	Genomes/GCA_900169345.1_Lasallia_pustulata_v1_genomic.fna
705	618	77	505	44598	102680	188388	126223	534899	25.59e6	Genomes/GCA_900175165.2_FCH_5_7_genomic.fna
17	17	4	16377	782187	1359618	2943196	1420186	2943196	12.81e6	Genomes/GCA_900180425.1_ASM90018042v1_genomic.fna
46	46	4	1022	812601	1189104	1533627	1138271	1599351	10.4e6	Genomes/GCA_900186055.1_TOMI_genomic.fna
193	119	7	518	214333	487949	889168	563172	1179685	11.22e6	Genomes/GCA_900186205.1_CANPSY1_genomic.fna
1819	336	20	504	195612	464877	880615	549939	1526934	29.47e6	Genomes/GCA_900188565.1_Geosmithia-flava_genomic.fna
320	78	9	502	604903	1378081	1714907	1368579	2753509	29.99e6	Genomes/GCA_900188575.1_Geosmithia-putterillii_genomic.fna
318	318	8	3069	2099528	4548408	9038278	5157764	9779822	123.8e6	Genomes/GCA_900239735.1_BGH_DH14_v4_genomic.fna
18	18	7	105732	568540	738741	1068672	798992	1474466	11.94e6	Genomes/GCA_900290405.1_SacJureiUoM1_genomic.fna
8	8	3	82766	3912627	4646239	8701066	5393545	8701066	34.16e6	Genomes/GCA_900290415.1_version1_genomic.fna
51	51	10	2224	603690	1362930	1773703	1246192	2265552	33.78e6	Genomes/GCA_900290465.1_IMI_genomic.fna
32	32	9	17833	594082	863537	1334667	952333	1714324	20.59e6	Genomes/GCA_900291925.1_version_1_genomic.fna
23	23	6	16129	1532427	2710832	4756648	2938924	5080745	42.8e6	Genomes/GCA_900382705.2_FTRI.INRA104.GCA2018.2_genomic.fna
95	95	11	1587	267503	683930	939761	682581	1478411	20.19e6	Genomes/GCA_900408955.1_Zpse1_genomic.fna
156	156	22	12338	213780	462395	940117	606028	1870049	34.95e6	Genomes/GCA_900465125.1_G12-14_Genome_assembly_genomic.fna
52	52	8	16889	675406	1409619	1715645	1184456	1913612	24.74e6	Genomes/GCA_900465325.1_ABT301_genomic.fna
28	28	3	1716	471091	1586208	2792203	1482015	2792203	11.29e6	Genomes/GCA_900465365.1_CvDDNA1.1_genomic.fna
1360	1360	308	1003	5672	10973	19038	13471	50515	10.77e6	Genomes/GCA_900491785.1_S_ludwigii_v1_genomic.fna
14	14	4	20030	1151447	2273860	2779732	2111022	3385203	18.1e6	Genomes/GCA_900497715.1_magIngA_genomic.fna
5	5	2	43486	4449981	4538514	6057706	4963903	6057706	19.56e6	Genomes/GCA_900497725.1_magCapA_genomic.fna
11	11	3	59651	1664764	3308996	4262535	2858016	4262535	19.78e6	Genomes/GCA_900518985.1_YAAL0_genomic.fna
7	7	2	1001819	2271038	3938158	5718475	3666865	5718475	18.83e6	Genomes/GCA_900518995.1_YAYA0_genomic.fna
9	9	3	473697	1269320	2517651	3583775	2292575	3583775	16.13e6	Genomes/GCA_900519005.1_YAPH0_genomic.fna
37	37	4	5277	1644669	2636450	3326284	2517744	4366383	23.11e6	Genomes/GCA_900519015.1_YAOS0_genomic.fna
43	43	7	5034	876294	1695961	2225867	1733548	3427213	30.04e6	Genomes/GCA_900519025.1_YAPO0_genomic.fna
19	19	3	6458	1852647	2942540	4725918	2836868	4725918	21.18e6	Genomes/GCA_900519045.1_YADI0_genomic.fna
6	6	3	2734295	2877844	3156815	5922746	4176175	5922746	22.74e6	Genomes/GCA_900519055.1_YAGA0_genomic.fna
18	18	3	7878	1836984	3444643	3523331	2804405	3885908	19.98e6	Genomes/GCA_900519065.1_YAHO0_genomic.fna
28	28	4	5107	747126	1622211	4767379	2076337	4767379	20.64e6	Genomes/GCA_900519075.1_YABU0_genomic.fna
42	42	6	5321	515860	1294827	2179502	1285162	2295909	20.82e6	Genomes/GCA_900519085.1_YADE0_genomic.fna
6	6	2	1111969	1146768	2258845	3595878	2234360	3595878	10.63e6	Genomes/GCA_900535975.1_OLHI0_genomic.fna
1266	740	91	500	85410	175889	311892	204645	670242	50.18e6	Genomes/GCA_900536425.1_HlinChi01v1_genomic.fna
3713	1804	168	500	42984	96789	200428	124508	487391	57.39e6	Genomes/GCA_900536445.1_Hymenoscyphus_occultus_genomic.fna
37	37	6	2174	1048034	1764233	2894609	1795075	3409281	28.3e6	Genomes/GCA_900618795.1_Astra_genomic.fna
12	12	4	49739	2136358	2832392	3077283	2611670	3754359	24.41e6	Genomes/GCA_900642975.1_sapSuaA_genomic.fna
6	6	2	33027	3170143	5104597	5398951	4404199	5398951	20.19e6	Genomes/GCA_900654225.1_sapFunA_genomic.fna
76	76	7	1016	160439	395262	1129200	651775	1746498	11.28e6	Genomes/GCA_900660285.1_BRENAR_v1_genomic.fna
